INCKEYNO,FISNO,SIRA,STHAR_TARIH,ODEKOD,OFSET,ORAN,ODEME_TARIHI,ODEME_TUTARI_TL,ODEME_TUTAR_USD
103894,SIP24001827,2,2024-03-20,OD02,30,1,2024-04-19,141881.0976,4601.5541
103895,SIP24001828,1,2024-03-20,OD05,0,0.3,2024-03-20,856177.92,27767.9626
103895,SIP24001828,1,2024-03-20,OD05,60,0.7,2024-05-19,1997748.48,64791.9126
103896,STK24000283,1,2024-03-20,OD01,0,1,2024-03-20,117834.1632,3821.6527
103897,STKB24000128,1,2024-03-21,OD06,0,0.5,2024-03-21,10533.06,341.6131
103897,STKB24000128,1,2024-03-21,OD06,45,0.5,2024-05-05,10533.06,341.6131
103898,STKB24000128,2,2024-03-21,OD06,0,0.5,2024-03-21,13128.876,425.8018
103898,STKB24000128,2,2024-03-21,OD06,45,0.5,2024-05-05,13128.876,425.8018
103899,SIP24001829,1,2024-03-21,OD08,0,0.2,2024-03-21,215320.224,6983.3662
103899,SIP24001829,1,2024-03-21,OD08,45,0.4,2024-05-05,430640.448,13966.7323
103899,SIP24001829,1,2024-03-21,OD08,90,0.4,2024-06-19,430640.448,13966.7323
103900,SIP24001829,2,2024-03-21,OD08,0,0.2,2024-03-21,51406.2624,1667.2319
103900,SIP24001829,2,2024-03-21,OD08,45,0.4,2024-05-05,102812.5248,3334.4639
103900,SIP24001829,2,2024-03-21,OD08,90,0.4,2024-06-19,102812.5248,3334.4639
103901,SIP24001830,1,2024-03-21,OD03,60,1,2024-05-20,215385.06,6985.469
103902,STK24000284,1,2024-03-21,OD05,0,0.3,2024-03-21,647528.0832,21000.9335
103902,STK24000284,1,2024-03-21,OD05,60,0.7,2024-05-20,1510898.8608,49002.1782
103903,STK24000284,2,2024-03-21,OD05,0,0.3,2024-03-21,70662.5856,2291.762
103903,STK24000284,2,2024-03-21,OD05,60,0.7,2024-05-20,164879.3664,5347.4447
103904,STK24000284,3,2024-03-21,OD05,0,0.3,2024-03-21,88200.522,2860.5606
103904,STK24000284,3,2024-03-21,OD05,60,0.7,2024-05-20,205801.218,6674.6413
103905,SIP24001831,1,2024-03-21,OD08,0,0.2,2024-03-21,14062.8096,456.0916
103905,SIP24001831,1,2024-03-21,OD08,45,0.4,2024-05-05,28125.6192,912.1832
103905,SIP24001831,1,2024-03-21,OD08,90,0.4,2024-06-19,28125.6192,912.1832
103906,SIP24001832,1,2024-03-21,OD03,60,1,2024-05-20,27900.4464,904.8803
103907,SIP24001833,1,2024-03-21,OD05,0,0.3,2024-03-21,217420.5888,7051.4862
103907,SIP24001833,1,2024-03-21,OD05,60,0.7,2024-05-20,507314.7072,16453.4678
103908,SIP24001833,2,2024-03-21,OD05,0,0.3,2024-03-21,8097.246,262.6137
103908,SIP24001833,2,2024-03-21,OD05,60,0.7,2024-05-20,18893.574,612.7652
103909,SIP24001833,3,2024-03-21,OD05,0,0.3,2024-03-21,83608.0416,2711.6151
103909,SIP24001833,3,2024-03-21,OD05,60,0.7,2024-05-20,195085.4304,6327.1019
103910,STKB24000129,1,2024-03-21,OD07,60,0,2024-05-20,0,0
103910,STKB24000129,1,2024-03-21,OD07,120,1,2024-07-19,206561.58,6699.3017
103911,SIP24001834,1,2024-03-22,OD07,60,0,2024-05-21,0,0
103911,SIP24001834,1,2024-03-22,OD07,120,1,2024-07-20,1086363.36,35233.4444
103912,STKB24000130,1,2024-03-22,OD05,0,0.3,2024-03-22,295164.7488,9572.9211
103912,STKB24000130,1,2024-03-22,OD05,60,0.7,2024-05-21,688717.7472,22336.8159
103913,SIP24001835,1,2024-03-25,OD02,30,1,2024-04-24,395944.38,12841.4532
103914,SIP24001836,1,2024-03-25,OD01,0,1,2024-03-25,3702639.6,120085.7385
103915,SIP24001836,2,2024-03-25,OD01,0,1,2024-03-25,603479.616,19572.333
103916,SIP24001836,3,2024-03-25,OD01,0,1,2024-03-25,2502444,81160.4337
103917,SIP24001837,1,2024-03-25,OD05,0,0.3,2024-03-25,38990.0736,1264.5443
103917,SIP24001837,1,2024-03-25,OD05,60,0.7,2024-05-24,90976.8384,2950.6034
103918,SIP24001837,2,2024-03-25,OD05,0,0.3,2024-03-25,121237.848,3932.0426
103918,SIP24001837,2,2024-03-25,OD05,60,0.7,2024-05-24,282888.312,9174.766
103919,STK24000285,1,2024-03-25,OD04,90,1,2024-06-23,731092.8,23711.1435
103920,SIP24001838,1,2024-03-25,OD08,0,0.2,2024-03-25,8832.983,286.4754
103920,SIP24001838,1,2024-03-25,OD08,45,0.4,2024-05-09,17665.9661,572.9509
103920,SIP24001838,1,2024-03-25,OD08,90,0.4,2024-06-23,17665.9661,572.9509
103921,SIP24001839,1,2024-03-25,OD06,0,0.5,2024-03-25,40149.936,1302.1615
103921,SIP24001839,1,2024-03-25,OD06,45,0.5,2024-05-09,40149.936,1302.1615
103922,SIP24001839,2,2024-03-25,OD06,0,0.5,2024-03-25,1581.6564,51.297
103922,SIP24001839,2,2024-03-25,OD06,45,0.5,2024-05-09,1581.6564,51.297
103923,SIP24001839,3,2024-03-25,OD06,0,0.5,2024-03-25,107802.54,3496.3024
103923,SIP24001839,3,2024-03-25,OD06,45,0.5,2024-05-09,107802.54,3496.3024
103924,SIP24001840,1,2024-03-25,OD04,90,1,2024-06-23,82733.976,2683.267
103925,SIP24001840,2,2024-03-25,OD04,90,1,2024-06-23,1453491.072,47140.3019
103926,SIP24001840,3,2024-03-25,OD04,90,1,2024-06-23,4422480,143431.9388
103927,STKB24000131,1,2024-03-25,OD08,0,0.2,2024-03-25,9127.584,296.0301
103927,STKB24000131,1,2024-03-25,OD08,45,0.4,2024-05-09,18255.168,592.0601
103927,STKB24000131,1,2024-03-25,OD08,90,0.4,2024-06-23,18255.168,592.0601
103928,SIP24001841,1,2024-03-25,OD07,60,0,2024-05-24,0,0
103928,SIP24001841,1,2024-03-25,OD07,120,1,2024-07-23,72801.4464,2361.1305
103929,SIP24001841,2,2024-03-25,OD07,60,0,2024-05-24,0,0
103929,SIP24001841,2,2024-03-25,OD07,120,1,2024-07-23,2019766.5,65506.0114
103930,SIP24001842,1,2024-03-25,OD01,0,1,2024-03-25,125849.808,4081.6198
103931,SIP24001842,2,2024-03-25,OD01,0,1,2024-03-25,1466921.856,47575.8954
103932,SIP24001842,3,2024-03-25,OD01,0,1,2024-03-25,176002.8,5708.2051
103933,SIP24001842,4,2024-03-25,OD01,0,1,2024-03-25,416006.64,13492.1218
103934,SIP24001842,5,2024-03-25,OD01,0,1,2024-03-25,1144070.976,37105.0447
103935,STK24000286,1,2024-03-25,OD06,0,0.5,2024-03-25,34383.0456,1115.127
103935,STK24000286,1,2024-03-25,OD06,45,0.5,2024-05-09,34383.0456,1115.127
103936,STK24000286,2,2024-03-25,OD06,0,0.5,2024-03-25,88719.144,2877.3808
103936,STK24000286,2,2024-03-25,OD06,45,0.5,2024-05-09,88719.144,2877.3808
103937,STK24000286,3,2024-03-25,OD06,0,0.5,2024-03-25,238516.224,7735.6697
103937,STK24000286,3,2024-03-25,OD06,45,0.5,2024-05-09,238516.224,7735.6697
103938,STK24000286,4,2024-03-25,OD06,0,0.5,2024-03-25,8414.364,272.8986
103938,STK24000286,4,2024-03-25,OD06,45,0.5,2024-05-09,8414.364,272.8986
103939,STK24000286,5,2024-03-25,OD06,0,0.5,2024-03-25,12689.0712,411.5379
103939,STK24000286,5,2024-03-25,OD06,45,0.5,2024-05-09,12689.0712,411.5379
103940,SIP24001843,1,2024-03-25,OD03,60,1,2024-05-24,2179526.4,70687.4191
103941,SIP24001844,1,2024-03-25,OD08,0,0.2,2024-03-25,113423.16,3678.5929
103941,SIP24001844,1,2024-03-25,OD08,45,0.4,2024-05-09,226846.32,7357.1859
103941,SIP24001844,1,2024-03-25,OD08,90,0.4,2024-06-23,226846.32,7357.1859
103942,SIP24001845,1,2024-03-26,OD05,0,0.3,2024-03-26,87517.2384,2838.4
103942,SIP24001845,1,2024-03-26,OD05,60,0.7,2024-05-25,204206.8896,6622.9333
103943,SIP24001846,1,2024-03-26,OD03,60,1,2024-05-25,400706.6,12995.9038
103944,SIP24001847,1,2024-03-26,OD01,0,1,2024-03-26,218979.504,7102.0456
103945,SIP24001847,2,2024-03-26,OD01,0,1,2024-03-26,72868.6368,2363.3097
103946,SIP24001848,1,2024-03-26,OD03,60,1,2024-05-25,352405.08,11429.3663
103947,SIP24001849,1,2024-03-26,OD04,90,1,2024-06-24,5343477.6,173302.1636
103948,STK24000287,1,2024-03-26,OD08,0,0.2,2024-03-26,65426.4,2121.9396
103948,STK24000287,1,2024-03-26,OD08,45,0.4,2024-05-10,130852.8,4243.8792
103948,STK24000287,1,2024-03-26,OD08,90,0.4,2024-06-24,130852.8,4243.8792
103949,STK24000287,2,2024-03-26,OD08,0,0.2,2024-03-26,53842.74,1746.2529
103949,STK24000287,2,2024-03-26,OD08,45,0.4,2024-05-10,107685.48,3492.5058
103949,STK24000287,2,2024-03-26,OD08,90,0.4,2024-06-24,107685.48,3492.5058
103950,STK24000287,3,2024-03-26,OD08,0,0.2,2024-03-26,112564.92,3650.7581
103950,STK24000287,3,2024-03-26,OD08,45,0.4,2024-05-10,225129.84,7301.5162
103950,STK24000287,3,2024-03-26,OD08,90,0.4,2024-06-24,225129.84,7301.5162
103951,STK24000287,4,2024-03-26,OD08,0,0.2,2024-03-26,229584.912,7446.0052
103951,STK24000287,4,2024-03-26,OD08,45,0.4,2024-05-10,459169.824,14892.0104
103951,STK24000287,4,2024-03-26,OD08,90,0.4,2024-06-24,459169.824,14892.0104
103952,SIP24001850,1,2024-03-26,OD07,60,0,2024-05-25,0,0
103952,SIP24001850,1,2024-03-26,OD07,120,1,2024-07-24,25719.9408,834.1611
103953,SIP24001851,1,2024-03-27,OD03,60,1,2024-05-26,220549.2,7152.9548
103954,SIP24001851,2,2024-03-27,OD03,60,1,2024-05-26,909589.824,29500.2424
103955,SIP24001851,3,2024-03-27,OD03,60,1,2024-05-26,2308094,74857.1836
103956,SIP24001852,1,2024-03-27,OD06,0,0.5,2024-03-27,345399.552,11202.1597
103956,SIP24001852,1,2024-03-27,OD06,45,0.5,2024-05-11,345399.552,11202.1597
103957,SIP24001853,1,2024-03-27,OD03,60,1,2024-05-26,1527901.92,49553.6294
103958,SIP24001853,2,2024-03-27,OD03,60,1,2024-05-26,153347.328,4973.4322
103959,SIP24001853,3,2024-03-27,OD03,60,1,2024-05-26,274883.424,8915.1477
103960,SIP24001853,4,2024-03-27,OD03,60,1,2024-05-26,20840.1768,675.8984
103961,SIP24001854,1,2024-03-27,OD01,0,1,2024-03-27,505410.192,16391.6996
103962,SIP24001854,2,2024-03-27,OD01,0,1,2024-03-27,718358.64,23298.1432
103963,SIP24001855,1,2024-03-27,OD07,60,0,2024-05-26,0,0
103963,SIP24001855,1,2024-03-27,OD07,120,1,2024-07-25,113044.5216,3666.3128
103964,SIP24001856,1,2024-03-27,OD06,0,0.5,2024-03-27,79410.528,2575.4794
103964,SIP24001856,1,2024-03-27,OD06,45,0.5,2024-05-11,79410.528,2575.4794
103965,SIP24001856,2,2024-03-27,OD06,0,0.5,2024-03-27,159947.37,5187.4879
103965,SIP24001856,2,2024-03-27,OD06,45,0.5,2024-05-11,159947.37,5187.4879
103966,SIP24001857,1,2024-03-28,OD01,0,1,2024-03-28,889979.04,28864.2163
103967,SIP24001858,1,2024-03-28,OD03,60,1,2024-05-27,1183187.76,38373.6986
103968,STKB24000132,1,2024-03-28,OD02,30,1,2024-04-27,303936.192,9857.4007
103969,STKB24000132,2,2024-03-28,OD02,30,1,2024-04-27,137733.72,4467.0444
103970,STKB24000132,3,2024-03-28,OD02,30,1,2024-04-27,523168.92,16967.659
103971,SIP24001859,1,2024-03-28,OD02,30,1,2024-04-27,326088.576,10575.8571
103972,SIP24001859,2,2024-03-28,OD02,30,1,2024-04-27,1178308.2,38215.4424
103973,SIP24001860,1,2024-03-28,OD04,90,1,2024-06-26,149691.672,4854.8703
103974,SIP24001860,2,2024-03-28,OD04,90,1,2024-06-26,996015.6,32303.2436
103975,SIP24001860,3,2024-03-28,OD04,90,1,2024-06-26,618688.512,20065.5951
103976,SIP24001860,4,2024-03-28,OD04,90,1,2024-06-26,1696508.928,55021.9707
103977,SIP24001861,1,2024-03-28,OD02,30,1,2024-04-27,306235.68,9931.9787
103978,SIP24001862,1,2024-03-28,OD06,0,0.5,2024-03-28,107825.7,3497.0535
103978,SIP24001862,1,2024-03-28,OD06,45,0.5,2024-05-12,107825.7,3497.0535
103979,STKB24000133,1,2024-03-29,OD03,60,1,2024-05-28,102535.344,3325.4742
103980,STKB24000133,2,2024-03-29,OD03,60,1,2024-05-28,637886.4,20688.2299
103981,SIP24001863,1,2024-03-29,OD01,0,1,2024-03-29,41303.0592,1339.5601
103982,SIP24001863,2,2024-03-29,OD01,0,1,2024-03-29,516865.344,16763.2185
103983,SIP24001863,3,2024-03-29,OD01,0,1,2024-03-29,450101.34,14597.8971
103984,SIP24001863,4,2024-03-29,OD01,0,1,2024-03-29,182345.22,5913.9054
103985,SIP24001863,5,2024-03-29,OD01,0,1,2024-03-29,300193.68,9736.0218
103986,SIP24001864,1,2024-03-29,OD04,90,1,2024-06-27,590615.04,19155.1031
103987,SIP24001864,2,2024-03-29,OD04,90,1,2024-06-27,1390592.16,45100.335
103988,SIP24001865,1,2024-03-29,OD03,60,1,2024-05-28,4422604.8,143435.9864
103989,SIP24001865,2,2024-03-29,OD03,60,1,2024-05-28,2701917.6,87629.8547
103990,SIP24001866,1,2024-03-29,OD02,30,1,2024-04-28,115074.0576,3732.1356
103991,SIP24001866,2,2024-03-29,OD02,30,1,2024-04-28,118127.6352,3831.1707
103992,SIP24001866,3,2024-03-29,OD02,30,1,2024-04-28,213253.2,6916.3275
103993,SIP24001866,4,2024-03-29,OD02,30,1,2024-04-28,127444.2,4133.3299
103994,SIP24001866,5,2024-03-29,OD02,30,1,2024-04-28,66744.432,2164.6866
103995,SIP24001867,1,2024-04-01,OD05,0,0.3,2024-04-01,22157.442,706.7765
103995,SIP24001867,1,2024-04-01,OD05,60,0.7,2024-05-31,51700.698,1649.1451
103996,SIP24001867,2,2024-04-01,OD05,0,0.3,2024-04-01,110440.368,3522.8188
103996,SIP24001867,2,2024-04-01,OD05,60,0.7,2024-05-31,257694.192,8219.9104
103997,SIP24001868,1,2024-04-01,OD05,0,0.3,2024-04-01,326518.65,10415.2679
103997,SIP24001868,1,2024-04-01,OD05,60,0.7,2024-05-31,761876.85,24302.2919
103998,SIP24001869,1,2024-04-01,OD01,0,1,2024-04-01,44274.0528,1412.2505
103999,SIP24001870,1,2024-04-01,OD02,30,1,2024-05-01,4092967.68,130557.1828
104000,SIP24001871,1,2024-04-01,OD02,30,1,2024-05-01,468780.9,14953.1388
104001,SIP24001872,1,2024-04-01,OD01,0,1,2024-04-01,150091.56,4787.6096
104002,SIP24001873,1,2024-04-01,OD06,0,0.5,2024-04-01,36507.24,1164.5053
104002,SIP24001873,1,2024-04-01,OD06,45,0.5,2024-05-16,36507.24,1164.5053
104003,SIP24001873,2,2024-04-01,OD06,0,0.5,2024-04-01,300675.744,9590.9328
104003,SIP24001873,2,2024-04-01,OD06,45,0.5,2024-05-16,300675.744,9590.9328
104004,STKB24000134,1,2024-04-01,OD05,0,0.3,2024-04-01,158588.6256,5058.6483
104004,STKB24000134,1,2024-04-01,OD05,60,0.7,2024-05-31,370040.1264,11803.5128
104005,STKB24000134,2,2024-04-01,OD05,0,0.3,2024-04-01,105164.2872,3354.5227
104005,STKB24000134,2,2024-04-01,OD05,60,0.7,2024-05-31,245383.3368,7827.2197
104006,STKB24000134,3,2024-04-01,OD05,0,0.3,2024-04-01,19653.7277,626.9132
104006,STKB24000134,3,2024-04-01,OD05,60,0.7,2024-05-31,45858.6979,1462.7974
104007,STKB24000134,4,2024-04-01,OD05,0,0.3,2024-04-01,558297.5616,17808.5347
104007,STKB24000134,4,2024-04-01,OD05,60,0.7,2024-05-31,1302694.3104,41553.2475
104008,STK24000288,1,2024-04-02,OD06,0,0.5,2024-04-02,25066.2024,799.5599
104008,STK24000288,1,2024-04-02,OD06,45,0.5,2024-05-17,25066.2024,799.5599
104009,SIP24001874,1,2024-04-02,OD06,0,0.5,2024-04-02,63509.4,2025.8182
104009,SIP24001874,1,2024-04-02,OD06,45,0.5,2024-05-17,63509.4,2025.8182
104010,STK24000289,1,2024-04-02,OD06,0,0.5,2024-04-02,23656.2336,754.5848
104010,STK24000289,1,2024-04-02,OD06,45,0.5,2024-05-17,23656.2336,754.5848
104011,STK24000290,1,2024-04-02,OD04,90,1,2024-07-01,23476.716,748.8586
104012,STK24000290,2,2024-04-02,OD04,90,1,2024-07-01,868989.6,27718.9665
104013,STK24000290,3,2024-04-02,OD04,90,1,2024-07-01,467626.8,14916.3254
104014,SIP24001875,1,2024-04-02,OD06,0,0.5,2024-04-02,41528.97,1324.688
104014,SIP24001875,1,2024-04-02,OD06,45,0.5,2024-05-17,41528.97,1324.688
104015,SIP24001876,1,2024-04-02,OD04,90,1,2024-07-01,34829.1,1110.9761
104016,SIP24001877,1,2024-04-02,OD03,60,1,2024-06-01,4388246.4,139975.9617
104017,SIP24001877,2,2024-04-02,OD03,60,1,2024-06-01,561587.184,17913.4668
104018,SIP24001877,3,2024-04-02,OD03,60,1,2024-06-01,424578.096,13543.161
104019,SIP24001878,1,2024-04-02,OD05,0,0.3,2024-04-02,74312.802,2370.4243
104019,SIP24001878,1,2024-04-02,OD05,60,0.7,2024-06-01,173396.538,5530.99
104020,SIP24001878,2,2024-04-02,OD05,0,0.3,2024-04-02,255044.76,8135.399
104020,SIP24001878,2,2024-04-02,OD05,60,0.7,2024-06-01,595104.44,18982.5978
104021,SIP24001879,1,2024-04-02,OD08,0,0.2,2024-04-02,29563.9603,943.029
104021,SIP24001879,1,2024-04-02,OD08,45,0.4,2024-05-17,59127.9206,1886.0581
104021,SIP24001879,1,2024-04-02,OD08,90,0.4,2024-07-01,59127.9206,1886.0581
104022,SIP24001879,2,2024-04-02,OD08,0,0.2,2024-04-02,432205.056,13786.4452
104022,SIP24001879,2,2024-04-02,OD08,45,0.4,2024-05-17,864410.112,27572.8903
104022,SIP24001879,2,2024-04-02,OD08,90,0.4,2024-07-01,864410.112,27572.8903
104023,SIP24001879,3,2024-04-02,OD08,0,0.2,2024-04-02,60751.56,1937.8488
104023,SIP24001879,3,2024-04-02,OD08,45,0.4,2024-05-17,121503.12,3875.6976
104023,SIP24001879,3,2024-04-02,OD08,90,0.4,2024-07-01,121503.12,3875.6976
104024,SIP24001879,4,2024-04-02,OD08,0,0.2,2024-04-02,94795.5168,3023.7804
104024,SIP24001879,4,2024-04-02,OD08,45,0.4,2024-05-17,189591.0336,6047.5609
104024,SIP24001879,4,2024-04-02,OD08,90,0.4,2024-07-01,189591.0336,6047.5609
104025,SIP24001879,5,2024-04-02,OD08,0,0.2,2024-04-02,135461.4,4320.9378
104025,SIP24001879,5,2024-04-02,OD08,45,0.4,2024-05-17,270922.8,8641.8756
104025,SIP24001879,5,2024-04-02,OD08,90,0.4,2024-07-01,270922.8,8641.8756
104026,SIP24001880,1,2024-04-03,OD07,60,0,2024-06-02,0,0
104026,SIP24001880,1,2024-04-03,OD07,120,1,2024-08-01,1729807.92,55177.2861
104027,STKB24000135,1,2024-04-03,OD06,0,0.5,2024-04-03,536283,17106.3158
104027,STKB24000135,1,2024-04-03,OD06,45,0.5,2024-05-18,536283,17106.3158
104028,STKB24000135,2,2024-04-03,OD06,0,0.5,2024-04-03,252540.48,8055.5177
104028,STKB24000135,2,2024-04-03,OD06,45,0.5,2024-05-18,252540.48,8055.5177
104029,STKB24000135,3,2024-04-03,OD06,0,0.5,2024-04-03,153256.95,4888.5789
104029,STKB24000135,3,2024-04-03,OD06,45,0.5,2024-05-18,153256.95,4888.5789
104030,STKB24000135,4,2024-04-03,OD06,0,0.5,2024-04-03,339929.28,10843.0392
104030,STKB24000135,4,2024-04-03,OD06,45,0.5,2024-05-18,339929.28,10843.0392
104031,STKB24000135,5,2024-04-03,OD06,0,0.5,2024-04-03,307473.78,9807.7761
104031,STKB24000135,5,2024-04-03,OD06,45,0.5,2024-05-18,307473.78,9807.7761
104032,SIP24001881,1,2024-04-03,OD08,0,0.2,2024-04-03,61355.5008,1957.1133
104032,SIP24001881,1,2024-04-03,OD08,45,0.4,2024-05-18,122711.0016,3914.2265
104032,SIP24001881,1,2024-04-03,OD08,90,0.4,2024-07-02,122711.0016,3914.2265
104033,SIP24001882,1,2024-04-03,OD05,0,0.3,2024-04-03,63382.896,2021.783
104033,SIP24001882,1,2024-04-03,OD05,60,0.7,2024-06-02,147893.424,4717.4936
104034,SIP24001882,2,2024-04-03,OD05,0,0.3,2024-04-03,148806.3312,4746.6134
104034,SIP24001882,2,2024-04-03,OD05,60,0.7,2024-06-02,347214.7728,11075.4313
104035,SIP24001882,3,2024-04-03,OD05,0,0.3,2024-04-03,478006.1568,15247.4053
104035,SIP24001882,3,2024-04-03,OD05,60,0.7,2024-06-02,1115347.6992,35577.2791
104036,SIP24001883,1,2024-04-03,OD03,60,1,2024-06-02,3090912.96,98593.7148
104037,SIP24001884,1,2024-04-03,OD06,0,0.5,2024-04-03,1293794.4,41269.3589
104037,SIP24001884,1,2024-04-03,OD06,45,0.5,2024-05-18,1293794.4,41269.3589
104038,SIP24001885,1,2024-04-03,OD01,0,1,2024-04-03,1599757.92,51028.9608
104039,SIP24001885,2,2024-04-03,OD01,0,1,2024-04-03,15310.944,488.3874
104040,STK24000291,1,2024-04-03,OD06,0,0.5,2024-04-03,25126.596,801.4863
104040,STK24000291,1,2024-04-03,OD06,45,0.5,2024-05-18,25126.596,801.4863
104041,STK24000291,2,2024-04-03,OD06,0,0.5,2024-04-03,18012.4092,574.5585
104041,STK24000291,2,2024-04-03,OD06,45,0.5,2024-05-18,18012.4092,574.5585
104042,SIP24001886,1,2024-04-04,OD02,30,1,2024-05-04,1848196,58953.6204
104043,SIP24001886,2,2024-04-04,OD02,30,1,2024-05-04,2349341.28,74939.1158
104044,SIP24001886,3,2024-04-04,OD02,30,1,2024-05-04,1331256.48,42464.3215
104045,SIP24001886,4,2024-04-04,OD02,30,1,2024-05-04,4341430.08,138482.6182
104046,SIP24001886,5,2024-04-04,OD02,30,1,2024-05-04,520377.024,16598.9481
104047,SIP24001887,1,2024-04-04,OD03,60,1,2024-06-03,132242.148,4218.2503
104048,SIP24001887,2,2024-04-04,OD03,60,1,2024-06-03,2723294.88,86867.4603
104049,SIP24001887,3,2024-04-04,OD03,60,1,2024-06-03,1010325.024,32227.2735
104050,SIP24001887,4,2024-04-04,OD03,60,1,2024-06-03,675453.6,21545.5694
104051,SIP24001888,1,2024-04-04,OD08,0,0.2,2024-04-04,133593.06,4261.3416
104051,SIP24001888,1,2024-04-04,OD08,45,0.4,2024-05-19,267186.12,8522.6833
104051,SIP24001888,1,2024-04-04,OD08,90,0.4,2024-07-03,267186.12,8522.6833
104052,SIP24001889,1,2024-04-04,OD06,0,0.5,2024-04-04,2203099.8,70274.3158
104052,SIP24001889,1,2024-04-04,OD06,45,0.5,2024-05-19,2203099.8,70274.3158
104053,SIP24001890,1,2024-04-04,OD03,60,1,2024-06-03,986863.8,31478.9091
104054,SIP24001890,2,2024-04-04,OD03,60,1,2024-06-03,653338.32,20840.1378
104055,SIP24001891,1,2024-04-04,OD01,0,1,2024-04-04,45973.6128,1466.4629
104056,SIP24001891,2,2024-04-04,OD01,0,1,2024-04-04,1730344.704,55194.4084
104057,SIP24001891,3,2024-04-04,OD01,0,1,2024-04-04,615052.656,19618.9045
104058,SIP24001892,1,2024-04-04,OD06,0,0.5,2024-04-04,519920.52,16584.3866
104058,SIP24001892,1,2024-04-04,OD06,45,0.5,2024-05-19,519920.52,16584.3866
104059,SIP24001893,1,2024-04-04,OD08,0,0.2,2024-04-04,33362.1288,1064.1827
104059,SIP24001893,1,2024-04-04,OD08,45,0.4,2024-05-19,66724.2576,2128.3655
104059,SIP24001893,1,2024-04-04,OD08,90,0.4,2024-07-03,66724.2576,2128.3655
104060,SIP24001893,2,2024-04-04,OD08,0,0.2,2024-04-04,25889.976,825.8366
104060,SIP24001893,2,2024-04-04,OD08,45,0.4,2024-05-19,51779.952,1651.6731
104060,SIP24001893,2,2024-04-04,OD08,90,0.4,2024-07-03,51779.952,1651.6731
104061,SIP24001893,3,2024-04-04,OD08,0,0.2,2024-04-04,29713.0176,947.7837
104061,SIP24001893,3,2024-04-04,OD08,45,0.4,2024-05-19,59426.0352,1895.5673
104061,SIP24001893,3,2024-04-04,OD08,90,0.4,2024-07-03,59426.0352,1895.5673
104062,SIP24001894,1,2024-04-05,OD03,60,1,2024-06-04,62617.74,1997.3761
104063,SIP24001895,1,2024-04-05,OD02,30,1,2024-05-05,784486.32,25023.4871
104064,SIP24001895,2,2024-04-05,OD02,30,1,2024-05-05,226207.584,7215.5529
104065,SIP24001896,1,2024-04-05,OD06,0,0.5,2024-04-05,19157.2452,611.0764
104065,SIP24001896,1,2024-04-05,OD06,45,0.5,2024-05-20,19157.2452,611.0764
104066,SIP24001897,1,2024-04-05,OD07,60,0,2024-06-04,0,0
104066,SIP24001897,1,2024-04-05,OD07,120,1,2024-08-03,1709988,54545.0718
104067,SIP24001898,1,2024-04-05,OD07,60,0,2024-06-04,0,0
104067,SIP24001898,1,2024-04-05,OD07,120,1,2024-08-03,320509.32,10223.5828
104068,SIP24001899,1,2024-04-05,OD08,0,0.2,2024-04-05,147685.4784,4710.8606
104068,SIP24001899,1,2024-04-05,OD08,45,0.4,2024-05-20,295370.9568,9421.7211
104068,SIP24001899,1,2024-04-05,OD08,90,0.4,2024-07-04,295370.9568,9421.7211
104069,SIP24001900,1,2024-04-05,OD05,0,0.3,2024-04-05,86065.6896,2745.3171
104069,SIP24001900,1,2024-04-05,OD05,60,0.7,2024-06-04,200819.9424,6405.7398
104070,SIP24001900,2,2024-04-05,OD05,0,0.3,2024-04-05,84993.174,2711.106
104070,SIP24001900,2,2024-04-05,OD05,60,0.7,2024-06-04,198317.406,6325.9141
104071,SIP24001900,3,2024-04-05,OD05,0,0.3,2024-04-05,199037.8656,6348.8952
104071,SIP24001900,3,2024-04-05,OD05,60,0.7,2024-06-04,464421.6864,14814.0889
104072,SIP24001900,4,2024-04-05,OD05,0,0.3,2024-04-05,255208.824,8140.6323
104072,SIP24001900,4,2024-04-05,OD05,60,0.7,2024-06-04,595487.256,18994.8088
104073,SIP24001901,1,2024-04-05,OD03,60,1,2024-06-04,199994.8,6379.4195
104074,STK24000292,1,2024-04-05,OD02,30,1,2024-05-05,1907809.2,60855.1579
104075,STK24000292,2,2024-04-05,OD02,30,1,2024-05-05,2582979.84,82391.7014
104076,STK24000292,3,2024-04-05,OD02,30,1,2024-05-05,2233521.12,71244.6928
104077,SIP24001902,1,2024-04-05,OD02,30,1,2024-05-05,149691.816,4774.8586
104078,SIP24001903,1,2024-04-08,OD03,60,1,2024-06-07,471526.368,15040.7135
104079,SIP24001904,1,2024-04-08,OD01,0,1,2024-04-08,195629.34,6240.1703
104080,SIP24001904,2,2024-04-08,OD01,0,1,2024-04-08,118505.808,3780.0896
104081,SIP24001905,1,2024-04-08,OD02,30,1,2024-05-08,81321.192,2593.9774
104082,STK24000293,1,2024-04-08,OD03,60,1,2024-06-07,375786.54,11986.8115
104083,STK24000293,2,2024-04-08,OD03,60,1,2024-06-07,412998.6,13173.799
104084,STK24000293,3,2024-04-08,OD03,60,1,2024-06-07,1026887.232,32755.5736
104085,SIP24001906,1,2024-04-08,OD07,60,0,2024-06-07,0,0
104085,SIP24001906,1,2024-04-08,OD07,120,1,2024-08-06,71550.7488,2282.3205
