STOK_KODU,CARI_KOD,FISNO,TARIH,MIKTAR1,MIKTAR2,NET_FIYAT,STHAR_GCKOD,STHAR_HTUR,DOLAR_KURU,STHAR_ACIKLAMA,EKALAN,EKALAN1,TUTAR_USD,ODE_GUN,YIL,AY,HAFTA
D00009,320.01.0006,IRS24701444,2024-04-24,5000,5000,58.7242,1,YERLİ,31.35,Mal kabul,E,Kalite onaylı,9365.9011,45,2024,4,17
H00004,320.01.0027,IRS24701445,2024-03-18,500,0.5,20.8584,1,YERLİ,30.8333,Kısmi teslim,H,,338.2447,45,2024,3,12
D00005,320.01.0002,IRS24701446,2024-02-01,1000,1000,282.3102,1,YERLİ,30.3167,Kısmi teslim,H,Şartlı kabul,9312.0359,45,2024,2,5
D00010,320.01.0002,IRS24701447,2024-03-04,10000,10000,330.0688,1,YERLİ,30.8333,Sevk irsaliyesi,H,Kalite onaylı,107049.4563,90,2024,3,10
H00006,320.01.0002,IRS24701448,2024-02-05,1000,1,97.2962,1,YERLİ,30.3167,Numune kabul,E,Şartlı kabul,3209.3269,90,2024,2,6
D00010,320.01.0011,IRS24701449,2024-04-20,10000,10000,295.1368,1,YERLİ,31.35,Numune kabul,H,Kalite onaylı,94142.5199,0,2024,4,16
D00010,320.01.0011,IRS24701450,2024-02-10,250,250,309.5326,1,YERLİ,30.3167,Numune kabul,E,Şartlı kabul,2552.4925,60,2024,2,6
H00012,320.01.0055,IRS24701451,2024-03-18,500,500,97.6851,1,YERLİ,30.8333,Sevk irsaliyesi,H,,1584.0844,30,2024,3,12
H00005,320.01.0055,IRS24701452,2024-03-28,2000,2,46.6764,1,YERLİ,30.8333,Mal kabul,E,Kalite onaylı,3027.6617,45,2024,3,13
D00007,320.01.0055,IRS24701453,2024-02-08,500,500,130.535,1,YERLİ,30.3167,İthalat dosyası,H,Kalite onaylı,2152.8563,45,2024,2,6
H00005,320.01.0015,IRS24701454,2024-03-11,250,0.25,48.1782,1,İTHAL,30.8333,Kısmi teslim,E,Şartlı kabul,390.6345,45,2024,3,11
H00010,320.01.0015,IRS24701455,2024-02-04,5000,5,21.8598,1,İTHAL,30.3167,Mal kabul,E,Kalite onaylı,3605.2407,30,2024,2,5
H00011,320.01.0016,IRS24701456,2024-02-08,500,0.5,43.7148,1,İTHAL,30.3167,İthalat dosyası,H,Kalite onaylı,720.969,90,2024,2,6
D00005,320.01.0016,IRS24701457,2024-03-20,500,500,255.3643,1,İTHAL,30.8333,İthalat dosyası,H,,4141.0472,0,2024,3,12
D00012,320.01.0003,IRS24701458,2024-02-24,120,120,148.271,1,YERLİ,30.3167,Sevk irsaliyesi,H,Kalite onaylı,586.8884,0,2024,2,8
H00010,320.01.0003,IRS24701459,2024-03-20,1000,1,25.8535,1,YERLİ,30.8333,İthalat dosyası,H,,838.4928,45,2024,3,12
H00013,320.01.0021,IRS24701460,2024-04-29,250,250,49.8869,1,İTHAL,31.35,İthalat dosyası,E,,397.8222,30,2024,4,18
H00004,320.01.0002,IRS24701461,2024-02-11,250,0.25,18.9448,1,YERLİ,30.3167,Kısmi teslim,H,Şartlı kabul,156.2241,0,2024,2,6
H00002,320.01.0002,IRS24701462,2024-03-04,120,0.12,88.2721,1,YERLİ,30.8333,Numune kabul,E,,343.5458,60,2024,3,10
H00007,320.01.0010,IRS24701463,2024-02-18,10000,10,101.1949,1,YERLİ,30.3167,Mal kabul,E,,33379.2596,0,2024,2,7
D00012,320.01.0010,IRS24701464,2024-02-29,1000,1000,148.6117,1,YERLİ,30.3167,Mal kabul,H,Şartlı kabul,4901.9748,45,2024,2,9
D00002,320.01.0013,IRS24701465,2024-02-20,250,250,150.798,1,YERLİ,30.3167,Kısmi teslim,H,Kalite onaylı,1243.5225,30,2024,2,8
H00012,320.01.0028,IRS24701467,2024-04-24,250,250,85.2422,1,YERLİ,31.35,İthalat dosyası,H,Kalite onaylı,679.7624,45,2024,4,17
H00006,320.01.0028,IRS24701468,2024-02-03,1000,1,87.1018,1,YERLİ,30.3167,Kısmi teslim,E,Kalite onaylı,2873.0634,90,2024,2,5
H00011,320.01.0003,IRS24701469,2024-02-04,2000,2,55.0515,1,YERLİ,30.3167,İthalat dosyası,H,,3631.7607,45,2024,2,5
H00006,320.01.0003,IRS24701470,2024-02-15,120,0.12,100.6057,1,YERLİ,30.3167,Kısmi teslim,E,,398.2189,60,2024,2,7
H00012,320.01.0032,IRS24701471,2024-02-25,1000,1000,93.9755,1,YERLİ,30.3167,Kısmi teslim,E,Kalite onaylı,3099.7932,60,2024,2,8
D00010,320.01.0032,IRS24701472,2024-02-11,2000,2000,267.2143,1,YERLİ,30.3167,Sevk irsaliyesi,H,Şartlı kabul,17628.1917,60,2024,2,6
H00014,320.01.0002,IRS24701473,2024-03-28,120,0.12,87.3041,1,YERLİ,30.8333,Sevk irsaliyesi,H,Kalite onaylı,339.7785,0,2024,3,13
D00005,320.01.0002,IRS24701474,2024-04-28,5000,5000,273.519,1,YERLİ,31.35,Mal kabul,E,Kalite onaylı,43623.445,30,2024,4,17
D00005,320.01.0002,IRS24701475,2024-02-15,2000,2000,257.3015,1,YERLİ,30.3167,İthalat dosyası,E,Kalite onaylı,16974.2419,45,2024,2,7
H00003,320.01.0004,IRS24701476,2024-02-28,1000,1,28.42,1,YERLİ,30.3167,Numune kabul,H,Kalite onaylı,937.4371,90,2024,2,9
D00004,320.01.0004,IRS24701477,2024-05-05,120,120,21.1346,1,YERLİ,31.8667,Sevk irsaliyesi,H,Kalite onaylı,79.5863,30,2024,5,18
D00010,320.01.0007,IRS24701479,2024-02-22,2000,2000,297.6498,1,İTHAL,30.3167,Sevk irsaliyesi,H,Şartlı kabul,19636.029,90,2024,2,8
D00009,320.01.0002,IRS24701480,2024-02-23,500,500,70.094,1,YERLİ,30.3167,Kısmi teslim,E,,1156.0295,0,2024,2,8
H00002,320.01.0002,IRS24701481,2024-03-07,500,0.5,94.5136,1,YERLİ,30.8333,Kısmi teslim,E,Şartlı kabul,1532.6546,60,2024,3,10
H00012,320.01.0007,IRS24701483,2024-02-12,10000,10000,91.9932,1,İTHAL,30.3167,İthalat dosyası,H,,30344.0678,45,2024,2,7
H00012,320.01.0007,IRS24701484,2024-02-15,250,250,86.2416,1,İTHAL,30.3167,Numune kabul,E,,711.1724,90,2024,2,7
D00006,320.01.0017,IRS24701485,2024-02-12,2000,2000,162.7522,1,YERLİ,30.3167,Sevk irsaliyesi,E,,10736.8018,60,2024,2,7
D00003,320.01.0034,IRS24701486,2024-02-21,2000,2000,228.4625,1,İTHAL,30.3167,Mal kabul,E,Kalite onaylı,15071.7261,45,2024,2,8
D00008,320.01.0007,IRS24701487,2024-02-18,10000,10000,299.3037,1,İTHAL,30.3167,Numune kabul,E,Şartlı kabul,98725.6858,90,2024,2,7
D00001,320.01.0007,IRS24701488,2024-05-07,5000,5000,269.9763,1,İTHAL,31.8667,İthalat dosyası,E,Şartlı kabul,42360.2538,30,2024,5,19
H00008,320.01.0003,IRS24701489,2024-02-17,500,0.5,20.9,1,YERLİ,30.3167,Numune kabul,H,Kalite onaylı,344.6945,60,2024,2,7
H00005,320.01.0003,IRS24701490,2024-04-25,120,0.12,48.1023,1,YERLİ,31.35,Kısmi teslim,H,Kalite onaylı,184.1236,0,2024,4,17
H00016,320.01.0003,IRS24701491,2024-04-30,500,500,37.5845,1,YERLİ,31.35,Kısmi teslim,H,Şartlı kabul,599.4338,30,2024,4,18
D00003,320.01.0001,IRS24701492,2024-02-20,1000,1000,248.2952,1,YERLİ,30.3167,Numune kabul,E,,8190.0471,90,2024,2,8
H00004,320.01.0001,IRS24701493,2024-03-06,250,0.25,20.1316,1,YERLİ,30.8333,Sevk irsaliyesi,E,Şartlı kabul,163.2294,90,2024,3,10
D00003,320.01.0003,IRS24701494,2024-05-07,120,120,237.041,1,YERLİ,31.8667,Numune kabul,H,,892.6221,60,2024,5,19
D00005,320.01.0001,IRS24701495,2024-02-25,2000,2000,240.4836,1,YERLİ,30.3167,İthalat dosyası,E,Kalite onaylı,15864.761,0,2024,2,8
D00009,320.01.0001,IRS24701496,2024-03-25,2000,2000,58.705,1,YERLİ,30.8333,Kısmi teslim,H,Kalite onaylı,3807.896,90,2024,3,13
D00009,320.01.0001,IRS24701497,2024-02-23,120,120,57.253,1,YERLİ,30.3167,Mal kabul,H,Şartlı kabul,226.6197,0,2024,2,8
D00008,320.01.0022,IRS24701498,2024-03-01,2000,2000,291.1957,1,İTHAL,30.8333,Numune kabul,E,Kalite onaylı,18888.3901,60,2024,3,9
H00014,320.01.0022,IRS24701499,2024-05-01,500,0.5,88.8103,1,İTHAL,31.8667,Numune kabul,E,Şartlı kabul,1393.4656,90,2024,5,18
H00005,320.01.0022,IRS24701500,2024-03-27,500,0.5,42.8199,1,İTHAL,30.8333,Kısmi teslim,H,Şartlı kabul,694.3775,30,2024,3,13
H00010,320.01.0002,IRS24701501,2024-02-29,120,0.12,23.804,1,YERLİ,30.3167,Sevk irsaliyesi,E,Kalite onaylı,94.2213,30,2024,2,9
D00004,320.01.0002,IRS24701502,2024-02-23,10000,10000,23.2624,1,YERLİ,30.3167,Sevk irsaliyesi,H,Kalite onaylı,7673.1307,45,2024,2,8
H00013,320.01.0024,IRS24701503,2024-02-15,500,500,57.7377,1,YERLİ,30.3167,Mal kabul,H,Şartlı kabul,952.2425,90,2024,2,7
H00011,320.01.0002,IRS24701504,2024-05-12,120,0.12,44.6692,1,YERLİ,31.8667,Sevk irsaliyesi,E,Kalite onaylı,168.2102,45,2024,5,19
D00001,320.01.0002,IRS24701505,2024-03-01,500,500,279.4464,1,YERLİ,30.8333,Mal kabul,E,Kalite onaylı,4531.5681,60,2024,3,9
D00012,320.01.0037,IRS24701506,2024-02-14,500,500,136.0067,1,YERLİ,30.3167,Numune kabul,E,Kalite onaylı,2243.0987,60,2024,2,7
H00012,320.01.0006,IRS24701507,2024-03-30,2000,2000,101.3811,1,YERLİ,30.8333,Kısmi teslim,E,Şartlı kabul,6576.0785,45,2024,3,13
H00012,320.01.0006,IRS24701508,2024-03-31,250,250,84.7043,1,YERLİ,30.8333,Kısmi teslim,E,,686.7924,60,2024,3,13
D00012,320.01.0050,IRS24701509,2024-03-12,500,500,157.1188,1,YERLİ,30.8333,Kısmi teslim,H,,2547.8752,60,2024,3,11
H00005,320.01.0028,IRS24701510,2024-05-17,10000,10,51.1992,1,YERLİ,31.8667,İthalat dosyası,E,Kalite onaylı,16066.6778,0,2024,5,20
D00005,320.01.0028,IRS24701511,2024-02-26,500,500,280.1065,1,YERLİ,30.3167,Mal kabul,E,Şartlı kabul,4619.6733,45,2024,2,9
D00003,320.01.0027,IRS24701512,2024-05-11,250,250,250.2647,1,YERLİ,31.8667,Mal kabul,H,Kalite onaylı,1963.3716,90,2024,5,19
H00015,320.01.0027,IRS24701513,2024-03-03,250,0.25,22.9219,1,YERLİ,30.8333,Sevk irsaliyesi,E,Kalite onaylı,185.8534,0,2024,3,9
H00004,320.01.0005,IRS24701514,2024-04-13,500,0.5,19.6514,1,İTHAL,31.35,Mal kabul,E,Kalite onaylı,313.4195,45,2024,4,15
H00002,320.01.0005,IRS24701515,2024-04-01,2000,2,96.1009,1,İTHAL,31.35,Sevk irsaliyesi,H,Şartlı kabul,6130.8389,0,2024,4,14
D00004,320.01.0019,IRS24701516,2024-02-27,500,500,21.7502,1,YERLİ,30.3167,Sevk irsaliyesi,E,,358.7165,30,2024,2,9
D00002,320.01.0019,IRS24701517,2024-04-17,1000,1000,139.33,1,YERLİ,31.35,İthalat dosyası,H,Şartlı kabul,4444.3381,30,2024,4,16
H00007,320.01.0029,IRS24701518,2024-03-05,2000,2,90.3195,1,İTHAL,30.8333,Kısmi teslim,H,Şartlı kabul,5858.5685,30,2024,3,10
H00016,320.01.0029,IRS24701519,2024-03-14,2000,2000,41.6611,1,İTHAL,30.8333,Mal kabul,H,Şartlı kabul,2702.3445,90,2024,3,11
D00010,320.01.0002,IRS24701520,2024-04-03,2000,2000,308.2768,1,YERLİ,31.35,İthalat dosyası,E,Kalite onaylı,19666.7815,90,2024,4,14
H00007,320.01.0002,IRS24701521,2024-02-14,10000,10,100.8846,1,YERLİ,30.3167,Sevk irsaliyesi,E,,33276.9068,45,2024,2,7
D00006,320.01.0002,IRS24701522,2024-03-10,10000,10000,149.8892,1,YERLİ,30.8333,Kısmi teslim,E,Kalite onaylı,48612.7661,0,2024,3,10
D00010,320.01.0005,IRS24701523,2024-03-10,1000,1000,309.0877,1,İTHAL,30.8333,İthalat dosyası,H,,10024.4768,90,2024,3,10
H00009,320.01.0001,IRS24701524,2024-04-08,1000,1,20.1793,1,YERLİ,31.35,Mal kabul,E,Kalite onaylı,643.6778,60,2024,4,15
H00007,320.01.0001,IRS24701525,2024-03-03,500,0.5,89.9542,1,YERLİ,30.8333,Sevk irsaliyesi,H,,1458.7183,30,2024,3,9
H00008,320.01.0019,IRS24701526,2024-05-16,1000,1,21.1427,1,YERLİ,31.8667,İthalat dosyası,E,Kalite onaylı,663.4732,90,2024,5,20
H00013,320.01.0049,IRS24701527,2024-04-12,2000,2000,47.4446,1,YERLİ,31.35,Kısmi teslim,H,Kalite onaylı,3026.7687,60,2024,4,15
D00005,320.01.0049,IRS24701528,2024-04-01,10000,10000,259.7641,1,YERLİ,31.35,Mal kabul,E,Kalite onaylı,82859.362,90,2024,4,14
D00012,320.01.0026,IRS24701529,2024-03-27,120,120,128.279,1,YERLİ,30.8333,Kısmi teslim,E,Şartlı kabul,499.2485,60,2024,3,13
H00005,320.01.0050,IRS24701530,2024-03-19,120,0.12,48.815,1,YERLİ,30.8333,Sevk irsaliyesi,E,Kalite onaylı,189.9829,45,2024,3,12
H00012,320.01.0001,IRS24701532,2024-03-02,1000,1000,95.1184,1,YERLİ,30.8333,Kısmi teslim,H,Kalite onaylı,3084.9244,90,2024,3,9
D00010,320.01.0031,IRS24701533,2024-03-01,500,500,337.8426,1,YERLİ,30.8333,İthalat dosyası,H,Şartlı kabul,5478.5346,45,2024,3,9
D00003,320.01.0002,IRS24701534,2024-05-10,5000,5000,290.9319,1,YERLİ,31.8667,İthalat dosyası,E,Şartlı kabul,45648.2629,60,2024,5,19
H00003,320.01.0002,IRS24701536,2024-04-01,120,0.12,27.303,1,YERLİ,31.35,Kısmi teslim,E,Şartlı kabul,104.5091,30,2024,4,14
H00010,320.01.0008,IRS24701537,2024-05-17,250,0.25,25.6491,1,YERLİ,31.8667,Kısmi teslim,E,Şartlı kabul,201.2218,0,2024,5,20
D00011,320.01.0008,IRS24701538,2024-03-23,120,120,67.3104,1,YERLİ,30.8333,Kısmi teslim,E,,261.9651,45,2024,3,12
H00011,320.01.0008,IRS24701539,2024-04-06,2000,2,52.7975,1,YERLİ,31.35,Sevk irsaliyesi,E,,3368.2616,90,2024,4,14
H00016,320.01.0004,IRS24701540,2024-02-25,1000,1000,39.9566,1,YERLİ,30.3167,Mal kabul,H,Şartlı kabul,1317.9733,0,2024,2,8
H00013,320.01.0007,IRS24701542,2024-03-27,10000,10000,54.1047,1,İTHAL,30.8333,Sevk irsaliyesi,H,Şartlı kabul,17547.4892,30,2024,3,13
D00010,320.01.0007,IRS24701543,2024-04-22,120,120,276.1594,1,İTHAL,31.35,Numune kabul,E,Kalite onaylı,1057.0695,0,2024,4,17
H00014,320.01.0040,IRS24701544,2024-03-24,500,0.5,79.24,1,YERLİ,30.8333,Kısmi teslim,H,Şartlı kabul,1284.9744,60,2024,3,12
H00012,320.01.0040,IRS24701545,2024-04-01,1000,1000,97.1683,1,YERLİ,31.35,İthalat dosyası,H,Şartlı kabul,3099.4673,0,2024,4,14
H00012,320.01.0011,IRS24701546,2024-03-09,5000,5000,99.9951,1,YERLİ,30.8333,Sevk irsaliyesi,H,,16215.4392,90,2024,3,10
D00010,320.01.0054,IRS24701547,2024-04-22,10000,10000,325.6606,1,YERLİ,31.35,Mal kabul,E,Şartlı kabul,103878.9793,90,2024,4,17
D00003,320.01.0054,IRS24701548,2024-03-12,1000,1000,239.1009,1,YERLİ,30.8333,Sevk irsaliyesi,E,Şartlı kabul,7754.6322,30,2024,3,11
D00012,320.01.0001,IRS24701549,2024-03-24,120,120,146.2828,1,YERLİ,30.8333,Kısmi teslim,H,,569.3175,90,2024,3,12
D00004,320.01.0001,IRS24701550,2024-05-16,1000,1000,21.7341,1,YERLİ,31.8667,Numune kabul,E,Şartlı kabul,682.0317,90,2024,5,20
D00010,320.01.0001,IRS24701551,2024-03-06,10000,10000,303.5132,1,YERLİ,30.8333,Kısmi teslim,H,Şartlı kabul,98436.8199,0,2024,3,10
H00016,320.01.0001,IRS24701552,2024-03-07,5000,5000,37.4959,1,YERLİ,30.8333,Mal kabul,H,Kalite onaylı,6080.4228,30,2024,3,10
D00001,320.01.0001,IRS24701553,2024-03-23,2000,2000,282.0067,1,YERLİ,30.8333,Sevk irsaliyesi,E,Kalite onaylı,18292.3463,60,2024,3,12
H00010,320.01.0007,IRS24701555,2024-03-13,5000,5,21.0841,1,İTHAL,30.8333,Kısmi teslim,E,Şartlı kabul,3419.0469,30,2024,3,11
D00004,320.01.0007,IRS24701556,2024-03-22,5000,5000,23.4216,1,İTHAL,30.8333,Numune kabul,E,,3798.1014,60,2024,3,12
D00002,320.01.0004,IRS24701557,2024-02-28,500,500,136.2981,1,YERLİ,30.3167,Mal kabul,E,Şartlı kabul,2247.9046,0,2024,2,9
D00002,320.01.0009,IRS24701558,2024-03-28,5000,5000,155.1394,1,İTHAL,30.8333,Numune kabul,H,Şartlı kabul,25157.7677,0,2024,3,13
D00011,320.01.0009,IRS24701559,2024-03-23,2000,2000,73.5624,1,İTHAL,30.8333,Numune kabul,H,,4771.6203,0,2024,3,12
D00001,320.01.0023,IRS24701560,2024-03-25,10000,10000,243.9367,1,YERLİ,30.8333,Kısmi teslim,H,Şartlı kabul,79114.6909,30,2024,3,13
H00005,320.01.0012,IRS24701561,2024-03-15,5000,5,42.8317,1,YERLİ,30.8333,Mal kabul,E,Şartlı kabul,6945.6886,90,2024,3,11
D00010,320.01.0047,IRS24701562,2024-04-17,5000,5000,316.7084,1,YERLİ,31.35,Numune kabul,H,Şartlı kabul,50511.7065,60,2024,4,16
D00007,320.01.0047,IRS24701563,2024-03-07,1000,1000,113.1747,1,YERLİ,30.8333,Mal kabul,H,Şartlı kabul,3670.5348,90,2024,3,10
D00002,320.01.0047,IRS24701564,2024-04-08,1000,1000,134.3971,1,YERLİ,31.35,Mal kabul,H,,4286.9888,90,2024,4,15
D00009,320.01.0002,IRS24701565,2024-02-23,5000,5000,67.6242,1,YERLİ,30.3167,Kısmi teslim,H,Kalite onaylı,11152.9619,45,2024,2,8
H00008,320.01.0002,IRS24701566,2024-03-11,2000,2,19.9364,1,YERLİ,30.8333,Numune kabul,H,,1293.1733,45,2024,3,11
D00002,320.01.0004,IRS24701567,2024-03-18,250,250,143.6728,1,YERLİ,30.8333,Kısmi teslim,H,Şartlı kabul,1164.9159,60,2024,3,12
H00001,320.01.0004,IRS24701568,2024-05-27,5000,5,52.4961,1,YERLİ,31.8667,Sevk irsaliyesi,H,,8236.8272,60,2024,5,22
D00006,320.01.0011,IRS24701570,2024-03-15,120,120,153.072,1,YERLİ,30.8333,Sevk irsaliyesi,E,Şartlı kabul,595.7403,60,2024,3,11
H00004,320.01.0005,IRS24701571,2024-02-27,2500,2.5,22.4319,1,İTHAL,30.3167,Numune kabul,E,,1849.7973,0,2024,2,9
H00016,320.01.0024,IRS24701572,2024-03-23,2000,2000,43.232,1,YERLİ,30.8333,Mal kabul,E,Kalite onaylı,2804.2409,60,2024,3,12
H00012,320.01.0002,IRS24701573,2024-02-27,5000,5000,85.5668,1,YERLİ,30.3167,Kısmi teslim,H,Şartlı kabul,14112.156,30,2024,2,9
H00014,320.01.0002,IRS24701574,2024-04-21,250,0.25,73.5187,1,YERLİ,31.35,Mal kabul,E,Kalite onaylı,586.2735,45,2024,4,16
H00015,320.01.0007,IRS24701575,2024-03-03,10000,10,26.7705,1,İTHAL,30.8333,Mal kabul,E,Kalite onaylı,8682.3337,0,2024,3,9
D00008,320.01.0007,IRS24701576,2024-03-22,120,120,337.4708,1,İTHAL,30.8333,Mal kabul,H,Kalite onaylı,1313.4013,0,2024,3,12
H00015,320.01.0008,IRS24701577,2024-04-20,5000,5,24.5297,1,YERLİ,31.35,İthalat dosyası,E,Kalite onaylı,3912.2329,90,2024,4,16
D00008,320.01.0004,IRS24701578,2024-03-02,5000,5000,284.805,1,YERLİ,30.8333,Kısmi teslim,H,Kalite onaylı,46184.6445,90,2024,3,9
H00002,320.01.0004,IRS24701579,2024-03-21,5000,5,87.4593,1,YERLİ,30.8333,Sevk irsaliyesi,E,,14182.6045,30,2024,3,12
H00010,320.01.0006,IRS24701580,2024-03-03,5000,5,22.9329,1,YERLİ,30.8333,Numune kabul,H,Kalite onaylı,3718.8527,90,2024,3,9
D00009,320.01.0005,IRS24701581,2024-03-24,1000,1000,65.821,1,İTHAL,30.8333,İthalat dosyası,H,Kalite onaylı,2134.7374,0,2024,3,12
H00015,320.01.0005,IRS24701582,2024-03-24,2000,2,22.9427,1,İTHAL,30.8333,İthalat dosyası,E,Kalite onaylı,1488.1767,0,2024,3,12
H00005,320.01.0005,IRS24701583,2024-03-06,120,0.12,47.7867,1,İTHAL,30.8333,İthalat dosyası,E,,185.9809,90,2024,3,10
H00015,320.01.0005,IRS24701584,2024-03-20,5000,5,27.1273,1,İTHAL,30.8333,İthalat dosyası,E,,4399.0264,30,2024,3,12
H00012,320.01.0015,IRS24701585,2024-03-06,5000,5000,95.6224,1,İTHAL,30.8333,Mal kabul,E,Şartlı kabul,15506.3519,30,2024,3,10
D00008,320.01.0001,IRS24701586,2024-04-11,2000,2000,331.0907,1,YERLİ,31.35,Numune kabul,H,Kalite onaylı,21122.2137,30,2024,4,15
D00006,320.01.0001,IRS24701587,2024-03-08,2000,2000,182.6477,1,YERLİ,30.8333,Sevk irsaliyesi,E,,11847.4312,90,2024,3,10
H00006,320.01.0001,IRS24701588,2024-03-18,250,0.25,90.62,1,YERLİ,30.8333,İthalat dosyası,E,Şartlı kabul,734.7576,45,2024,3,12
D00009,320.01.0016,IRS24701589,2024-04-15,120,120,61.0785,1,İTHAL,31.35,Numune kabul,H,Kalite onaylı,233.7933,0,2024,4,16
D00002,320.01.0016,IRS24701590,2024-03-12,5000,5000,139.9608,1,İTHAL,30.8333,Mal kabul,H,Şartlı kabul,22696.3705,30,2024,3,11
H00004,320.01.0016,IRS24701591,2024-03-20,10000,10,23.2869,1,İTHAL,30.8333,Numune kabul,H,,7552.5163,0,2024,3,12
H00005,320.01.0001,IRS24701592,2024-03-22,2000,2,45.6959,1,YERLİ,30.8333,İthalat dosyası,E,,2964.0616,30,2024,3,12
D00004,320.01.0002,IRS24701593,2024-05-24,500,500,24.1887,1,YERLİ,31.8667,Mal kabul,E,Şartlı kabul,379.5294,0,2024,5,21
D00012,320.01.0002,IRS24701594,2024-03-25,1000,1000,155.147,1,YERLİ,30.8333,İthalat dosyası,H,,5031.8,0,2024,3,13
H00002,320.01.0012,IRS24701595,2024-04-05,1000,1,91.0495,1,YERLİ,31.35,Kısmi teslim,H,,2904.2903,30,2024,4,14
D00003,320.01.0012,IRS24701596,2024-04-17,250,250,236.9395,1,YERLİ,31.35,Numune kabul,H,Şartlı kabul,1889.4697,30,2024,4,16
D00005,320.01.0010,IRS24701597,2024-03-25,120,120,276.1222,1,YERLİ,30.8333,Kısmi teslim,H,Şartlı kabul,1074.6389,45,2024,3,13
H00004,320.01.0045,IRS24701598,2024-03-14,250,0.25,18.5511,1,YERLİ,30.8333,İthalat dosyası,E,,150.4145,0,2024,3,11
H00014,320.01.0045,IRS24701599,2024-03-26,120,0.12,90.6901,1,YERLİ,30.8333,Mal kabul,E,Şartlı kabul,352.9564,90,2024,3,13
H00005,320.01.0003,IRS24701600,2024-04-11,2000,2,44.2978,1,YERLİ,31.35,Numune kabul,H,,2826.0159,90,2024,4,15
D00002,320.01.0012,IRS24701601,2024-05-01,250,250,125.5061,1,YERLİ,31.8667,Numune kabul,H,Kalite onaylı,984.618,60,2024,5,18
D00010,320.01.0019,IRS24701602,2024-03-12,1000,1000,334.3176,1,YERLİ,30.8333,Numune kabul,E,Şartlı kabul,10842.7447,45,2024,3,11
H00006,320.01.0019,IRS24701604,2024-03-13,2000,2,101.9901,1,YERLİ,30.8333,Mal kabul,H,Şartlı kabul,6615.5812,0,2024,3,11
D00011,320.01.0051,IRS24701605,2024-05-28,1000,1000,69.8163,1,YERLİ,31.8667,Numune kabul,H,Şartlı kabul,2190.8858,90,2024,5,22
D00008,320.01.0051,IRS24701606,2024-05-05,2000,2000,269.454,1,YERLİ,31.8667,Numune kabul,E,Şartlı kabul,16911.3212,90,2024,5,18
D00011,320.01.0005,IRS24701608,2024-03-09,60,60,75.221,1,İTHAL,30.8333,Mal kabul,H,Kalite onaylı,146.3762,30,2024,3,10
D00008,320.01.0055,IRS24701609,2024-04-15,10000,10000,306.8602,1,YERLİ,31.35,Sevk irsaliyesi,E,,97882.0415,45,2024,4,16
D00010,320.01.0055,IRS24701610,2024-06-03,10000,10000,314.2257,1,YERLİ,32.3833,Numune kabul,E,Kalite onaylı,97033.2548,45,2024,6,23
D00002,320.01.0055,IRS24701611,2024-04-12,1000,1000,145.0998,1,YERLİ,31.35,Sevk irsaliyesi,H,Kalite onaylı,4628.3828,90,2024,4,15
H00015,320.01.0003,IRS24701612,2024-04-09,5000,5,24.9695,1,YERLİ,31.35,Numune kabul,H,Kalite onaylı,3982.3764,45,2024,4,15
H00016,320.01.0028,IRS24701613,2024-05-05,250,250,46.4042,1,YERLİ,31.8667,Mal kabul,H,,364.0493,90,2024,5,18
H00015,320.01.0037,IRS24701614,2024-05-31,1000,1,22.1216,1,YERLİ,31.8667,Mal kabul,H,Şartlı kabul,694.1917,90,2024,5,22
D00002,320.01.0001,IRS24701615,2024-04-01,500,500,142.3277,1,YERLİ,31.35,Kısmi teslim,H,Şartlı kabul,2269.9793,30,2024,4,14
H00015,320.01.0001,IRS24701616,2024-04-20,2000,2,26.1149,1,YERLİ,31.35,Mal kabul,H,Şartlı kabul,1666.0223,90,2024,4,16
H00013,320.01.0036,IRS24701617,2024-04-10,2000,2000,47.6788,1,İTHAL,31.35,Sevk irsaliyesi,H,Kalite onaylı,3041.7097,0,2024,4,15
H00011,320.01.0036,IRS24701618,2024-04-05,120,0.12,53.1032,1,İTHAL,31.35,Mal kabul,E,Şartlı kabul,203.2658,0,2024,4,14
H00014,320.01.0017,IRS24701619,2024-04-01,120,0.12,79.9226,1,YERLİ,31.35,İthalat dosyası,H,,305.9238,60,2024,4,14
H00010,320.01.0017,IRS24701620,2024-03-11,2000,2,21.94,1,YERLİ,30.8333,İthalat dosyası,H,Şartlı kabul,1423.1367,45,2024,3,11
H00003,320.01.0005,IRS24701621,2024-04-03,120,0.12,34.7425,1,İTHAL,31.35,Numune kabul,H,,132.9856,60,2024,4,14
H00006,320.01.0018,IRS24701622,2024-05-05,10000,10,98.3672,1,İTHAL,31.8667,Numune kabul,H,,30868.3359,45,2024,5,18
H00016,320.01.0012,IRS24701623,2024-06-15,2000,2000,47.6728,1,YERLİ,32.3833,Mal kabul,H,,2944.283,0,2024,6,24
D00004,320.01.0012,IRS24701624,2024-06-01,2000,2000,22.6785,1,YERLİ,32.3833,Numune kabul,E,,1400.6293,60,2024,6,22
H00014,320.01.0001,IRS24701625,2024-05-04,120,0.12,82.4272,1,YERLİ,31.8667,İthalat dosyası,E,Kalite onaylı,310.395,60,2024,5,18
D00009,320.01.0001,IRS24701626,2024-04-22,1000,1000,71.4747,1,YERLİ,31.35,İthalat dosyası,E,Kalite onaylı,2279.8947,45,2024,4,17
