INCKEYNO,STHAR_TARIH,FISNO,SIRA,STOK_KODU,STHAR_CARIKOD,STHAR_GCMIK,STHAR_NF,ALINAN,STHAR_HTUR,TERMIN,SIPARIS_TARIHINDEN_GECEN_GUN,TERMINE_KALAN_GUN,KALAN,STHAR_GCKOD,DOLAR_KURU,STHAR_KOD1,STHAR_KOD2,TUTAR_USD,DURUM,YIL,AY,HAFTA
701504,2024-02-09,SAS24000833,1,D00003,320.01.0001,120,289.4081,120,YERLİ,2024-03-25,902,,0,2,30.3167,03,DG1,1145.5393,KAPALI,2024,2,6
701505,2024-02-12,SAS24000834,1,H00016,320.01.0024,10000,85.8146,10000,YERLİ,2024-05-12,899,,0,2,30.3167,02,HM1,28306.0491,KAPALI,2024,2,7
701506,2024-02-12,SAS24000834,2,H00010,320.01.0024,10000,19.1257,10000,YERLİ,2024-03-04,899,,0,2,30.3167,02,HM1,6308.6352,KAPALI,2024,2,7
701507,2024-02-12,SAS24000834,3,D00009,320.01.0024,120,204.5958,120,YERLİ,2024-03-04,899,,0,2,30.3167,03,DG1,809.8341,KAPALI,2024,2,7
701508,2024-02-12,SAS24000835,1,H00007,320.01.0017,2000,44.3034,2000,YERLİ,2024-02-27,899,,0,2,30.3167,02,HM1,2922.706,KAPALI,2024,2,7
701509,2024-02-12,SAS24000836,1,H00015,320.01.0031,120,38.1552,120,YERLİ,2024-03-28,899,,0,2,30.3167,02,HM1,151.0265,KAPALI,2024,2,7
701510,2024-02-12,SAS24000836,2,D00005,320.01.0031,250,234.2259,250,YERLİ,2024-02-22,899,,0,2,30.3167,03,DG1,1931.4924,KAPALI,2024,2,7
701511,2024-02-13,SAS24000837,1,H00013,320.01.0003,1000,93.6291,1000,İTHAL,2024-05-13,898,,0,2,30.3167,02,HM1,3088.3671,KAPALI,2024,2,7
701512,2024-02-13,SAS24000837,2,D00009,320.01.0003,5000,196.0202,5000,İTHAL,2024-02-28,898,,0,2,30.3167,03,DG1,32328.7495,KAPALI,2024,2,7
701513,2024-02-13,SAS24000838,1,H00015,320.01.0001,2000,38.5447,2000,YERLİ,2024-03-05,898,,0,2,30.3167,02,HM1,2542.8031,KAPALI,2024,2,7
701514,2024-02-13,SAS24000839,1,H00015,320.01.0009,2000,37.2883,1000,YERLİ,2024-05-13,898,-808,1000,2,30.3167,02,HM1,2459.9181,ACIK,2024,2,7
701515,2024-02-13,SAS24000839,2,H00002,320.01.0009,1000,20.2921,1000,YERLİ,2024-03-05,898,,0,2,30.3167,02,HM1,669.3374,KAPALI,2024,2,7
701516,2024-02-13,SAS24000840,1,D00008,320.01.0017,500,254.542,0,YERLİ,2024-03-05,898,-877,500,2,30.3167,03,DG1,4198.0493,ACIK,2024,2,7
701517,2024-02-13,SAS24000840,2,D00005,320.01.0017,120,236.7327,120,YERLİ,2024-03-29,898,,0,2,30.3167,03,DG1,937.0388,KAPALI,2024,2,7
701518,2024-02-13,SAS24000841,1,H00004,320.01.0001,10000,70.7769,10000,YERLİ,2024-05-13,898,,0,2,30.3167,02,HM1,23345.8457,KAPALI,2024,2,7
701519,2024-02-13,SAS24000841,2,H00014,320.01.0001,1000,33.9808,1000,YERLİ,2024-04-13,898,,0,2,30.3167,02,HM1,1120.8608,KAPALI,2024,2,7
701520,2024-02-13,SAS24000841,3,D00004,320.01.0001,5000,64.5968,5000,YERLİ,2024-04-13,898,,0,2,30.3167,03,DG1,10653.6661,KAPALI,2024,2,7
701521,2024-02-13,SAS24000842,1,D00007,320.01.0001,120,69.012,120,YERLİ,2024-02-23,898,,0,2,30.3167,03,DG1,273.1643,KAPALI,2024,2,7
701522,2024-02-14,SAS24000843,1,D00001,320.01.0001,10000,34.8303,10000,YERLİ,2024-05-14,897,,0,2,30.3167,03,DG1,11488.8164,KAPALI,2024,2,7
701523,2024-02-14,SAS24000843,2,H00011,320.01.0001,250,34.2105,250,YERLİ,2024-02-29,897,,0,2,30.3167,02,HM1,282.1094,KAPALI,2024,2,7
701524,2024-02-14,SAS24000843,3,H00006,320.01.0001,10000,107.1675,10000,YERLİ,2024-05-14,897,,0,2,30.3167,02,HM1,35349.3289,KAPALI,2024,2,7
701525,2024-02-14,SAS24000844,1,H00004,320.01.0001,250,63.6943,250,YERLİ,2024-05-14,897,,0,2,30.3167,02,HM1,525.241,KAPALI,2024,2,7
701526,2024-02-14,SAS24000844,2,D00002,320.01.0001,250,53.2839,250,YERLİ,2024-03-30,897,,0,2,30.3167,03,DG1,439.394,KAPALI,2024,2,7
701527,2024-02-15,SAS24000845,1,D00002,320.01.0050,120,54.0992,120,YERLİ,2024-03-07,896,,0,2,30.3167,03,DG1,214.1362,KAPALI,2024,2,7
701528,2024-02-15,SAS24000845,2,H00015,320.01.0050,1000,41.6,1000,YERLİ,2024-03-16,896,,0,2,30.3167,02,HM1,1372.181,KAPALI,2024,2,7
701529,2024-02-15,SAS24000846,1,D00012,320.01.0001,5000,135.5728,5000,YERLİ,2024-02-25,896,,0,2,30.3167,03,DG1,22359.4257,KAPALI,2024,2,7
701530,2024-02-15,SAS24000846,2,D00009,320.01.0001,250,212.8391,250,YERLİ,2024-05-15,896,,0,2,30.3167,03,DG1,1755.1308,KAPALI,2024,2,7
701531,2024-02-16,SAS24000847,1,H00002,320.01.0015,5000,18.5383,5000,YERLİ,2024-03-08,895,,0,2,30.3167,02,HM1,3057.4403,KAPALI,2024,2,7
701532,2024-02-16,SAS24000847,2,D00007,320.01.0015,1000,67.7578,1000,YERLİ,2024-03-17,895,,0,2,30.3167,03,DG1,2234.9992,KAPALI,2024,2,7
701533,2024-02-16,SAS24000848,1,H00009,320.01.0008,1000,64.8027,1000,YERLİ,2024-02-26,895,,0,2,30.3167,02,HM1,2137.5249,KAPALI,2024,2,7
701534,2024-02-16,SAS24000849,1,D00012,320.01.0003,500,123.2885,500,İTHAL,2024-03-02,895,,0,2,30.3167,03,DG1,2033.343,KAPALI,2024,2,7
701535,2024-02-19,SAS24000850,1,H00016,320.01.0001,2000,73.3691,2000,YERLİ,2024-05-19,892,,0,2,30.3167,02,HM1,4840.1772,KAPALI,2024,2,8
701536,2024-02-19,SAS24000850,2,D00005,320.01.0001,2000,243.078,2000,YERLİ,2024-05-19,892,,0,2,30.3167,03,DG1,16035.9142,KAPALI,2024,2,8
701537,2024-02-19,SAS24000851,1,H00010,320.01.0024,10000,21.189,10000,YERLİ,2024-03-11,892,,0,2,30.3167,02,HM1,6989.2172,KAPALI,2024,2,8
701538,2024-02-19,SAS24000852,1,H00006,320.01.0002,2000,103.5347,2000,YERLİ,2024-04-19,892,,0,2,30.3167,02,HM1,6830.2091,KAPALI,2024,2,8
701539,2024-02-19,SAS24000853,1,H00016,320.01.0030,5000,82.5673,5000,YERLİ,2024-05-19,892,,0,2,30.3167,02,HM1,13617.4617,KAPALI,2024,2,8
701540,2024-02-19,SAS24000853,2,H00013,320.01.0030,500,80.5045,500,YERLİ,2024-03-20,892,,0,2,30.3167,02,HM1,1327.7253,KAPALI,2024,2,8
701541,2024-02-20,SAS24000854,1,D00008,320.01.0045,120,282.1547,120,YERLİ,2024-03-06,891,,0,2,30.3167,03,DG1,1116.8288,KAPALI,2024,2,8
701542,2024-02-20,SAS24000854,2,D00012,320.01.0045,2000,123.4927,2000,YERLİ,2024-04-05,891,,0,2,30.3167,03,DG1,8146.8432,KAPALI,2024,2,8
701543,2024-02-20,SAS24000854,3,H00010,320.01.0045,120,19.2751,120,YERLİ,2024-05-20,891,,0,2,30.3167,02,HM1,76.295,KAPALI,2024,2,8
701544,2024-02-20,SAS24000855,1,D00002,320.01.0050,10000,50.981,10000,YERLİ,2024-04-05,891,,0,2,30.3167,03,DG1,16816.1442,KAPALI,2024,2,8
701545,2024-02-21,SAS24000856,1,H00013,320.01.0003,5000,89.6419,5000,İTHAL,2024-04-06,890,,0,2,30.3167,02,HM1,14784.2443,KAPALI,2024,2,8
701546,2024-02-21,SAS24000856,2,D00006,320.01.0003,500,316.085,500,İTHAL,2024-04-21,890,,0,2,30.3167,03,DG1,5213.0509,KAPALI,2024,2,8
701547,2024-02-21,SAS24000856,3,H00006,320.01.0003,1000,92.4171,1000,İTHAL,2024-04-21,890,,0,2,30.3167,02,HM1,3048.3892,KAPALI,2024,2,8
701548,2024-02-22,SAS24000857,1,H00009,320.01.0003,10000,67.0818,0,İTHAL,2024-04-07,889,-844,10000,2,30.3167,02,HM1,22127.0125,ACIK,2024,2,8
701549,2024-02-22,SAS24000857,2,H00006,320.01.0003,5000,96.0206,5000,İTHAL,2024-04-22,889,,0,2,30.3167,02,HM1,15836.2553,KAPALI,2024,2,8
701550,2024-02-22,SAS24000857,3,H00016,320.01.0003,1000,73.9889,1000,İTHAL,2024-03-08,889,,0,2,30.3167,02,HM1,2440.5328,KAPALI,2024,2,8
701551,2024-02-22,SAS24000858,1,D00006,320.01.0032,1000,255.9812,1000,YERLİ,2024-03-23,889,,0,2,30.3167,03,DG1,8443.5707,KAPALI,2024,2,8
701552,2024-02-22,SAS24000859,1,H00012,320.01.0001,250,25.5758,250,YERLİ,2024-04-07,889,,0,2,30.3167,02,HM1,210.9052,KAPALI,2024,2,8
701553,2024-02-22,SAS24000859,2,D00008,320.01.0001,10000,308.0742,10000,YERLİ,2024-03-08,889,,0,2,30.3167,03,DG1,101618.6458,KAPALI,2024,2,8
701554,2024-02-23,SAS24000860,1,H00001,320.01.0006,120,50.7265,120,YERLİ,2024-04-23,888,,0,2,30.3167,02,HM1,200.7864,KAPALI,2024,2,8
701555,2024-02-23,SAS24000860,2,H00015,320.01.0006,120,36.3704,120,YERLİ,2024-04-23,888,,0,2,30.3167,02,HM1,143.9618,KAPALI,2024,2,8
701556,2024-02-23,SAS24000861,1,H00015,320.01.0001,5000,40.3219,5000,YERLİ,2024-05-23,888,,0,2,30.3167,02,HM1,6650.1136,KAPALI,2024,2,8
701557,2024-02-23,SAS24000861,2,H00012,320.01.0001,500,25.3505,500,YERLİ,2024-03-04,888,,0,2,30.3167,02,HM1,418.0946,KAPALI,2024,2,8
701558,2024-02-23,SAS24000862,1,H00009,320.01.0019,5000,71.8401,5000,YERLİ,2024-03-04,888,,0,2,30.3167,02,HM1,11848.2717,KAPALI,2024,2,8
701559,2024-02-23,SAS24000863,1,D00001,320.01.0010,2000,31.6902,2000,YERLİ,2024-03-24,888,,0,2,30.3167,03,DG1,2090.6101,KAPALI,2024,2,8
701560,2024-02-23,SAS24000864,1,H00013,320.01.0012,2000,92.7852,2000,YERLİ,2024-04-08,888,,0,2,30.3167,02,HM1,6121.062,KAPALI,2024,2,8
701561,2024-02-26,SAS24000865,1,H00009,320.01.0021,120,69.6744,120,YERLİ,2024-03-27,885,,0,2,30.3167,02,HM1,275.7862,KAPALI,2024,2,9
701562,2024-02-26,SAS24000866,1,H00012,320.01.0044,1000,25.8722,1000,YERLİ,2024-04-26,885,,0,2,30.3167,02,HM1,853.3976,KAPALI,2024,2,9
701563,2024-02-27,SAS24000867,1,D00011,320.01.0006,500,8.1901,500,YERLİ,2024-03-08,884,,0,2,30.3167,03,DG1,135.0757,KAPALI,2024,2,9
701564,2024-02-27,SAS24000868,1,H00011,320.01.0003,5000,34.0242,2500,İTHAL,2024-04-12,884,-839,2500,2,30.3167,02,HM1,5611.4617,ACIK,2024,2,9
701565,2024-02-27,SAS24000868,2,D00002,320.01.0003,120,53.7422,120,İTHAL,2024-03-13,884,,0,2,30.3167,03,DG1,212.7232,KAPALI,2024,2,9
701566,2024-02-27,SAS24000869,1,D00002,320.01.0024,10000,60.167,0,YERLİ,2024-03-19,884,-863,10000,2,30.3167,03,DG1,19846.1574,ACIK,2024,2,9
701567,2024-02-28,SAS24000870,1,D00009,320.01.0028,5000,203.8454,5000,YERLİ,2024-03-14,883,,0,2,30.3167,03,DG1,33619.3253,KAPALI,2024,2,9
701568,2024-02-28,SAS24000870,2,D00003,320.01.0028,120,270.5684,120,YERLİ,2024-03-20,883,,0,2,30.3167,03,DG1,1070.9678,KAPALI,2024,2,9
701569,2024-02-28,SAS24000870,3,D00005,320.01.0028,10000,275.1255,10000,YERLİ,2024-04-28,883,,0,2,30.3167,03,DG1,90750.4775,KAPALI,2024,2,9
701570,2024-02-28,SAS24000871,1,H00012,320.01.0003,2000,31.5374,2000,İTHAL,2024-05-28,883,,0,2,30.3167,02,HM1,2080.5299,KAPALI,2024,2,9
701571,2024-02-28,SAS24000872,1,H00009,320.01.0002,120,73.096,120,YERLİ,2024-03-14,883,,0,2,30.3167,02,HM1,289.3296,KAPALI,2024,2,9
701572,2024-02-29,SAS24000873,1,H00001,320.01.0029,500,42.3338,500,YERLİ,2024-03-10,882,,0,2,30.3167,02,HM1,698.1927,KAPALI,2024,2,9
701573,2024-02-29,SAS24000873,2,H00014,320.01.0029,10000,28.8035,10000,YERLİ,2024-03-30,882,,0,2,30.3167,02,HM1,9500.8692,KAPALI,2024,2,9
701574,2024-03-01,SAS24000874,1,H00011,320.01.0049,500,38.0245,500,YERLİ,2024-03-22,881,,0,2,30.8333,02,HM1,616.6142,KAPALI,2024,3,9
701575,2024-03-04,SAS24000875,1,D00011,320.01.0003,2000,8.1252,2000,İTHAL,2024-04-03,878,,0,2,30.8333,03,DG1,527.0406,KAPALI,2024,3,10
701576,2024-03-04,SAS24000875,2,D00008,320.01.0003,500,275.9304,500,İTHAL,2024-05-03,878,,0,2,30.8333,03,DG1,4474.5519,KAPALI,2024,3,10
701577,2024-03-04,SAS24000875,3,H00008,320.01.0003,5000,61.55,0,İTHAL,2024-03-14,878,-868,5000,2,30.8333,02,HM1,9981.0919,ACIK,2024,3,10
701578,2024-03-04,SAS24000876,1,D00012,320.01.0002,500,127.0278,0,YERLİ,2024-04-03,878,-848,500,2,30.8333,03,DG1,2059.9125,ACIK,2024,3,10
701579,2024-03-05,SAS24000877,1,D00006,320.01.0003,10000,268.5683,10000,İTHAL,2024-03-26,877,,0,2,30.8333,03,DG1,87103.3266,KAPALI,2024,3,10
701580,2024-03-05,SAS24000877,2,H00010,320.01.0003,120,21.4064,120,İTHAL,2024-04-19,877,,0,2,30.8333,02,HM1,83.3115,KAPALI,2024,3,10
701581,2024-03-05,SAS24000878,1,H00009,320.01.0032,2000,69.5766,2000,YERLİ,2024-05-04,877,,0,2,30.8333,02,HM1,4513.0816,KAPALI,2024,3,10
701582,2024-03-05,SAS24000879,1,H00003,320.01.0003,2000,71.0902,2000,İTHAL,2024-03-26,877,,0,2,30.8333,02,HM1,4611.2612,KAPALI,2024,3,10
701583,2024-03-06,SAS24000880,1,D00008,320.01.0034,5000,323.0886,5000,YERLİ,2024-04-05,876,,0,2,30.8333,03,DG1,52392.8026,KAPALI,2024,3,10
701584,2024-03-06,SAS24000880,2,H00009,320.01.0034,1000,66.0634,1000,YERLİ,2024-05-05,876,,0,2,30.8333,02,HM1,2142.5991,KAPALI,2024,3,10
701585,2024-03-06,SAS24000880,3,H00002,320.01.0034,5000,19.0595,5000,YERLİ,2024-03-16,876,,0,2,30.8333,02,HM1,3090.7331,KAPALI,2024,3,10
701586,2024-03-06,SAS24000881,1,H00006,320.01.0003,1000,106.6669,1000,İTHAL,2024-04-20,876,,0,2,30.8333,02,HM1,3459.4708,KAPALI,2024,3,10
701587,2024-03-06,SAS24000882,1,H00005,320.01.0016,500,55.135,500,YERLİ,2024-05-05,876,,0,2,30.8333,02,HM1,894.082,KAPALI,2024,3,10
701588,2024-03-06,SAS24000882,2,H00015,320.01.0016,500,35.0578,250,YERLİ,2024-03-27,876,-855,250,2,30.8333,02,HM1,568.5055,ACIK,2024,3,10
701589,2024-03-06,SAS24000882,3,H00003,320.01.0016,120,73.3759,120,YERLİ,2024-05-05,876,,0,2,30.8333,02,HM1,285.5714,KAPALI,2024,3,10
701590,2024-03-06,SAS24000883,1,D00006,320.01.0035,2000,273.6537,2000,İTHAL,2024-03-16,876,,0,2,30.8333,03,DG1,17750.5295,KAPALI,2024,3,10
701591,2024-03-06,SAS24000883,2,H00005,320.01.0035,500,44.8576,500,İTHAL,2024-03-21,876,,0,2,30.8333,02,HM1,727.4213,KAPALI,2024,3,10
701592,2024-03-06,SAS24000884,1,H00002,320.01.0001,1000,18.2306,1000,YERLİ,2024-03-16,876,,0,2,30.8333,02,HM1,591.2633,KAPALI,2024,3,10
701593,2024-03-06,SAS24000884,2,H00007,320.01.0001,5000,46.5272,5000,YERLİ,2024-03-27,876,,0,2,30.8333,02,HM1,7544.9595,KAPALI,2024,3,10
701594,2024-03-07,SAS24000885,1,D00004,320.01.0023,1000,58.1926,1000,İTHAL,2024-04-06,875,,0,2,30.8333,03,DG1,1887.3296,KAPALI,2024,3,10
701595,2024-03-07,SAS24000885,2,H00002,320.01.0023,120,19.0352,120,İTHAL,2024-03-28,875,,0,2,30.8333,02,HM1,74.083,KAPALI,2024,3,10
701596,2024-03-08,SAS24000886,1,H00011,320.01.0045,120,37.2266,120,YERLİ,2024-05-07,874,,0,2,30.8333,02,HM1,144.8821,KAPALI,2024,3,10
701597,2024-03-08,SAS24000886,2,D00011,320.01.0045,2000,8.9353,1000,YERLİ,2024-03-29,874,-853,1000,2,30.8333,03,DG1,579.5877,ACIK,2024,3,10
701598,2024-03-08,SAS24000887,1,D00007,320.01.0002,10000,76.2179,10000,YERLİ,2024-05-07,874,,0,2,30.8333,03,DG1,24719.3456,KAPALI,2024,3,10
701599,2024-03-08,SAS24000888,1,H00013,320.01.0001,10000,83.3592,10000,YERLİ,2024-04-07,874,,0,2,30.8333,02,HM1,27035.4454,KAPALI,2024,3,10
701600,2024-03-08,SAS24000888,2,H00014,320.01.0001,1000,36.6821,1000,YERLİ,2024-03-29,874,,0,2,30.8333,02,HM1,1189.691,KAPALI,2024,3,10
701601,2024-03-08,SAS24000888,3,H00014,320.01.0001,120,28.7593,120,YERLİ,2024-03-18,874,,0,2,30.8333,02,HM1,111.9282,KAPALI,2024,3,10
701602,2024-03-08,SAS24000889,1,H00016,320.01.0026,250,77.4834,250,YERLİ,2024-05-07,874,,0,2,30.8333,02,HM1,628.2445,KAPALI,2024,3,10
701603,2024-03-08,SAS24000889,2,D00001,320.01.0026,2000,34.5502,2000,YERLİ,2024-04-07,874,,0,2,30.8333,03,DG1,2241.0965,KAPALI,2024,3,10
701604,2024-03-11,SAS24000890,1,D00009,320.01.0024,5000,230.1649,5000,YERLİ,2024-04-25,871,,0,2,30.8333,03,DG1,37324.0782,KAPALI,2024,3,11
701605,2024-03-11,SAS24000890,2,D00006,320.01.0024,1000,318.9296,1000,YERLİ,2024-03-26,871,,0,2,30.8333,03,DG1,10343.6739,KAPALI,2024,3,11
701606,2024-03-11,SAS24000891,1,H00013,320.01.0015,500,93.1716,500,YERLİ,2024-03-26,871,,0,2,30.8333,02,HM1,1510.8924,KAPALI,2024,3,11
701607,2024-03-11,SAS24000891,2,H00003,320.01.0015,250,72.7373,250,YERLİ,2024-03-21,871,,0,2,30.8333,02,HM1,589.7625,KAPALI,2024,3,11
701608,2024-03-11,SAS24000892,1,H00016,320.01.0004,250,77.3213,250,YERLİ,2024-04-25,871,,0,2,30.8333,02,HM1,626.9301,KAPALI,2024,3,11
701609,2024-03-11,SAS24000892,2,D00009,320.01.0004,1000,199.7921,1000,YERLİ,2024-03-21,871,,0,2,30.8333,03,DG1,6479.7508,KAPALI,2024,3,11
701610,2024-03-11,SAS24000893,1,D00001,320.01.0003,250,33.7857,250,İTHAL,2024-04-01,871,,0,2,30.8333,03,DG1,273.9384,KAPALI,2024,3,11
701611,2024-03-11,SAS24000893,2,D00005,320.01.0003,250,237.2659,0,İTHAL,2024-04-25,871,-826,250,2,30.8333,03,DG1,1923.7796,ACIK,2024,3,11
701612,2024-03-12,SAS24000894,1,H00015,320.01.0007,2000,41.4148,2000,YERLİ,2024-03-27,870,,0,2,30.8333,02,HM1,2686.3683,KAPALI,2024,3,11
701613,2024-03-12,SAS24000894,2,H00012,320.01.0007,10000,29.2803,10000,YERLİ,2024-03-22,870,,0,2,30.8333,02,HM1,9496.3238,KAPALI,2024,3,11
701614,2024-03-12,SAS24000895,1,H00010,320.01.0051,120,18.7846,120,YERLİ,2024-04-26,870,,0,2,30.8333,02,HM1,73.1077,KAPALI,2024,3,11
701615,2024-03-12,SAS24000896,1,H00005,320.01.0003,120,56.4938,120,İTHAL,2024-03-27,870,,0,2,30.8333,02,HM1,219.868,KAPALI,2024,3,11
701616,2024-03-13,SAS24000897,1,H00010,320.01.0015,1000,20.7265,1000,YERLİ,2024-04-27,869,,0,2,30.8333,02,HM1,672.2115,KAPALI,2024,3,11
701617,2024-03-13,SAS24000898,1,H00011,320.01.0001,500,38.6039,500,YERLİ,2024-04-27,869,,0,2,30.8333,02,HM1,626.0099,KAPALI,2024,3,11
701618,2024-03-13,SAS24000898,2,H00009,320.01.0001,10000,69.8787,10000,YERLİ,2024-05-12,869,,0,2,30.8333,02,HM1,22663.3867,KAPALI,2024,3,11
701619,2024-03-13,SAS24000898,3,D00011,320.01.0001,250,8.2102,250,YERLİ,2024-03-28,869,,0,2,30.8333,03,DG1,66.5693,KAPALI,2024,3,11
701620,2024-03-13,SAS24000899,1,H00011,320.01.0001,120,31.9033,0,YERLİ,2024-03-23,869,-859,120,2,30.8333,02,HM1,124.1643,ACIK,2024,3,11
701621,2024-03-13,SAS24000899,2,H00016,320.01.0001,500,73.3965,500,YERLİ,2024-03-23,869,,0,2,30.8333,02,HM1,1190.2148,KAPALI,2024,3,11
701622,2024-03-14,SAS24000900,1,H00003,320.01.0030,5000,74.132,5000,YERLİ,2024-03-24,868,,0,2,30.8333,02,HM1,12021.4184,KAPALI,2024,3,11
701623,2024-03-14,SAS24000900,2,D00004,320.01.0030,5000,66.5999,5000,YERLİ,2024-06-12,868,,0,2,30.8333,03,DG1,10799.9955,KAPALI,2024,3,11
701624,2024-03-14,SAS24000900,3,H00008,320.01.0030,120,56.8756,120,YERLİ,2024-05-13,868,,0,2,30.8333,02,HM1,221.3539,KAPALI,2024,3,11
701625,2024-03-14,SAS24000901,1,H00013,320.01.0003,2000,85.3984,2000,İTHAL,2024-04-13,868,,0,2,30.8333,02,HM1,5539.3617,KAPALI,2024,3,11
701626,2024-03-15,SAS24000902,1,H00013,320.01.0047,2000,92.901,2000,YERLİ,2024-04-14,867,,0,2,30.8333,02,HM1,6026.0173,KAPALI,2024,3,11
701627,2024-03-15,SAS24000902,2,H00010,320.01.0047,2000,23.9453,2000,YERLİ,2024-03-25,867,,0,2,30.8333,02,HM1,1553.2103,KAPALI,2024,3,11
701628,2024-03-15,SAS24000902,3,H00014,320.01.0047,500,29.9398,500,YERLİ,2024-04-05,867,,0,2,30.8333,02,HM1,485.5108,KAPALI,2024,3,11
701629,2024-03-15,SAS24000903,1,D00006,320.01.0002,1000,299.2065,1000,YERLİ,2024-06-13,867,,0,2,30.8333,03,DG1,9704.0051,KAPALI,2024,3,11
701630,2024-03-15,SAS24000903,2,H00005,320.01.0002,5000,50.7176,5000,YERLİ,2024-04-05,867,,0,2,30.8333,02,HM1,8224.4846,KAPALI,2024,3,11
701631,2024-03-15,SAS24000903,3,H00016,320.01.0002,2000,78.094,2000,YERLİ,2024-03-30,867,,0,2,30.8333,02,HM1,5065.5622,KAPALI,2024,3,11
701632,2024-03-15,SAS24000904,1,H00001,320.01.0017,250,48.1428,250,YERLİ,2024-05-14,867,,0,2,30.8333,02,HM1,390.3474,KAPALI,2024,3,11
701633,2024-03-15,SAS24000904,2,D00003,320.01.0017,10000,299.0695,5000,YERLİ,2024-03-25,867,-857,5000,2,30.8333,03,DG1,96995.6184,ACIK,2024,3,11
701634,2024-03-18,SAS24000905,1,H00006,320.01.0011,10000,111.5806,10000,YERLİ,2024-03-28,864,,0,2,30.8333,02,HM1,36188.3418,KAPALI,2024,3,12
701635,2024-03-18,SAS24000905,2,H00008,320.01.0011,250,55.9524,250,YERLİ,2024-04-02,864,,0,2,30.8333,02,HM1,453.6686,KAPALI,2024,3,12
701636,2024-03-18,SAS24000906,1,H00004,320.01.0008,1000,70.2992,1000,YERLİ,2024-04-08,864,,0,2,30.8333,02,HM1,2279.9765,KAPALI,2024,3,12
701637,2024-03-18,SAS24000906,2,H00001,320.01.0008,5000,46.7753,5000,YERLİ,2024-06-16,864,,0,2,30.8333,02,HM1,7585.192,KAPALI,2024,3,12
701638,2024-03-18,SAS24000906,3,H00010,320.01.0008,500,21.0633,500,YERLİ,2024-04-08,864,,0,2,30.8333,02,HM1,341.5674,KAPALI,2024,3,12
701639,2024-03-18,SAS24000907,1,H00004,320.01.0014,2000,64.7569,2000,YERLİ,2024-03-28,864,,0,2,30.8333,02,HM1,4200.4521,KAPALI,2024,3,12
701640,2024-03-19,SAS24000908,1,D00002,320.01.0002,1000,62.6934,500,YERLİ,2024-04-03,863,-848,500,2,30.8333,03,DG1,2033.3017,ACIK,2024,3,12
701641,2024-03-19,SAS24000908,2,H00004,320.01.0002,5000,61.9715,5000,YERLİ,2024-04-03,863,,0,2,30.8333,02,HM1,10049.4433,KAPALI,2024,3,12
701642,2024-03-19,SAS24000909,1,H00004,320.01.0017,2000,63.9068,2000,YERLİ,2024-04-18,863,,0,2,30.8333,02,HM1,4145.3104,KAPALI,2024,3,12
701643,2024-03-19,SAS24000910,1,D00007,320.01.0002,120,67.6267,120,YERLİ,2024-04-18,863,,0,2,30.8333,03,DG1,263.1961,KAPALI,2024,3,12
701644,2024-03-19,SAS24000911,1,H00009,320.01.0003,500,79.3261,500,İTHAL,2024-06-17,863,,0,2,30.8333,02,HM1,1286.3706,KAPALI,2024,3,12
701645,2024-03-20,SAS24000912,1,D00007,320.01.0020,120,67.4383,120,YERLİ,2024-04-10,862,,0,2,30.8333,03,DG1,262.4629,KAPALI,2024,3,12
701646,2024-03-20,SAS24000912,2,H00006,320.01.0020,250,106.8953,250,YERLİ,2024-03-30,862,,0,2,30.8333,02,HM1,866.7196,KAPALI,2024,3,12
701647,2024-03-20,SAS24000912,3,D00006,320.01.0020,5000,276.3321,5000,YERLİ,2024-04-04,862,,0,2,30.8333,03,DG1,44810.6593,KAPALI,2024,3,12
701648,2024-03-20,SAS24000913,1,H00005,320.01.0004,250,56.3829,250,YERLİ,2024-04-10,862,,0,2,30.8333,02,HM1,457.1591,KAPALI,2024,3,12
701649,2024-03-20,SAS24000913,2,H00003,320.01.0004,500,68.9156,500,YERLİ,2024-04-19,862,,0,2,30.8333,02,HM1,1117.5515,KAPALI,2024,3,12
701650,2024-03-20,SAS24000914,1,D00012,320.01.0018,250,131.7561,250,YERLİ,2024-03-30,862,,0,2,30.8333,03,DG1,1068.2939,KAPALI,2024,3,12
701651,2024-03-20,SAS24000915,1,H00007,320.01.0020,1000,40.865,1000,YERLİ,2024-05-19,862,,0,2,30.8333,02,HM1,1325.3528,KAPALI,2024,3,12
701652,2024-03-21,SAS24000916,1,H00015,320.01.0028,5000,38.4918,5000,YERLİ,2024-06-19,861,,0,2,30.8333,02,HM1,6241.9203,KAPALI,2024,3,12
701653,2024-03-21,SAS24000916,2,D00011,320.01.0028,500,8.7747,500,YERLİ,2024-04-20,861,,0,2,30.8333,03,DG1,142.2926,KAPALI,2024,3,12
701654,2024-03-21,SAS24000916,3,H00015,320.01.0028,2000,34.7605,2000,YERLİ,2024-05-20,861,,0,2,30.8333,02,HM1,2254.7376,KAPALI,2024,3,12
701655,2024-03-22,SAS24000917,1,D00005,320.01.0012,1000,284.6997,1000,YERLİ,2024-05-06,860,,0,2,30.8333,03,DG1,9233.5138,KAPALI,2024,3,12
701656,2024-03-22,SAS24000917,2,H00009,320.01.0012,120,67.1009,120,YERLİ,2024-06-20,860,,0,2,30.8333,02,HM1,261.1497,KAPALI,2024,3,12
