INCKEYNO,STHAR_TARIH,FISNO,SIRA,STOK_KODU,STHAR_CARIKOD,STHAR_GCMIK,STHAR_NF,GONDERILEN,KALAN,SIPARIS_TEMSILCI,DEPARTMAN,STHAR_GCKOD,DOLAR_KURU,STHAR_KOD1,STHAR_KOD2,TUTAR_USD,DURUM,YIL,AY,HAFTA,ODEKOD,ODEME_ACIKLAMA,PESINAT_ORANI,VADE_GUNU,PESIN_TUTAR,VADELI_TUTAR,RPT,KACINCI_SIPARIS
104298,2024-04-26,STK24000311,3,M00170,120.01.0006,1440,82.2612,1440,0,Selim K.,YURT_ICI,1,31.35,SK13,KA3,3778.5049,KAPALI,2024,4,17,OD05,%30 Peşin + 60 Gün,0.3,60,1133.5515,2644.9534,1,97
104299,2024-04-26,STK24000311,4,M00001,120.01.0006,960,293.063,960,0,Selim K.,YURT_ICI,1,31.35,SK01,KA6,8974.178,KAPALI,2024,4,17,OD05,%30 Peşin + 60 Gün,0.3,60,2692.2534,6281.9246,1,97
104300,2024-04-26,SIP24002008,1,M00215,120.01.0001,720,549.1399,720,0,Bahar Ö.,YURT_ICI,1,31.35,SK09,KA1,12611.8255,KAPALI,2024,4,17,OD01,Peşin,1,0,12611.8255,0,1,244
104301,2024-04-26,SIP24002008,2,M00012,120.01.0001,576,409.5934,576,0,Bahar Ö.,YURT_ICI,1,31.35,SK04,KA6,7525.5438,KAPALI,2024,4,17,OD01,Peşin,1,0,7525.5438,0,0,244
104302,2024-04-26,SIP24002009,1,M00021,120.01.0001,1920,586.1942,1920,0,Bahar Ö.,YURT_ICI,1,31.35,SK07,KA2,35900.8888,KAPALI,2024,4,17,OD05,%30 Peşin + 60 Gün,0.3,60,10770.2666,25130.6222,1,245
104303,2024-04-26,SIP24002010,1,M00001,120.01.0084,144,301.6448,144,0,Nurhan T.,YURT_ICI,1,31.35,SK01,KA6,1385.5455,KAPALI,2024,4,17,OD07,120 Gün Vadeli,0,120,0,1385.5455,1,6
104304,2024-04-29,SIP24002011,1,M00003,120.01.0019,1800,194.6429,1800,0,Selim K.,YURT_ICI,1,31.35,SK01,KA3,11175.6689,KAPALI,2024,4,18,OD05,%30 Peşin + 60 Gün,0.3,60,3352.7007,7822.9682,1,34
104305,2024-04-29,SIP24002011,2,M00018,120.01.0019,7200,173.1818,7200,0,Selim K.,YURT_ICI,1,31.35,SK06,KA1,39773.8105,KAPALI,2024,4,18,OD05,%30 Peşin + 60 Gün,0.3,60,11932.1431,27841.6673,0,34
104306,2024-04-29,SIP24002012,1,M00049,120.01.0019,7200,213.0748,7200,0,Selim K.,YURT_ICI,1,31.35,SK01,KA5,48935.8392,KAPALI,2024,4,18,OD04,90 Gün Vadeli,0,90,0,48935.8392,1,35
104307,2024-04-29,SIP24002012,2,M00004,120.01.0019,720,468.6936,720,0,Selim K.,YURT_ICI,1,31.35,SK02,KA1,10764.2549,KAPALI,2024,4,18,OD04,90 Gün Vadeli,0,90,0,10764.2549,1,35
104308,2024-04-29,STK24000312,1,M00004,120.01.0002,720,497.1113,720,0,Nurhan T.,YURT_ICI,1,31.35,SK02,KA1,11416.9102,KAPALI,2024,4,18,OD08,Akreditif,0.2,75,2283.382,9133.5282,1,170
104309,2024-04-29,STK24000312,2,M00012,120.01.0002,576,411.344,576,0,Nurhan T.,YURT_ICI,1,31.35,SK04,KA6,7557.7079,KAPALI,2024,4,18,OD08,Akreditif,0.2,75,1511.5416,6046.1663,0,170
104310,2024-04-29,SIP24002013,1,M00004,120.01.0017,144,532.3418,144,0,Nurhan T.,YURT_ICI,1,31.35,SK02,KA1,2445.2064,KAPALI,2024,4,18,OD05,%30 Peşin + 60 Gün,0.3,60,733.5619,1711.6445,1,38
104311,2024-04-29,SIP24002013,2,M00187,120.01.0017,1920,215.5978,1920,0,Nurhan T.,YURT_ICI,1,31.35,SK01,KA1,13204.0758,KAPALI,2024,4,18,OD05,%30 Peşin + 60 Gün,0.3,60,3961.2227,9242.8531,1,38
104312,2024-04-29,STKB24000143,1,M00003,120.01.0026,12000,223.8979,12000,0,Elif S.,YURT_DISI,1,31.35,SK01,KA3,85702.5455,KAPALI,2024,4,18,OD04,90 Gün Vadeli,0,90,0,85702.5455,1,16
104313,2024-04-29,SIP24002014,1,M00048,120.01.0011,20000,318.0437,20000,0,Bahar Ö.,YURT_ICI,1,31.35,SK16,KA5,202898.6922,KAPALI,2024,4,18,OD05,%30 Peşin + 60 Gün,0.3,60,60869.6077,142029.0845,0,49
104314,2024-04-29,SIP24002015,1,M00038,120.01.0030,144,94.6798,144,0,Cem A.,YURT_ICI,1,31.35,SK13,KA2,434.8929,KAPALI,2024,4,18,OD02,30 Gün Vadeli,0,30,0,434.8929,0,14
104315,2024-04-29,SIP24002016,1,M00003,120.01.0001,7200,204.9097,7200,0,Bahar Ö.,YURT_ICI,1,31.35,SK01,KA3,47060.601,KAPALI,2024,4,18,OD08,Akreditif,0.2,75,9412.1202,37648.4808,0,246
104316,2024-04-30,STK24000313,1,M00027,120.01.0095,576,254.5076,576,0,Selim K.,YURT_ICI,1,31.35,SK09,KA5,4676.1205,KAPALI,2024,4,18,OD08,Akreditif,0.2,75,935.2241,3740.8964,1,3
104317,2024-04-30,STK24000313,2,M00001,120.01.0095,144,361.8788,93.03,50.97,Selim K.,YURT_ICI,1,31.35,SK01,KA6,1662.2184,ACIK,2024,4,18,OD08,Akreditif,0.2,75,332.4437,1329.7747,1,3
104318,2024-04-30,STK24000313,3,M00017,120.01.0095,1200,359.6605,1200,0,Selim K.,YURT_ICI,1,31.35,SK06,KA6,13766.9091,KAPALI,2024,4,18,OD08,Akreditif,0.2,75,2753.3818,11013.5273,1,3
104319,2024-04-30,SIP24002017,1,M00001,120.01.0007,960,303.7716,960,0,Bahar Ö.,YURT_ICI,1,31.35,SK01,KA6,9302.0968,KAPALI,2024,4,18,OD07,120 Gün Vadeli,0,120,0,9302.0968,1,72
104320,2024-04-30,SIP24002017,2,M00001,120.01.0007,600,308.7248,600,0,Bahar Ö.,YURT_ICI,1,31.35,SK01,KA6,5908.6086,KAPALI,2024,4,18,OD07,120 Gün Vadeli,0,120,0,5908.6086,1,72
104321,2024-04-30,SIP24002017,3,M00009,120.01.0007,12000,293.7396,12000,0,Bahar Ö.,YURT_ICI,1,31.35,SK03,KA3,112436.2105,KAPALI,2024,4,18,OD07,120 Gün Vadeli,0,120,0,112436.2105,1,72
104322,2024-04-30,STKB24000144,1,M00044,120.01.0048,2400,528.9929,2400,0,Nurhan T.,YURT_ICI,1,31.35,SK15,KA2,40497.0641,KAPALI,2024,4,18,OD08,Akreditif,0.2,75,8099.4128,32397.6513,1,18
104323,2024-04-30,STKB24000144,2,M00013,120.01.0048,2880,183.0398,2880,0,Nurhan T.,YURT_ICI,1,31.35,SK05,KA4,16815.1395,KAPALI,2024,4,18,OD08,Akreditif,0.2,75,3363.0279,13452.1116,1,18
104324,2024-04-30,STK24000314,1,M00092,120.01.0002,960,186.717,960,0,Nurhan T.,YURT_ICI,1,31.35,SK05,KA6,5717.6498,KAPALI,2024,4,18,OD03,60 Gün Vadeli,0,60,0,5717.6498,1,171
104325,2024-04-30,SIP24002018,1,M00008,120.01.0004,240,479.8231,240,0,Nurhan T.,YURT_ICI,1,31.35,SK03,KA4,3673.2869,KAPALI,2024,4,18,OD01,Peşin,1,0,3673.2869,0,1,130
104326,2024-04-30,SIP24002019,1,M00001,120.01.0133,600,295.3153,600,0,Selim K.,YURT_ICI,1,31.35,SK01,KA6,5651.9675,KAPALI,2024,4,18,OD04,90 Gün Vadeli,0,90,0,5651.9675,1,4
104327,2024-04-30,STK24000315,1,M00006,120.01.0001,20000,100.4755,20000,0,Bahar Ö.,YURT_ICI,1,31.35,SK02,KA3,64099.2026,KAPALI,2024,4,18,OD06,%50 Peşin + 45 Gün,0.5,45,32049.6013,32049.6013,1,247
104328,2024-04-30,SIP24002020,1,M00159,120.01.0003,144,189.9134,144,0,Bahar Ö.,YURT_ICI,1,31.35,SK11,KA5,872.3295,KAPALI,2024,4,18,OD07,120 Gün Vadeli,0,120,0,872.3295,1,155
104329,2024-04-30,SIP24002021,1,M00002,120.01.0014,5760,509.9081,5760,0,Kaan M.,BASKILI,1,31.35,SK01,KA1,93686.4643,KAPALI,2024,4,18,OD01,Peşin,1,0,93686.4643,0,1,38
104330,2024-04-30,SIP24002021,2,M00024,120.01.0014,12000,372.0387,12000,0,Kaan M.,BASKILI,1,31.35,SK08,KA3,142407.1579,KAPALI,2024,4,18,OD01,Peşin,1,0,142407.1579,0,0,38
104331,2024-04-30,SIP24002021,3,M00003,120.01.0014,360,224.4052,343.61,16.39,Kaan M.,BASKILI,1,31.35,SK01,KA3,2576.9018,ACIK,2024,4,18,OD01,Peşin,1,0,2576.9018,0,1,38
104332,2024-04-30,SIP24002022,1,M00194,120.01.0002,600,187.9778,600,0,Nurhan T.,YURT_ICI,1,31.35,SK02,KA3,3597.6612,KAPALI,2024,4,18,OD08,Akreditif,0.2,75,719.5322,2878.129,1,172
104333,2024-04-30,STK24000316,1,M00014,120.01.0011,3000,89.1298,3000,0,Bahar Ö.,YURT_ICI,1,31.35,SK05,KA4,8529.1675,KAPALI,2024,4,18,OD08,Akreditif,0.2,75,1705.8335,6823.334,1,50
104334,2024-05-01,SIP24002023,1,M00001,120.01.0004,600,324.4371,600,0,Nurhan T.,YURT_ICI,1,31.8667,SK01,KA6,6108.6419,KAPALI,2024,5,18,OD04,90 Gün Vadeli,0,90,0,6108.6419,1,131
104335,2024-05-01,SIP24002024,1,M00003,120.01.0002,4800,225.2616,4800,0,Nurhan T.,YURT_ICI,1,31.8667,SK01,KA3,33930.5821,KAPALI,2024,5,18,OD03,60 Gün Vadeli,0,60,0,33930.5821,1,173
104336,2024-05-01,SIP24002025,1,M00009,120.01.0009,1200,324.6993,1200,0,Cem A.,YURT_ICI,1,31.8667,SK03,KA3,12227.1575,KAPALI,2024,5,18,OD05,%30 Peşin + 60 Gün,0.3,60,3668.1472,8559.0102,1,58
104337,2024-05-01,SIP24002026,1,M00001,120.01.0012,960,361.1044,960,0,Cem A.,YURT_ICI,1,31.8667,SK01,KA6,10878.4475,KAPALI,2024,5,18,OD03,60 Gün Vadeli,0,60,0,10878.4475,1,49
104338,2024-05-01,SIP24002026,2,M00009,120.01.0012,7200,275.2296,7200,0,Cem A.,YURT_ICI,1,31.8667,SK03,KA3,62185.7023,KAPALI,2024,5,18,OD03,60 Gün Vadeli,0,60,0,62185.7023,1,49
104339,2024-05-01,SIP24002027,1,M00010,120.01.0001,1800,402.5524,1800,0,Bahar Ö.,YURT_ICI,1,31.8667,SK04,KA6,22738.2917,KAPALI,2024,5,18,OD04,90 Gün Vadeli,0,90,0,22738.2917,1,248
104340,2024-05-01,SIP24002027,2,M00001,120.01.0001,144,364.9369,144,0,Bahar Ö.,YURT_ICI,1,31.8667,SK01,KA6,1649.0855,KAPALI,2024,5,18,OD04,90 Gün Vadeli,0,90,0,1649.0855,1,248
104341,2024-05-01,STK24000317,1,M00005,120.01.0009,2400,455.8931,2400,0,Cem A.,YURT_ICI,1,31.8667,SK02,KA6,34335.0093,KAPALI,2024,5,18,OD05,%30 Peşin + 60 Gün,0.3,60,10300.5028,24034.5065,0,59
104342,2024-05-01,STK24000317,2,M00005,120.01.0009,576,395.252,576,0,Cem A.,YURT_ICI,1,31.8667,SK02,KA6,7144.2965,KAPALI,2024,5,18,OD05,%30 Peşin + 60 Gün,0.3,60,2143.289,5001.0076,1,59
104343,2024-05-01,STK24000317,3,M00041,120.01.0009,72,204.0755,72,0,Cem A.,YURT_ICI,1,31.8667,SK14,KA1,461.0906,KAPALI,2024,5,18,OD05,%30 Peşin + 60 Gün,0.3,60,138.3272,322.7634,0,59
104344,2024-05-01,STKB24000145,1,M00030,120.01.0048,4800,280.0469,4800,0,Nurhan T.,YURT_ICI,1,31.8667,SK10,KA4,42182.7525,KAPALI,2024,5,18,OD08,Akreditif,0.2,75,8436.5505,33746.202,1,19
104345,2024-05-01,STKB24000145,2,M00011,120.01.0048,3000,431.2903,3000,0,Nurhan T.,YURT_ICI,1,31.8667,SK04,KA4,40602.6008,KAPALI,2024,5,18,OD08,Akreditif,0.2,75,8120.5202,32482.0806,1,19
104346,2024-05-01,SIP24002028,1,M00001,120.01.0008,144,325.6212,144,0,Nurhan T.,YURT_ICI,1,31.8667,SK01,KA6,1471.4248,KAPALI,2024,5,18,OD05,%30 Peşin + 60 Gün,0.3,60,441.4274,1029.9974,1,67
104347,2024-05-01,SIP24002029,1,M00016,120.01.0080,9600,424.0577,9600,0,Deniz Y.,YURT_DISI,1,31.8667,SK06,KA3,127749.4664,KAPALI,2024,5,18,OD08,Akreditif,0.2,75,25549.8933,102199.5731,1,11
104348,2024-05-01,STK24000318,1,M00001,120.01.0019,1440,300.9337,1440,0,Selim K.,YURT_ICI,1,31.8667,SK01,KA6,13598.6634,KAPALI,2024,5,18,OD08,Akreditif,0.2,75,2719.7327,10878.9307,1,36
104349,2024-05-01,STK24000318,2,M00009,120.01.0019,3000,306.7133,3000,0,Selim K.,YURT_ICI,1,31.8667,SK03,KA3,28874.6529,KAPALI,2024,5,18,OD08,Akreditif,0.2,75,5774.9306,23099.7223,1,36
104350,2024-05-01,STK24000318,3,M00006,120.01.0019,8000,113.9177,8000,0,Selim K.,YURT_ICI,1,31.8667,SK02,KA3,28598.5559,KAPALI,2024,5,18,OD08,Akreditif,0.2,75,5719.7112,22878.8447,0,36
104351,2024-05-01,STK24000318,4,M00006,120.01.0019,8000,97.8238,8000,0,Selim K.,YURT_ICI,1,31.8667,SK02,KA3,24558.2505,KAPALI,2024,5,18,OD08,Akreditif,0.2,75,4911.6501,19646.6004,1,36
104352,2024-05-02,SIP24002030,1,M00004,120.01.0002,2880,548.4062,2880,0,Nurhan T.,YURT_ICI,1,31.8667,SK02,KA1,49563.019,KAPALI,2024,5,18,OD07,120 Gün Vadeli,0,120,0,49563.019,1,174
104353,2024-05-02,SIP24002031,1,M00003,120.01.0077,3000,199.6543,3000,0,Bahar Ö.,YURT_ICI,1,31.8667,SK01,KA3,18795.8872,KAPALI,2024,5,18,OD08,Akreditif,0.2,75,3759.1774,15036.7098,1,5
104354,2024-05-02,SIP24002032,1,M00168,120.01.0054,600,64.7848,600,0,Cem A.,YURT_ICI,1,31.8667,SK01,KA3,1219.7962,KAPALI,2024,5,18,OD07,120 Gün Vadeli,0,120,0,1219.7962,1,7
104355,2024-05-02,SIP24002032,2,M00013,120.01.0054,480,197.1133,480,0,Cem A.,YURT_ICI,1,31.8667,SK05,KA4,2969.0675,KAPALI,2024,5,18,OD07,120 Gün Vadeli,0,120,0,2969.0675,1,7
104356,2024-05-02,SIP24002033,1,M00002,120.01.0051,288,422.5747,288,0,Bahar Ö.,YURT_ICI,1,31.8667,SK01,KA1,3819.0812,KAPALI,2024,5,18,OD05,%30 Peşin + 60 Gün,0.3,60,1145.7244,2673.3568,1,12
104357,2024-05-02,SIP24002033,2,M00002,120.01.0051,576,479.9276,576,0,Bahar Ö.,YURT_ICI,1,31.8667,SK01,KA1,8674.8329,KAPALI,2024,5,18,OD05,%30 Peşin + 60 Gün,0.3,60,2602.4499,6072.383,1,12
104358,2024-05-02,SIP24002034,1,M00099,120.01.0002,1800,363.9515,1800,0,Nurhan T.,YURT_ICI,1,31.8667,SK11,KA3,20557.9084,KAPALI,2024,5,18,OD07,120 Gün Vadeli,0,120,0,20557.9084,0,175
104359,2024-05-02,SIP24002035,1,M00002,120.01.0001,2400,446.3105,2400,0,Bahar Ö.,YURT_ICI,1,31.8667,SK01,KA1,33613.3079,KAPALI,2024,5,18,OD07,120 Gün Vadeli,0,120,0,33613.3079,1,249
104360,2024-05-02,SIP24002036,1,M00002,120.01.0037,576,474.9404,576,0,Deniz Y.,YURT_DISI,1,31.8667,SK01,KA1,8584.6878,KAPALI,2024,5,18,OD03,60 Gün Vadeli,0,60,0,8584.6878,1,9
104361,2024-05-02,SIP24002037,1,M00018,120.01.0001,7200,166.3536,7200,0,Bahar Ö.,YURT_ICI,1,31.8667,SK06,KA1,37586.1297,KAPALI,2024,5,18,OD07,120 Gün Vadeli,0,120,0,37586.1297,1,250
104362,2024-05-02,STKB24000146,1,M00039,120.01.0022,1440,268.0344,1440,0,Cem A.,YURT_ICI,1,31.8667,SK13,KA2,12112.0021,KAPALI,2024,5,18,OD04,90 Gün Vadeli,0,90,0,12112.0021,1,22
104363,2024-05-02,SIP24002038,1,M00038,120.01.0060,2400,91.6518,2400,0,Bahar Ö.,YURT_ICI,1,31.8667,SK13,KA2,6902.6388,KAPALI,2024,5,18,OD01,Peşin,1,0,6902.6388,0,1,12
104364,2024-05-03,SIP24002039,1,M00001,120.01.0023,960,329.5733,960,0,Cem A.,YURT_ICI,1,31.8667,SK01,KA6,9928.5576,KAPALI,2024,5,18,OD03,60 Gün Vadeli,0,60,0,9928.5576,1,24
104365,2024-05-03,SIP24002039,2,M00002,120.01.0023,9600,452.0908,6551.69,3048.31,Cem A.,YURT_ICI,1,31.8667,SK01,KA1,136194.5755,ACIK,2024,5,18,OD03,60 Gün Vadeli,0,60,0,136194.5755,1,24
104366,2024-05-03,SIP24002040,1,M00015,120.01.0051,3840,273.1818,3840,0,Bahar Ö.,YURT_ICI,1,31.8667,SK05,KA5,32918.944,KAPALI,2024,5,18,OD03,60 Gün Vadeli,0,60,0,32918.944,1,13
104367,2024-05-03,SIP24002041,1,M00022,120.01.0012,600,192.2545,600,0,Cem A.,YURT_ICI,1,31.8667,SK08,KA6,3619.8508,KAPALI,2024,5,18,OD05,%30 Peşin + 60 Gün,0.3,60,1085.9552,2533.8956,1,50
104368,2024-05-03,STK24000319,1,M00002,120.01.0121,960,426.3893,960,0,Selim K.,YURT_ICI,1,31.8667,SK01,KA1,12845.1872,KAPALI,2024,5,18,OD02,30 Gün Vadeli,0,30,0,12845.1872,1,4
104369,2024-05-03,STK24000319,2,M00050,120.01.0121,960,427.8646,960,0,Selim K.,YURT_ICI,1,31.8667,SK01,KA2,12889.6314,KAPALI,2024,5,18,OD02,30 Gün Vadeli,0,30,0,12889.6314,1,4
104370,2024-05-03,SIP24002042,1,M00008,120.01.0010,2400,480.4251,2400,0,Nurhan T.,YURT_ICI,1,31.8667,SK03,KA4,36182.6057,KAPALI,2024,5,18,OD04,90 Gün Vadeli,0,90,0,36182.6057,1,56
104371,2024-05-03,SIP24002042,2,M00002,120.01.0010,3840,459.668,3840,0,Nurhan T.,YURT_ICI,1,31.8667,SK01,KA1,55390.8977,KAPALI,2024,5,18,OD04,90 Gün Vadeli,0,90,0,55390.8977,1,56
104372,2024-05-03,SIP24002042,3,M00004,120.01.0010,480,527.5822,480,0,Nurhan T.,YURT_ICI,1,31.8667,SK02,KA1,7946.8365,KAPALI,2024,5,18,OD04,90 Gün Vadeli,0,90,0,7946.8365,1,56
104373,2024-05-03,SIP24002043,1,M00002,120.01.0083,3840,461.3971,3840,0,Selim K.,YURT_ICI,1,31.8667,SK01,KA1,55599.2577,KAPALI,2024,5,18,OD06,%50 Peşin + 45 Gün,0.5,45,27799.6289,27799.6289,1,8
104374,2024-05-03,SIP24002044,1,M00167,120.01.0016,1440,69.2137,1440,0,Selim K.,YURT_ICI,1,31.8667,SK04,KA5,3127.6451,KAPALI,2024,5,18,OD01,Peşin,1,0,3127.6451,0,1,33
104375,2024-05-03,SIP24002044,2,M00023,120.01.0016,9600,132.1083,9600,0,Selim K.,YURT_ICI,1,31.8667,SK08,KA3,39798.2747,KAPALI,2024,5,18,OD01,Peşin,1,0,39798.2747,0,1,33
104376,2024-05-03,SIP24002045,1,M00021,120.01.0001,144,623.5553,144,0,Bahar Ö.,YURT_ICI,1,31.8667,SK07,KA2,2817.7365,KAPALI,2024,5,18,OD03,60 Gün Vadeli,0,60,0,2817.7365,1,251
104377,2024-05-03,SIP24002046,1,M00006,120.01.0001,20000,101.9355,20000,0,Bahar Ö.,YURT_ICI,1,31.8667,SK02,KA3,63976.1883,KAPALI,2024,5,18,OD08,Akreditif,0.2,75,12795.2377,51180.9506,0,252
104378,2024-05-03,SIP24002046,2,M00006,120.01.0001,5000,104.0523,5000,0,Bahar Ö.,YURT_ICI,1,31.8667,SK02,KA3,16326.1806,KAPALI,2024,5,18,OD08,Akreditif,0.2,75,3265.2361,13060.9445,0,252
104379,2024-05-03,SIP24002047,1,M00001,120.01.0010,1440,318.0901,1440,0,Nurhan T.,YURT_ICI,1,31.8667,SK01,KA6,14373.9309,KAPALI,2024,5,18,OD03,60 Gün Vadeli,0,60,0,14373.9309,1,57
104380,2024-05-06,STK24000320,1,M00127,120.01.0033,2400,166.9197,2400,0,Pelin R.,BASKILI,1,31.8667,SK01,KA2,12571.345,KAPALI,2024,5,19,OD07,120 Gün Vadeli,0,120,0,12571.345,1,11
104381,2024-05-06,SIP24002048,1,M00008,120.01.0009,72,479.1726,72,0,Cem A.,YURT_ICI,1,31.8667,SK03,KA4,1082.6483,KAPALI,2024,5,19,OD07,120 Gün Vadeli,0,120,0,1082.6483,1,60
104382,2024-05-06,SIP24002049,1,M00126,120.01.0005,2880,324.3863,2880,0,Elif S.,YURT_DISI,1,31.8667,SK02,KA4,29316.8902,KAPALI,2024,5,19,OD06,%50 Peşin + 45 Gün,0.5,45,14658.4451,14658.4451,1,105
104383,2024-05-06,SIP24002050,1,M00001,120.01.0002,72,345.5787,72,0,Nurhan T.,YURT_ICI,1,31.8667,SK01,KA6,780.8046,KAPALI,2024,5,19,OD02,30 Gün Vadeli,0,30,0,780.8046,1,176
104384,2024-05-06,SIP24002051,1,M00060,120.01.0021,8000,92.9735,8000,0,Bahar Ö.,YURT_ICI,1,31.8667,SK02,KA2,23340.6032,KAPALI,2024,5,19,OD04,90 Gün Vadeli,0,90,0,23340.6032,1,25
104385,2024-05-06,SIP24002052,1,M00007,120.01.0004,4800,229.8488,4800,0,Nurhan T.,YURT_ICI,1,31.8667,SK03,KA3,34621.5404,KAPALI,2024,5,19,OD02,30 Gün Vadeli,0,30,0,34621.5404,1,132
104386,2024-05-06,SIP24002053,1,M00001,120.01.0001,72,297.7982,72,0,Bahar Ö.,YURT_ICI,1,31.8667,SK01,KA6,672.8488,KAPALI,2024,5,19,OD03,60 Gün Vadeli,0,60,0,672.8488,1,253
104387,2024-05-06,STK24000321,1,M00001,120.01.0001,600,306.8554,600,0,Bahar Ö.,YURT_ICI,1,31.8667,SK01,KA6,5777.6061,KAPALI,2024,5,19,OD01,Peşin,1,0,5777.6061,0,1,254
104388,2024-05-06,SIP24002054,1,M00005,120.01.0014,3840,412.9031,3840,0,Kaan M.,BASKILI,1,31.8667,SK02,KA6,49755.6353,KAPALI,2024,5,19,OD03,60 Gün Vadeli,0,60,0,49755.6353,1,39
104389,2024-05-06,SIP24002055,1,M00002,120.01.0010,960,493.789,960,0,Nurhan T.,YURT_ICI,1,31.8667,SK01,KA1,14875.6363,KAPALI,2024,5,19,OD03,60 Gün Vadeli,0,60,0,14875.6363,1,58
104390,2024-05-06,SIP24002055,2,M00033,120.01.0010,20000,220.4014,20000,0,Nurhan T.,YURT_ICI,1,31.8667,SK11,KA4,138327.0938,KAPALI,2024,5,19,OD03,60 Gün Vadeli,0,60,0,138327.0938,1,58
104391,2024-05-07,SIP24002056,1,M00008,120.01.0001,240,456.2132,240,0,Bahar Ö.,YURT_ICI,1,31.8667,SK03,KA4,3435.9117,KAPALI,2024,5,19,OD07,120 Gün Vadeli,0,120,0,3435.9117,1,255
104392,2024-05-07,SIP24002056,2,M00046,120.01.0001,4800,171.0786,4800,0,Bahar Ö.,YURT_ICI,1,31.8667,SK16,KA4,25769.1346,KAPALI,2024,5,19,OD07,120 Gün Vadeli,0,120,0,25769.1346,1,255
104393,2024-05-07,SIP24002056,3,M00133,120.01.0001,1920,363.9963,1920,0,Bahar Ö.,YURT_ICI,1,31.8667,SK10,KA3,21931.1349,KAPALI,2024,5,19,OD07,120 Gün Vadeli,0,120,0,21931.1349,1,255
104394,2024-05-07,SIP24002057,1,M00001,120.01.0003,360,371.9905,360,0,Bahar Ö.,YURT_ICI,1,31.8667,SK01,KA6,4202.3987,KAPALI,2024,5,19,OD07,120 Gün Vadeli,0,120,0,4202.3987,1,156
104395,2024-05-07,SIP24002058,1,M00025,120.01.0008,8000,258.7211,8000,0,Nurhan T.,YURT_ICI,1,31.8667,SK09,KA2,64950.8358,KAPALI,2024,5,19,OD02,30 Gün Vadeli,0,30,0,64950.8358,1,68
104396,2024-05-07,SIP24002059,1,M00065,120.01.0004,12000,238.4595,12000,0,Nurhan T.,YURT_ICI,1,31.8667,SK02,KA4,89796.3705,KAPALI,2024,5,19,OD01,Peşin,1,0,89796.3705,0,1,133
104397,2024-05-07,SIP24002060,1,M00009,120.01.0001,7200,266.0884,7200,0,Bahar Ö.,YURT_ICI,1,31.8667,SK03,KA3,60120.3287,KAPALI,2024,5,19,OD04,90 Gün Vadeli,0,90,0,60120.3287,0,256
104398,2024-05-07,SIP24002061,1,M00258,120.01.0023,8000,543.8873,8000,0,Cem A.,YURT_ICI,1,31.8667,SK01,KA3,136540.6019,KAPALI,2024,5,19,OD01,Peşin,1,0,136540.6019,0,1,25
104399,2024-05-07,SIP24002062,1,M00006,120.01.0006,1200,111.4663,1200,0,Selim K.,YURT_ICI,1,31.8667,SK02,KA3,4197.4713,KAPALI,2024,5,19,OD01,Peşin,1,0,4197.4713,0,1,98
104400,2024-05-07,SIP24002063,1,M00004,120.01.0021,1200,547.2185,1200,0,Bahar Ö.,YURT_ICI,1,31.8667,SK02,KA1,20606.5328,KAPALI,2024,5,19,OD01,Peşin,1,0,20606.5328,0,0,26
104401,2024-05-07,SIP24002063,2,M00046,120.01.0021,12000,158.2485,12000,0,Bahar Ö.,YURT_ICI,1,31.8667,SK16,KA4,59591.423,KAPALI,2024,5,19,OD01,Peşin,1,0,59591.423,0,1,26
104402,2024-05-08,SIP24002064,1,M00001,120.01.0001,600,337.4622,600,0,Bahar Ö.,YURT_ICI,1,31.8667,SK01,KA6,6353.8841,KAPALI,2024,5,19,OD08,Akreditif,0.2,75,1270.7768,5083.1073,1,257
104403,2024-05-08,STK24000322,1,M00023,120.01.0001,5760,125.8856,5760,0,Bahar Ö.,YURT_ICI,1,31.8667,SK08,KA3,22754.1934,KAPALI,2024,5,19,OD04,90 Gün Vadeli,0,90,0,22754.1934,1,258
104404,2024-05-08,SIP24002065,1,M00001,120.01.0047,600,358.2422,600,0,Selim K.,YURT_ICI,1,31.8667,SK01,KA6,6745.139,KAPALI,2024,5,19,OD03,60 Gün Vadeli,0,60,0,6745.139,1,16
104405,2024-05-08,SIP24002066,1,M00001,120.01.0001,360,371.4118,360,0,Bahar Ö.,YURT_ICI,1,31.8667,SK01,KA6,4195.8611,KAPALI,2024,5,19,OD01,Peşin,1,0,4195.8611,0,1,259
104406,2024-05-08,SIP24002067,1,M00005,120.01.0002,576,443.4336,576,0,Nurhan T.,YURT_ICI,1,31.8667,SK02,KA6,8015.1931,KAPALI,2024,5,19,OD03,60 Gün Vadeli,0,60,0,8015.1931,1,177
104407,2024-05-08,SIP24002068,1,M00002,120.01.0003,576,464.9794,576,0,Bahar Ö.,YURT_ICI,1,31.8667,SK01,KA1,8404.6398,KAPALI,2024,5,19,OD08,Akreditif,0.2,75,1680.928,6723.7118,0,157
104408,2024-05-08,SIP24002068,2,M00123,120.01.0003,20000,44.5923,20000,0,Bahar Ö.,YURT_ICI,1,31.8667,SK05,KA2,27986.7699,KAPALI,2024,5,19,OD08,Akreditif,0.2,75,5597.354,22389.4159,1,157
