INCKEYNO,STHAR_TARIH,FISNO,SIRA,STOK_KODU,STHAR_CARIKOD,STHAR_GCMIK,STHAR_NF,GONDERILEN,KALAN,SIPARIS_TEMSILCI,DEPARTMAN,STHAR_GCKOD,DOLAR_KURU,STHAR_KOD1,STHAR_KOD2,TUTAR_USD,DURUM,YIL,AY,HAFTA,ODEKOD,ODEME_ACIKLAMA,PESINAT_ORANI,VADE_GUNU,PESIN_TUTAR,VADELI_TUTAR,RPT,KACINCI_SIPARIS,MUSTERI_SIP_NO,TESLIM_YERI,EK_ACIKLAMA_1,EK_ACIKLAMA_2,EK_ACIKLAMA_3_MALZEME,EK_ACIKLAMA_4,EK_ACIKLAMA_5
101849,2023-09-01,SIP23000887,3,M00066,120.01.0048,576,234.7342,576,0,Cem A.,YURT_ICI,1,27.3333,SK07,KA4,4946.5999,KAPALI,2023,9,35,OD06,%50 Peşin + 45 Gün,0.5,45,2473.3,2473.3,1,4,PO-51919,Liman Teslim (FOB),Vidalı Kapak,48 adet/koli,"Teneke 0,18mm",Kolili,Numune onaylı
101850,2023-09-01,SIP23000887,4,M00114,120.01.0048,720,570.933,720,0,Cem A.,YURT_ICI,1,27.3333,SK01,KA3,15039.2291,KAPALI,2023,9,35,OD06,%50 Peşin + 45 Gün,0.5,45,7519.6146,7519.6146,1,4,PO-49681,Liman Teslim (FOB),Kolay Açılır,24 adet/koli,"Teneke 0,18mm",Paletli,Acil
101851,2023-09-01,SIP23000888,1,M00010,120.01.0003,4800,293.9501,4800,0,Pelin R.,BASKILI,1,27.3333,SK01,KA3,51620.5683,KAPALI,2023,9,35,OD08,Akreditif,0.2,75,10324.1137,41296.4546,1,82,PO-27421,Müşteri Deposu,Geçme Kapak,60 adet/koli,"Krom 0,25mm",Dökme,
101852,2023-09-01,SIP23000889,1,M00230,120.01.0124,4800,278.5497,4800,0,Bahar Ö.,YURT_ICI,1,27.3333,SK01,KA6,48916.1045,KAPALI,2023,9,35,OD05,%30 Peşin + 60 Gün,0.3,60,14674.8314,34241.2732,1,2,PO-98902,Antrepo,Vidalı Kapak,60 adet/koli,"Teneke 0,20mm",Dökme,
101853,2023-09-01,SIP23000889,2,M00001,120.01.0124,12000,298.5703,12000,0,Bahar Ö.,YURT_ICI,1,27.3333,SK12,KA2,131079.8038,KAPALI,2023,9,35,OD05,%30 Peşin + 60 Gün,0.3,60,39323.9411,91755.8627,1,2,PO-67903,Fabrika Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Dökme,Numune onaylı
101854,2023-09-01,SIP23000890,1,M00091,120.01.0001,7200,404.7579,7200,0,Elif S.,YURT_DISI,1,27.3333,SK04,KA4,106619.2842,KAPALI,2023,9,35,OD04,90 Gün Vadeli,0,90,0,106619.2842,1,123,PO-34187,Fabrika Teslim,Kolay Açılır,60 adet/koli,"Krom 0,25mm",Dökme,Numune onaylı
101855,2023-09-01,SIP23000890,2,M00193,120.01.0001,7200,706.55,7200,0,Elif S.,YURT_DISI,1,27.3333,SK01,KA1,186115.8367,KAPALI,2023,9,35,OD04,90 Gün Vadeli,0,90,0,186115.8367,1,123,PO-46996,CIF Teslim,Kolay Açılır,60 adet/koli,"Teneke 0,22mm",Dökme,
101856,2023-09-01,SIP23000890,3,M00001,120.01.0001,3000,278.0219,3000,0,Elif S.,YURT_DISI,1,27.3333,SK12,KA2,30514.636,KAPALI,2023,9,35,OD04,90 Gün Vadeli,0,90,0,30514.636,1,123,PO-47887,Antrepo,Geçme Kapak,100 adet/koli,"Teneke 0,20mm",Kolili,Numune onaylı
101857,2023-09-01,SIP23000891,1,M00030,120.01.0007,288,139.5028,288,0,Deniz Y.,YURT_DISI,1,27.3333,SK01,KA4,1469.885,KAPALI,2023,9,35,OD08,Akreditif,0.2,75,293.977,1175.908,1,35,PO-84959,Liman Teslim (FOB),Kapaksız,24 adet/koli,"Krom 0,25mm",Kolili,
101858,2023-09-01,SIP23000892,1,M00017,120.01.0010,720,475.8655,720,0,Selim K.,YURT_ICI,1,27.3333,SK05,KA4,12535.0089,KAPALI,2023,9,35,OD07,120 Gün Vadeli,0,120,0,12535.0089,0,16,PO-44140,Liman Teslim (FOB),Kolay Açılır,24 adet/koli,"Teneke 0,22mm",Kolili,Numune onaylı
101859,2023-09-01,SIP23000893,1,M00028,120.01.0050,1200,207.0289,1200,0,Deniz Y.,YURT_DISI,1,27.3333,SK01,KA2,9089.0847,KAPALI,2023,9,35,OD07,120 Gün Vadeli,0,120,0,9089.0847,1,3,PO-19306,Fabrika Teslim,Kapaksız,24 adet/koli,"Teneke 0,18mm",Kolili,Acil
101860,2023-09-01,SIP23000894,1,M00140,120.01.0006,3000,242.5607,3000,0,Bahar Ö.,YURT_ICI,1,27.3333,SK11,KA3,26622.5483,KAPALI,2023,9,35,OD05,%30 Peşin + 60 Gün,0.3,60,7986.7645,18635.7838,1,42,PO-24240,Fabrika Teslim,Kolay Açılır,60 adet/koli,"Krom 0,25mm",Dökme,
101861,2023-09-01,SIP23000894,2,M00205,120.01.0006,480,513.7114,480,0,Bahar Ö.,YURT_ICI,1,27.3333,SK05,KA5,9021.2844,KAPALI,2023,9,35,OD05,%30 Peşin + 60 Gün,0.3,60,2706.3853,6314.8991,0,42,PO-38359,Fabrika Teslim,Kolay Açılır,24 adet/koli,"Teneke 0,18mm",Kolili,
101862,2023-09-01,SIP23000895,1,M00121,120.01.0104,3000,364.1205,3000,0,Kaan M.,BASKILI,1,27.3333,SK01,KA6,39964.4939,KAPALI,2023,9,35,OD06,%50 Peşin + 45 Gün,0.5,45,19982.247,19982.247,1,2,PO-47736,Fabrika Teslim,Kolay Açılır,60 adet/koli,"Krom 0,25mm",Dökme,
101863,2023-09-04,SIP23000896,1,M00015,120.01.0005,2400,439.3844,2400,0,Selim K.,YURT_ICI,1,27.3333,SK01,KA3,38580.1407,KAPALI,2023,9,36,OD06,%50 Peşin + 45 Gün,0.5,45,19290.0704,19290.0704,1,34,PO-52383,Fabrika Teslim,Vidalı Kapak,12 adet/koli,"Teneke 0,20mm",Kolili,Acil
101864,2023-09-04,SIP23000897,1,M00005,120.01.0002,2400,207.7442,2400,0,Cem A.,YURT_ICI,1,27.3333,SK04,KA3,18240.9764,KAPALI,2023,9,36,OD02,30 Gün Vadeli,0,30,0,18240.9764,0,82,PO-15586,Fabrika Teslim,Vidalı Kapak,48 adet/koli,"Teneke 0,20mm",Paletli,
101865,2023-09-04,SIP23000897,2,M00001,120.01.0002,5000,314.2809,5000,0,Cem A.,YURT_ICI,1,27.3333,SK12,KA2,57490.4786,KAPALI,2023,9,36,OD02,30 Gün Vadeli,0,30,0,57490.4786,1,82,PO-35270,Antrepo,Geçme Kapak,100 adet/koli,"Teneke 0,20mm",Paletli,
101866,2023-09-04,SIP23000897,3,M00052,120.01.0002,8000,331.2308,8000,0,Cem A.,YURT_ICI,1,27.3333,SK01,KA1,96945.7182,KAPALI,2023,9,36,OD02,30 Gün Vadeli,0,30,0,96945.7182,0,82,PO-77990,Antrepo,Kapaksız,100 adet/koli,"Krom 0,25mm",Dökme,
101867,2023-09-04,SIP23000898,1,M00003,120.01.0021,600,240.0933,600,0,Bahar Ö.,YURT_ICI,1,27.3333,SK01,KA6,5270.3472,KAPALI,2023,9,36,OD04,90 Gün Vadeli,0,90,0,5270.3472,1,9,PO-66261,Antrepo,Geçme Kapak,12 adet/koli,"Krom 0,25mm",Dökme,Acil
101868,2023-09-04,SIP23000899,1,M00015,120.01.0004,72,478.0973,72,0,Bahar Ö.,YURT_ICI,1,27.3333,SK01,KA3,1259.3798,KAPALI,2023,9,36,OD08,Akreditif,0.2,75,251.876,1007.5038,1,62,PO-48457,Liman Teslim (FOB),Vidalı Kapak,12 adet/koli,"Teneke 0,20mm",Dökme,
101869,2023-09-04,SIP23000899,2,M00004,120.01.0004,960,552.9686,960,0,Bahar Ö.,YURT_ICI,1,27.3333,SK01,KA6,19421.3599,KAPALI,2023,9,36,OD08,Akreditif,0.2,75,3884.272,15537.0879,1,62,PO-41545,Liman Teslim (FOB),Geçme Kapak,48 adet/koli,"Krom 0,25mm",Paletli,Numune onaylı
101870,2023-09-04,SIP23000899,3,M00004,120.01.0004,288,565.3781,288,0,Bahar Ö.,YURT_ICI,1,27.3333,SK01,KA6,5957.1619,KAPALI,2023,9,36,OD08,Akreditif,0.2,75,1191.4324,4765.7295,1,62,PO-94786,Antrepo,Geçme Kapak,48 adet/koli,"Teneke 0,18mm",Dökme,
101871,2023-09-04,SIP23000899,4,M00013,120.01.0004,1920,444.1375,1920,0,Bahar Ö.,YURT_ICI,1,27.3333,SK10,KA3,31197.9893,KAPALI,2023,9,36,OD08,Akreditif,0.2,75,6239.5979,24958.3914,1,62,PO-92381,CIF Teslim,Geçme Kapak,24 adet/koli,"Teneke 0,20mm",Paletli,Acil
101872,2023-09-04,SIP23000900,1,M00002,120.01.0011,2000,400.4637,2000,0,Selim K.,YURT_ICI,1,27.3333,SK11,KA5,29302.2577,KAPALI,2023,9,36,OD04,90 Gün Vadeli,0,90,0,29302.2577,1,18,PO-66160,Fabrika Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,20mm",Paletli,Numune onaylı
101873,2023-09-05,SIP23000901,1,M00001,120.01.0002,1200,258.7411,1144.47,55.53,Cem A.,YURT_ICI,1,27.3333,SK12,KA2,11359.3792,ACIK,2023,9,36,OD08,Akreditif,0.2,75,2271.8758,9087.5034,0,83,PO-62358,Antrepo,Geçme Kapak,100 adet/koli,"Teneke 0,18mm",Kolili,
101874,2023-09-05,SIP23000902,1,M00001,120.01.0021,20000,258.5371,20000,0,Bahar Ö.,YURT_ICI,1,27.3333,SK12,KA2,189173.7185,KAPALI,2023,9,36,OD01,Peşin,1,0,189173.7185,0,1,10,PO-16079,Antrepo,Geçme Kapak,100 adet/koli,"Krom 0,25mm",Paletli,
101875,2023-09-05,SIP23000903,1,M00031,120.01.0059,3840,487.4318,3840,0,Kaan M.,BASKILI,1,27.3333,SK01,KA1,68478.3071,KAPALI,2023,9,36,OD02,30 Gün Vadeli,0,30,0,68478.3071,1,5,PO-25737,Liman Teslim (FOB),Kapaksız,48 adet/koli,"Teneke 0,18mm",Dökme,Numune onaylı
101876,2023-09-05,SIP23000903,2,M00002,120.01.0059,600,437.9801,600,0,Kaan M.,BASKILI,1,27.3333,SK11,KA5,9614.209,KAPALI,2023,9,36,OD02,30 Gün Vadeli,0,30,0,9614.209,1,5,PO-21213,Müşteri Deposu,Geçme Kapak,100 adet/koli,"Teneke 0,18mm",Paletli,
101877,2023-09-05,SIP23000903,3,M00002,120.01.0059,20000,376.3859,20000,0,Kaan M.,BASKILI,1,27.3333,SK11,KA5,275404.6529,KAPALI,2023,9,36,OD02,30 Gün Vadeli,0,30,0,275404.6529,1,5,PO-57486,Liman Teslim (FOB),Geçme Kapak,100 adet/koli,"Teneke 0,20mm",Kolili,Numune onaylı
101878,2023-09-05,SIP23000904,1,M00012,120.01.0001,288,177.8548,288,0,Elif S.,YURT_DISI,1,27.3333,SK01,KA1,1873.9846,KAPALI,2023,9,36,OD07,120 Gün Vadeli,0,120,0,1873.9846,0,124,PO-98858,Fabrika Teslim,Kapaksız,48 adet/koli,"Teneke 0,20mm",Paletli,
101879,2023-09-06,SIP23000905,1,M00031,120.01.0003,5760,481.3492,5760,0,Pelin R.,BASKILI,1,27.3333,SK01,KA1,101435.6624,KAPALI,2023,9,36,OD08,Akreditif,0.2,75,20287.1325,81148.5299,1,83,PO-34986,Liman Teslim (FOB),Kapaksız,48 adet/koli,"Teneke 0,20mm",Dökme,Acil
101880,2023-09-06,SIP23000905,2,M00072,120.01.0003,5000,243.2968,5000,0,Pelin R.,BASKILI,1,27.3333,SK04,KA3,44505.5665,KAPALI,2023,9,36,OD08,Akreditif,0.2,75,8901.1133,35604.4532,1,83,PO-22872,Antrepo,Kapaksız,100 adet/koli,"Teneke 0,18mm",Dökme,Numune onaylı
101881,2023-09-06,SIP23000906,1,M00010,120.01.0010,720,354.3509,720,0,Selim K.,YURT_ICI,1,27.3333,SK01,KA3,9334.1327,KAPALI,2023,9,36,OD01,Peşin,1,0,9334.1327,0,1,17,PO-19147,Müşteri Deposu,Geçme Kapak,60 adet/koli,"Teneke 0,20mm",Paletli,Numune onaylı
101882,2023-09-06,STK23000140,1,M00040,120.01.0002,576,109.2404,576,0,Cem A.,YURT_ICI,1,27.3333,SK01,KA6,2302.0444,KAPALI,2023,9,36,OD01,Peşin,1,0,2302.0444,0,1,84,PO-20584,CIF Teslim,Kapaksız,48 adet/koli,"Teneke 0,20mm",Paletli,Acil
101883,2023-09-06,STK23000141,1,M00220,120.01.0014,12000,137.4416,12000,0,Bahar Ö.,YURT_ICI,1,27.3333,SK05,KA5,60340.2882,KAPALI,2023,9,36,OD07,120 Gün Vadeli,0,120,0,60340.2882,0,18,PO-18738,Fabrika Teslim,Geçme Kapak,60 adet/koli,"Krom 0,25mm",Kolili,Acil
101884,2023-09-06,SIP23000907,1,M00050,120.01.0001,2400,245.2101,2400,0,Elif S.,YURT_DISI,1,27.3333,SK01,KA4,21530.6692,KAPALI,2023,9,36,OD02,30 Gün Vadeli,0,30,0,21530.6692,1,125,PO-14751,Antrepo,Kolay Açılır,12 adet/koli,"Teneke 0,22mm",Dökme,
101885,2023-09-06,SIP23000908,1,M00071,120.01.0052,480,551.367,480,0,Selim K.,YURT_ICI,1,27.3333,SK01,KA5,9682.5542,KAPALI,2023,9,36,OD08,Akreditif,0.2,75,1936.5108,7746.0434,1,5,PO-14216,Antrepo,Kapaksız,24 adet/koli,"Teneke 0,20mm",Kolili,Acil
101886,2023-09-06,SIP23000909,1,M00009,120.01.0023,1440,499.1563,1440,0,Bahar Ö.,YURT_ICI,1,27.3333,SK01,KA1,26297.0469,KAPALI,2023,9,36,OD01,Peşin,1,0,26297.0469,0,1,10,PO-81740,Müşteri Deposu,Geçme Kapak,12 adet/koli,"Teneke 0,18mm",Kolili,
101887,2023-09-06,SIP23000910,1,M00099,120.01.0027,960,231.9734,960,0,Bahar Ö.,YURT_ICI,1,27.3333,SK01,KA1,8147.3684,KAPALI,2023,9,36,OD06,%50 Peşin + 45 Gün,0.5,45,4073.6842,4073.6842,1,8,PO-33750,Liman Teslim (FOB),Kapaksız,48 adet/koli,"Krom 0,25mm",Kolili,Numune onaylı
101888,2023-09-07,SIP23000911,1,M00024,120.01.0055,1200,210.1756,1200,0,Deniz Y.,YURT_DISI,1,27.3333,SK11,KA1,9227.2327,KAPALI,2023,9,36,OD06,%50 Peşin + 45 Gün,0.5,45,4613.6164,4613.6164,1,5,PO-76821,Antrepo,Kolay Açılır,24 adet/koli,"Teneke 0,20mm",Paletli,
101889,2023-09-07,SIP23000911,2,M00002,120.01.0055,5000,410.9466,5000,0,Deniz Y.,YURT_DISI,1,27.3333,SK11,KA5,75173.2502,KAPALI,2023,9,36,OD06,%50 Peşin + 45 Gün,0.5,45,37586.6251,37586.6251,1,5,PO-17847,Liman Teslim (FOB),Geçme Kapak,100 adet/koli,"Teneke 0,18mm",Kolili,
101890,2023-09-07,SIP23000912,1,M00001,120.01.0005,1200,278.3665,1200,0,Selim K.,YURT_ICI,1,27.3333,SK12,KA2,12220.9832,KAPALI,2023,9,36,OD07,120 Gün Vadeli,0,120,0,12220.9832,1,35,PO-68122,Liman Teslim (FOB),Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Dökme,Numune onaylı
101891,2023-09-07,SIP23000913,1,M00007,120.01.0006,960,390.9615,960,0,Bahar Ö.,YURT_ICI,1,27.3333,SK04,KA5,13731.3475,KAPALI,2023,9,36,OD05,%30 Peşin + 60 Gün,0.3,60,4119.4042,9611.9432,0,43,PO-41472,Fabrika Teslim,Kolay Açılır,48 adet/koli,"Teneke 0,18mm",Paletli,Acil
101892,2023-09-07,SIP23000913,2,M00040,120.01.0006,1440,120.3844,1440,0,Bahar Ö.,YURT_ICI,1,27.3333,SK01,KA6,6342.2103,KAPALI,2023,9,36,OD05,%30 Peşin + 60 Gün,0.3,60,1902.6631,4439.5472,0,43,PO-84069,CIF Teslim,Kapaksız,48 adet/koli,"Teneke 0,20mm",Paletli,Numune onaylı
101893,2023-09-07,SIP23000913,3,M00221,120.01.0006,8000,73.7044,8000,0,Bahar Ö.,YURT_ICI,1,27.3333,SK01,KA3,21572.0458,KAPALI,2023,9,36,OD05,%30 Peşin + 60 Gün,0.3,60,6471.6137,15100.4321,1,43,PO-94951,Liman Teslim (FOB),Kolay Açılır,100 adet/koli,"Teneke 0,20mm",Dökme,
101894,2023-09-07,SIP23000914,1,M00050,120.01.0010,360,230.5828,360,0,Selim K.,YURT_ICI,1,27.3333,SK01,KA4,3036.9479,KAPALI,2023,9,36,OD01,Peşin,1,0,3036.9479,0,1,18,PO-54526,CIF Teslim,Kolay Açılır,12 adet/koli,"Teneke 0,18mm",Kolili,
101895,2023-09-07,SIP23000914,2,M00013,120.01.0010,144,405.8369,144,0,Selim K.,YURT_ICI,1,27.3333,SK10,KA3,2138.0702,KAPALI,2023,9,36,OD01,Peşin,1,0,2138.0702,0,0,18,PO-86480,CIF Teslim,Geçme Kapak,24 adet/koli,"Teneke 0,18mm",Dökme,
101896,2023-09-07,SIP23000914,3,M00203,120.01.0010,576,84.2895,576,0,Selim K.,YURT_ICI,1,27.3333,SK01,KA3,1776.2492,KAPALI,2023,9,36,OD01,Peşin,1,0,1776.2492,0,1,18,PO-67146,Liman Teslim (FOB),Kolay Açılır,48 adet/koli,"Krom 0,25mm",Paletli,Numune onaylı
101897,2023-09-07,SIP23000915,1,M00223,120.01.0113,2400,314.1683,2400,0,Deniz Y.,YURT_DISI,1,27.3333,SK01,KA3,27585.5429,KAPALI,2023,9,36,OD07,120 Gün Vadeli,0,120,0,27585.5429,1,3,PO-32284,Müşteri Deposu,Vidalı Kapak,12 adet/koli,"Teneke 0,20mm",Paletli,Numune onaylı
101898,2023-09-07,SIP23000916,1,M00020,120.01.0098,960,349.8232,960,0,Deniz Y.,YURT_DISI,1,27.3333,SK01,KA6,12286.4883,KAPALI,2023,9,36,OD05,%30 Peşin + 60 Gün,0.3,60,3685.9465,8600.5418,1,1,PO-36674,Antrepo,Geçme Kapak,48 adet/koli,"Teneke 0,20mm",Kolili,
101899,2023-09-07,SIP23000917,1,M00020,120.01.0008,960,352.6232,960,0,Selim K.,YURT_ICI,1,27.3333,SK01,KA6,12384.8299,KAPALI,2023,9,36,OD05,%30 Peşin + 60 Gün,0.3,60,3715.449,8669.3809,0,36,PO-19567,Müşteri Deposu,Geçme Kapak,48 adet/koli,"Krom 0,25mm",Kolili,
101900,2023-09-07,SIP23000918,1,M00001,120.01.0044,2000,266.5939,2000,0,Bahar Ö.,YURT_ICI,1,27.3333,SK12,KA2,19506.8945,KAPALI,2023,9,36,OD03,60 Gün Vadeli,0,60,0,19506.8945,1,1,PO-16907,Liman Teslim (FOB),Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Dökme,
101901,2023-09-07,SIP23000919,1,M00009,120.01.0004,144,484.0226,144,0,Bahar Ö.,YURT_ICI,1,27.3333,SK01,KA1,2549.9758,KAPALI,2023,9,36,OD02,30 Gün Vadeli,0,30,0,2549.9758,1,63,PO-87606,Antrepo,Geçme Kapak,12 adet/koli,"Krom 0,25mm",Dökme,
101902,2023-09-07,SIP23000919,2,M00007,120.01.0004,960,374.8685,960,0,Bahar Ö.,YURT_ICI,1,27.3333,SK04,KA5,13166.1292,KAPALI,2023,9,36,OD02,30 Gün Vadeli,0,30,0,13166.1292,1,63,PO-36107,Fabrika Teslim,Kolay Açılır,48 adet/koli,"Teneke 0,18mm",Kolili,
101903,2023-09-07,SIP23000919,3,M00003,120.01.0004,72,252.2382,72,0,Bahar Ö.,YURT_ICI,1,27.3333,SK01,KA6,664.4331,KAPALI,2023,9,36,OD02,30 Gün Vadeli,0,30,0,664.4331,1,63,PO-87797,Müşteri Deposu,Geçme Kapak,12 adet/koli,"Krom 0,25mm",Dökme,
101904,2023-09-07,SIP23000919,4,M00006,120.01.0004,960,520.271,960,0,Bahar Ö.,YURT_ICI,1,27.3333,SK08,KA4,18272.955,KAPALI,2023,9,36,OD02,30 Gün Vadeli,0,30,0,18272.955,1,63,PO-33091,Müşteri Deposu,Geçme Kapak,48 adet/koli,"Teneke 0,22mm",Paletli,Numune onaylı
101905,2023-09-07,SIP23000920,1,M00002,120.01.0054,20000,459.3241,20000,0,Nurhan T.,YURT_ICI,1,27.3333,SK11,KA5,336091.2147,KAPALI,2023,9,36,OD01,Peşin,1,0,336091.2147,0,1,2,PO-73645,Fabrika Teslim,Geçme Kapak,100 adet/koli,"Krom 0,25mm",Paletli,
101906,2023-09-07,SIP23000920,2,M00015,120.01.0054,144,501.9735,144,0,Nurhan T.,YURT_ICI,1,27.3333,SK01,KA3,2644.5465,KAPALI,2023,9,36,OD01,Peşin,1,0,2644.5465,0,1,2,PO-17441,Müşteri Deposu,Vidalı Kapak,12 adet/koli,"Teneke 0,20mm",Dökme,Acil
101907,2023-09-07,STK23000142,1,M00004,120.01.0006,9600,526.2267,9600,0,Bahar Ö.,YURT_ICI,1,27.3333,SK01,KA6,184821.3103,KAPALI,2023,9,36,OD08,Akreditif,0.2,75,36964.2621,147857.0482,1,44,PO-81923,CIF Teslim,Geçme Kapak,48 adet/koli,"Teneke 0,20mm",Kolili,Numune onaylı
101908,2023-09-08,SIP23000921,1,M00003,120.01.0106,600,230.0224,600,0,Selim K.,YURT_ICI,1,27.3333,SK01,KA6,5049.2784,KAPALI,2023,9,36,OD04,90 Gün Vadeli,0,90,0,5049.2784,0,1,PO-89112,Fabrika Teslim,Geçme Kapak,12 adet/koli,"Teneke 0,20mm",Dökme,Acil
101909,2023-09-08,SIP23000921,2,M00033,120.01.0106,1200,368.8373,1200,0,Selim K.,YURT_ICI,1,27.3333,SK01,KA6,16192.8768,KAPALI,2023,9,36,OD04,90 Gün Vadeli,0,90,0,16192.8768,1,1,PO-80182,CIF Teslim,Geçme Kapak,60 adet/koli,"Krom 0,25mm",Paletli,
101910,2023-09-08,SIP23000922,1,M00001,120.01.0003,600,301.0662,600,0,Pelin R.,BASKILI,1,27.3333,SK12,KA2,6608.7783,KAPALI,2023,9,36,OD07,120 Gün Vadeli,0,120,0,6608.7783,1,84,PO-21575,CIF Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Kolili,Acil
101911,2023-09-08,SIP23000922,2,M00001,120.01.0003,600,291.5007,600,0,Pelin R.,BASKILI,1,27.3333,SK12,KA2,6398.8037,KAPALI,2023,9,36,OD07,120 Gün Vadeli,0,120,0,6398.8037,0,84,PO-42643,Fabrika Teslim,Geçme Kapak,100 adet/koli,"Krom 0,25mm",Kolili,
101912,2023-09-08,SIP23000923,1,M00212,120.01.0007,3000,254.0728,3000,0,Deniz Y.,YURT_DISI,1,27.3333,SK04,KA2,27886.073,KAPALI,2023,9,36,OD02,30 Gün Vadeli,0,30,0,27886.073,0,36,PO-61918,Müşteri Deposu,Geçme Kapak,60 adet/koli,"Teneke 0,22mm",Kolili,
101913,2023-09-08,SIP23000923,2,M00006,120.01.0007,960,488.932,960,0,Deniz Y.,YURT_DISI,1,27.3333,SK08,KA4,17172.2668,KAPALI,2023,9,36,OD02,30 Gün Vadeli,0,30,0,17172.2668,1,36,PO-99706,Fabrika Teslim,Geçme Kapak,48 adet/koli,"Teneke 0,20mm",Kolili,
101914,2023-09-08,SIP23000923,3,M00033,120.01.0007,3000,365.9381,3000,0,Deniz Y.,YURT_DISI,1,27.3333,SK01,KA6,40163.9868,KAPALI,2023,9,36,OD02,30 Gün Vadeli,0,30,0,40163.9868,1,36,PO-27652,Fabrika Teslim,Geçme Kapak,60 adet/koli,"Teneke 0,20mm",Kolili,Numune onaylı
101915,2023-09-08,SIP23000923,4,M00003,120.01.0007,2400,246.8101,2400,0,Deniz Y.,YURT_DISI,1,27.3333,SK01,KA6,21671.1572,KAPALI,2023,9,36,OD02,30 Gün Vadeli,0,30,0,21671.1572,1,36,PO-39322,Müşteri Deposu,Geçme Kapak,12 adet/koli,"Teneke 0,18mm",Paletli,
101916,2023-09-08,SIP23000924,1,M00001,120.01.0025,20000,251.5659,20000,0,Elif S.,YURT_DISI,1,27.3333,SK12,KA2,184072.8342,KAPALI,2023,9,36,OD08,Akreditif,0.2,75,36814.5668,147258.2674,1,6,PO-48963,Antrepo,Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Kolili,Numune onaylı
101917,2023-09-08,SIP23000925,1,M00166,120.01.0031,2400,496.6817,2400,0,Bahar Ö.,YURT_ICI,1,27.3333,SK06,KA2,43611.1293,KAPALI,2023,9,36,OD03,60 Gün Vadeli,0,60,0,43611.1293,0,10,PO-41927,Fabrika Teslim,Vidalı Kapak,48 adet/koli,"Teneke 0,20mm",Paletli,Acil
101918,2023-09-08,SIP23000926,1,M00244,120.01.0007,3000,256.0685,3000,0,Deniz Y.,YURT_DISI,1,27.3333,SK10,KA6,28105.1135,KAPALI,2023,9,36,OD08,Akreditif,0.2,75,5621.0227,22484.0908,1,37,PO-99458,Antrepo,Kapaksız,100 adet/koli,"Teneke 0,20mm",Kolili,
101919,2023-09-08,SIP23000926,2,M00007,120.01.0007,960,404.3002,960,0,Deniz Y.,YURT_DISI,1,27.3333,SK04,KA5,14199.8292,KAPALI,2023,9,36,OD08,Akreditif,0.2,75,2839.9658,11359.8634,1,37,PO-74229,CIF Teslim,Kolay Açılır,48 adet/koli,"Teneke 0,20mm",Paletli,Numune onaylı
101920,2023-09-08,SIP23000926,3,M00008,120.01.0007,4800,499.594,4800,0,Deniz Y.,YURT_DISI,1,27.3333,SK01,KA2,87733.6875,KAPALI,2023,9,36,OD08,Akreditif,0.2,75,17546.7375,70186.95,1,37,PO-17317,CIF Teslim,Kolay Açılır,60 adet/koli,"Teneke 0,18mm",Kolili,Numune onaylı
101921,2023-09-08,SIP23000927,1,M00004,120.01.0035,9600,538.1632,9600,0,Nurhan T.,YURT_ICI,1,27.3333,SK01,KA6,189013.6471,KAPALI,2023,9,36,OD05,%30 Peşin + 60 Gün,0.3,60,56704.0941,132309.553,1,8,PO-47417,Antrepo,Geçme Kapak,48 adet/koli,"Teneke 0,22mm",Paletli,Numune onaylı
101922,2023-09-08,SIP23000928,1,M00002,120.01.0019,20000,466.929,20000,0,Cem A.,YURT_ICI,1,27.3333,SK11,KA5,341655.7825,KAPALI,2023,9,36,OD07,120 Gün Vadeli,0,120,0,341655.7825,1,17,PO-57588,Liman Teslim (FOB),Geçme Kapak,100 adet/koli,"Teneke 0,18mm",Kolili,Numune onaylı
101923,2023-09-08,SIP23000929,1,M00001,120.01.0001,1200,283.7849,1200,0,Elif S.,YURT_DISI,1,27.3333,SK12,KA2,12458.8645,KAPALI,2023,9,36,OD03,60 Gün Vadeli,0,60,0,12458.8645,1,126,PO-13929,Fabrika Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,18mm",Paletli,Acil
101924,2023-09-08,SIP23000930,1,M00001,120.01.0008,1200,312.4233,1200,0,Selim K.,YURT_ICI,1,27.3333,SK12,KA2,13716.1616,KAPALI,2023,9,36,OD03,60 Gün Vadeli,0,60,0,13716.1616,0,37,PO-68071,Fabrika Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Paletli,Numune onaylı
101925,2023-09-08,SIP23000930,2,M00025,120.01.0008,144,193.9133,144,0,Selim K.,YURT_ICI,1,27.3333,SK01,KA2,1021.5933,KAPALI,2023,9,36,OD03,60 Gün Vadeli,0,60,0,1021.5933,1,37,PO-46044,Fabrika Teslim,Kolay Açılır,24 adet/koli,"Teneke 0,22mm",Dökme,
