INCKEYNO,STHAR_TARIH,FISNO,SIRA,STOK_KODU,STHAR_CARIKOD,STHAR_GCMIK,STHAR_NF,ALINAN,STHAR_HTUR,TERMIN,SIPARIS_TARIHINDEN_GECEN_GUN,TERMINE_KALAN_GUN,KALAN,STHAR_GCKOD,DOLAR_KURU,STHAR_KOD1,STHAR_KOD2,TUTAR_USD,DURUM,YIL,AY,HAFTA
701221,2023-11-17,SAS23000656,1,D00008,320.01.0002,250,303.5869,250,YERLİ,2023-12-02,986,,0,2,28.5667,03,DG1,2656.8251,KAPALI,2023,11,46
701222,2023-11-17,SAS23000656,2,H00002,320.01.0002,120,84.6323,120,YERLİ,2023-12-17,986,,0,2,28.5667,02,HM1,355.5145,KAPALI,2023,11,46
701223,2023-11-17,SAS23000657,1,H00007,320.01.0027,250,89.1661,250,YERLİ,2023-12-02,986,,0,2,28.5667,02,HM1,780.3325,KAPALI,2023,11,46
701224,2023-11-17,SAS23000657,2,D00008,320.01.0027,1000,280.4468,1000,YERLİ,2023-12-02,986,,0,2,28.5667,03,DG1,9817.2628,KAPALI,2023,11,46
701225,2023-11-17,SAS23000658,1,D00012,320.01.0004,2000,120.6164,2000,YERLİ,2024-01-16,986,,0,2,28.5667,03,DG1,8444.5456,KAPALI,2023,11,46
701226,2023-11-17,SAS23000659,1,D00012,320.01.0005,120,139.6834,120,İTHAL,2024-01-16,986,,0,2,28.5667,03,DG1,586.7674,KAPALI,2023,11,46
701227,2023-11-17,SAS23000659,2,D00005,320.01.0005,10000,231.9612,10000,İTHAL,2024-01-16,986,,0,2,28.5667,03,DG1,81199.8586,KAPALI,2023,11,46
701228,2023-11-20,SAS23000660,1,D00011,320.01.0054,2000,68.6687,2000,YERLİ,2023-12-11,983,,0,2,28.5667,03,DG1,4807.6047,KAPALI,2023,11,47
701229,2023-11-20,SAS23000660,2,H00003,320.01.0054,500,29.2282,500,YERLİ,2024-01-04,983,,0,2,28.5667,02,HM1,511.5782,KAPALI,2023,11,47
701230,2023-11-20,SAS23000661,1,H00007,320.01.0019,2000,96.178,2000,YERLİ,2023-12-05,983,,0,2,28.5667,02,HM1,6733.5744,KAPALI,2023,11,47
701231,2023-11-20,SAS23000662,1,D00012,320.01.0004,10000,139.8306,10000,YERLİ,2023-12-05,983,,0,2,28.5667,03,DG1,48948.811,KAPALI,2023,11,47
701232,2023-11-20,SAS23000662,2,H00010,320.01.0004,5000,23.0161,5000,YERLİ,2024-01-04,983,,0,2,28.5667,02,HM1,4028.4842,KAPALI,2023,11,47
701233,2023-11-20,SAS23000663,1,D00012,320.01.0008,10000,134.3173,10000,YERLİ,2024-01-04,983,,0,2,28.5667,03,DG1,47018.8366,KAPALI,2023,11,47
701234,2023-11-21,SAS23000664,1,H00003,320.01.0030,10000,30.4235,10000,YERLİ,2024-01-20,982,,0,2,28.5667,02,HM1,10649.9876,KAPALI,2023,11,47
701235,2023-11-21,SAS23000664,2,H00013,320.01.0030,1000,42.754,1000,YERLİ,2023-12-06,982,,0,2,28.5667,02,HM1,1496.6377,KAPALI,2023,11,47
701236,2023-11-22,SAS23000665,1,D00012,320.01.0020,120,131.4474,120,YERLİ,2024-02-20,981,,0,2,28.5667,03,DG1,552.1705,KAPALI,2023,11,47
701237,2023-11-22,SAS23000666,1,D00012,320.01.0036,500,131.9034,500,İTHAL,2024-02-20,981,,0,2,28.5667,03,DG1,2308.6916,KAPALI,2023,11,47
701238,2023-11-22,SAS23000666,2,H00005,320.01.0036,1000,45.4198,1000,İTHAL,2024-01-21,981,,0,2,28.5667,02,HM1,1589.9561,KAPALI,2023,11,47
701239,2023-11-22,SAS23000666,3,D00005,320.01.0036,5000,220.9662,5000,İTHAL,2024-01-21,981,,0,2,28.5667,03,DG1,38675.4858,KAPALI,2023,11,47
701240,2023-11-23,SAS23000667,1,H00014,320.01.0007,1000,69.8082,1000,İTHAL,2023-12-14,980,,0,2,28.5667,02,HM1,2443.6914,KAPALI,2023,11,47
701241,2023-11-23,SAS23000668,1,D00012,320.01.0010,250,129.9006,250,YERLİ,2023-12-23,980,,0,2,28.5667,03,DG1,1136.8184,KAPALI,2023,11,47
701242,2023-11-23,SAS23000668,2,H00007,320.01.0010,10000,86.0185,10000,YERLİ,2023-12-23,980,,0,2,28.5667,02,HM1,30111.4584,KAPALI,2023,11,47
701243,2023-11-23,SAS23000669,1,D00008,320.01.0005,5000,316.4779,5000,İTHAL,2023-12-23,980,,0,2,28.5667,03,DG1,55392.8,KAPALI,2023,11,47
701244,2023-11-23,SAS23000669,2,H00007,320.01.0005,1000,87.5286,1000,İTHAL,2023-12-03,980,,0,2,28.5667,02,HM1,3064.0081,KAPALI,2023,11,47
701245,2023-11-23,SAS23000669,3,D00003,320.01.0005,10000,254.191,10000,İTHAL,2023-12-08,980,,0,2,28.5667,03,DG1,88981.5765,KAPALI,2023,11,47
701246,2023-11-23,SAS23000670,1,H00005,320.01.0002,2000,49.2779,2000,YERLİ,2023-12-23,980,,0,2,28.5667,02,HM1,3450.024,KAPALI,2023,11,47
701247,2023-11-23,SAS23000670,2,H00012,320.01.0002,5000,89.7335,5000,YERLİ,2024-02-21,980,,0,2,28.5667,02,HM1,15705.9618,KAPALI,2023,11,47
701248,2023-11-24,SAS23000671,1,H00014,320.01.0047,10000,81.804,10000,YERLİ,2024-01-23,979,,0,2,28.5667,02,HM1,28636.1393,KAPALI,2023,11,47
701249,2023-11-24,SAS23000671,2,H00016,320.01.0047,500,41.1418,500,YERLİ,2023-12-09,979,,0,2,28.5667,02,HM1,720.1007,KAPALI,2023,11,47
701250,2023-11-24,SAS23000672,1,H00013,320.01.0029,500,49.204,500,İTHAL,2023-12-15,979,,0,2,28.5667,02,HM1,861.2125,KAPALI,2023,11,47
701251,2023-11-24,SAS23000672,2,D00008,320.01.0029,5000,252.8524,5000,İTHAL,2024-01-23,979,,0,2,28.5667,03,DG1,44256.4944,KAPALI,2023,11,47
701252,2023-11-24,SAS23000672,3,H00014,320.01.0029,250,79.3772,250,İTHAL,2024-01-23,979,,0,2,28.5667,02,HM1,694.6655,KAPALI,2023,11,47
701253,2023-11-24,SAS23000673,1,H00006,320.01.0026,5000,79.1663,5000,YERLİ,2024-01-23,979,,0,2,28.5667,02,HM1,13856.3957,KAPALI,2023,11,47
701254,2023-11-24,SAS23000674,1,D00003,320.01.0002,10000,224.6338,10000,YERLİ,2023-12-04,979,,0,2,28.5667,03,DG1,78634.8441,KAPALI,2023,11,47
701255,2023-11-27,SAS23000675,1,D00003,320.01.0040,250,263.986,250,YERLİ,2024-01-11,976,,0,2,28.5667,03,DG1,2310.2598,KAPALI,2023,11,48
701256,2023-11-27,SAS23000675,2,D00008,320.01.0040,2000,318.8935,2000,YERLİ,2024-01-11,976,,0,2,28.5667,03,DG1,22326.24,KAPALI,2023,11,48
701257,2023-11-27,SAS23000675,3,H00010,320.01.0040,5000,23.872,5000,YERLİ,2024-01-26,976,,0,2,28.5667,02,HM1,4178.2915,KAPALI,2023,11,48
701258,2023-11-28,SAS23000676,1,D00011,320.01.0005,1000,69.6511,1000,İTHAL,2024-01-12,975,,0,2,28.5667,03,DG1,2438.192,KAPALI,2023,11,48
701259,2023-11-28,SAS23000676,2,H00003,320.01.0005,1000,28.8584,0,İTHAL,2024-01-27,975,-915,1000,2,28.5667,02,HM1,1010.2112,ACIK,2023,11,48
701260,2023-11-28,SAS23000676,3,D00002,320.01.0005,250,133.6496,250,İTHAL,2023-12-13,975,,0,2,28.5667,03,DG1,1169.6276,KAPALI,2023,11,48
701261,2023-11-28,SAS23000677,1,H00003,320.01.0005,120,30.3406,60,İTHAL,2024-01-27,975,-915,60,2,28.5667,02,HM1,127.4516,ACIK,2023,11,48
701262,2023-11-28,SAS23000677,2,H00001,320.01.0005,1000,40.631,1000,İTHAL,2023-12-28,975,,0,2,28.5667,02,HM1,1422.3204,KAPALI,2023,11,48
701263,2023-11-28,SAS23000678,1,H00015,320.01.0037,2000,24.1023,2000,YERLİ,2023-12-19,975,,0,2,28.5667,02,HM1,1687.4403,KAPALI,2023,11,48
701264,2023-11-28,SAS23000678,2,H00014,320.01.0037,5000,74.9441,5000,YERLİ,2023-12-13,975,,0,2,28.5667,02,HM1,13117.3884,KAPALI,2023,11,48
701265,2023-11-28,SAS23000678,3,D00007,320.01.0037,10000,110.8476,10000,YERLİ,2023-12-19,975,,0,2,28.5667,03,DG1,38803.0819,KAPALI,2023,11,48
701266,2023-11-28,SAS23000679,1,H00013,320.01.0001,10000,54.4442,10000,YERLİ,2023-12-19,975,,0,2,28.5667,02,HM1,19058.6242,KAPALI,2023,11,48
701267,2023-11-28,SAS23000679,2,H00011,320.01.0001,500,50.09,500,YERLİ,2023-12-19,975,,0,2,28.5667,02,HM1,876.7201,KAPALI,2023,11,48
701268,2023-11-29,SAS23000680,1,H00008,320.01.0007,10000,19.8415,10000,İTHAL,2024-02-27,974,,0,2,28.5667,02,HM1,6945.6745,KAPALI,2023,11,48
701269,2023-11-29,SAS23000681,1,D00010,320.01.0004,1000,263.4983,1000,YERLİ,2023-12-14,974,,0,2,28.5667,03,DG1,9223.9671,KAPALI,2023,11,48
701270,2023-11-29,SAS23000682,1,H00005,320.01.0005,500,41.294,500,İTHAL,2024-01-13,974,,0,2,28.5667,02,HM1,722.7646,KAPALI,2023,11,48
701271,2023-11-29,SAS23000682,2,H00015,320.01.0005,10000,21.9659,5000,İTHAL,2024-01-28,974,-914,5000,2,28.5667,02,HM1,7689.3376,ACIK,2023,11,48
701272,2023-11-30,SAS23000683,1,H00015,320.01.0022,1000,24.517,1000,İTHAL,2024-01-14,973,,0,2,28.5667,02,HM1,858.237,KAPALI,2023,11,48
701273,2023-11-30,SAS23000683,2,D00001,320.01.0022,500,249.4695,500,İTHAL,2024-02-28,973,,0,2,28.5667,03,DG1,4366.4389,KAPALI,2023,11,48
701274,2023-11-30,SAS23000684,1,H00002,320.01.0013,120,81.3054,120,YERLİ,2023-12-30,973,,0,2,28.5667,02,HM1,341.5392,KAPALI,2023,11,48
701275,2023-11-30,SAS23000684,2,D00001,320.01.0013,120,247.4825,120,YERLİ,2023-12-15,973,,0,2,28.5667,03,DG1,1039.5986,KAPALI,2023,11,48
701276,2023-11-30,SAS23000684,3,D00005,320.01.0013,1000,249.3151,1000,YERLİ,2023-12-10,973,,0,2,28.5667,03,DG1,8727.4729,KAPALI,2023,11,48
701277,2023-12-01,SAS23000685,1,H00009,320.01.0034,120,21.1316,120,İTHAL,2024-02-29,972,,0,2,29.1833,02,HM1,86.8919,KAPALI,2023,12,48
701278,2023-12-01,SAS23000685,2,H00007,320.01.0034,1000,96.7979,1000,İTHAL,2023-12-11,972,,0,2,29.1833,02,HM1,3316.8936,KAPALI,2023,12,48
701279,2023-12-01,SAS23000686,1,D00004,320.01.0001,250,20.7964,250,YERLİ,2024-01-30,972,,0,2,29.1833,03,DG1,178.1533,KAPALI,2023,12,48
701280,2023-12-01,SAS23000687,1,H00015,320.01.0031,120,21.3502,120,YERLİ,2024-01-30,972,,0,2,29.1833,02,HM1,87.7908,KAPALI,2023,12,48
701281,2023-12-01,SAS23000688,1,H00003,320.01.0007,1000,27.4097,1000,İTHAL,2023-12-22,972,,0,2,29.1833,02,HM1,939.2255,KAPALI,2023,12,48
701282,2023-12-01,SAS23000688,2,H00009,320.01.0007,500,18.3868,500,İTHAL,2024-02-29,972,,0,2,29.1833,02,HM1,315.0226,KAPALI,2023,12,48
701283,2023-12-01,SAS23000688,3,D00001,320.01.0007,2000,255.318,2000,İTHAL,2024-01-30,972,,0,2,29.1833,03,DG1,17497.5414,KAPALI,2023,12,48
701284,2023-12-04,SAS23000689,1,H00011,320.01.0024,2000,52.5989,2000,YERLİ,2024-01-03,969,,0,2,29.1833,02,HM1,3604.726,KAPALI,2023,12,49
701285,2023-12-04,SAS23000689,2,H00006,320.01.0024,120,94.1065,120,YERLİ,2023-12-19,969,,0,2,29.1833,02,HM1,386.9604,KAPALI,2023,12,49
701286,2023-12-04,SAS23000690,1,H00010,320.01.0050,250,25.2411,250,YERLİ,2024-01-18,969,,0,2,29.1833,02,HM1,216.229,KAPALI,2023,12,49
701287,2023-12-05,SAS23000691,1,H00015,320.01.0009,250,25.6429,250,İTHAL,2023-12-20,968,,0,2,29.1833,02,HM1,219.671,KAPALI,2023,12,49
701288,2023-12-05,SAS23000691,2,D00002,320.01.0009,250,121.2444,250,İTHAL,2023-12-26,968,,0,2,29.1833,03,DG1,1038.6454,KAPALI,2023,12,49
701289,2023-12-05,SAS23000691,3,H00013,320.01.0009,500,49.5497,500,İTHAL,2023-12-26,968,,0,2,29.1833,02,HM1,848.9393,KAPALI,2023,12,49
701290,2023-12-05,SAS23000692,1,D00003,320.01.0026,10000,237.8133,10000,YERLİ,2023-12-20,968,,0,2,29.1833,03,DG1,81489.5163,KAPALI,2023,12,49
701291,2023-12-05,SAS23000693,1,D00009,320.01.0009,120,60.4759,120,İTHAL,2024-01-04,968,,0,2,29.1833,03,DG1,248.6733,KAPALI,2023,12,49
701292,2023-12-05,SAS23000693,2,D00004,320.01.0009,250,23.1474,250,İTHAL,2024-03-04,968,,0,2,29.1833,03,DG1,198.2932,KAPALI,2023,12,49
701293,2023-12-06,SAS23000694,1,H00001,320.01.0002,500,42.4609,500,YERLİ,2023-12-16,967,,0,2,29.1833,02,HM1,727.4863,KAPALI,2023,12,49
701294,2023-12-06,SAS23000695,1,H00015,320.01.0022,2000,23.7269,0,İTHAL,2024-02-04,967,-907,2000,2,29.1833,02,HM1,1626.0601,ACIK,2023,12,49
701295,2023-12-06,SAS23000696,1,H00006,320.01.0028,120,91.9174,120,YERLİ,2023-12-21,967,,0,2,29.1833,02,HM1,377.9589,KAPALI,2023,12,49
701296,2023-12-06,SAS23000697,1,H00001,320.01.0031,250,46.5381,250,YERLİ,2023-12-27,967,,0,2,29.1833,02,HM1,398.6706,KAPALI,2023,12,49
701297,2023-12-06,SAS23000698,1,H00005,320.01.0008,120,41.9081,120,YERLİ,2024-01-20,967,,0,2,29.1833,02,HM1,172.3236,KAPALI,2023,12,49
701298,2023-12-07,SAS23000699,1,H00010,320.01.0050,1000,24.9703,1000,YERLİ,2023-12-28,966,,0,2,29.1833,02,HM1,855.6366,KAPALI,2023,12,49
701299,2023-12-07,SAS23000700,1,H00001,320.01.0010,2000,41.1144,0,YERLİ,2023-12-17,966,-956,2000,2,29.1833,02,HM1,2817.6663,ACIK,2023,12,49
701300,2023-12-08,SAS23000701,1,D00003,320.01.0002,5000,238.8735,5000,YERLİ,2024-01-07,965,,0,2,29.1833,03,DG1,40926.4031,KAPALI,2023,12,49
701301,2023-12-08,SAS23000702,1,D00011,320.01.0048,120,65.7093,120,YERLİ,2024-02-06,965,,0,2,29.1833,03,DG1,270.1927,KAPALI,2023,12,49
701302,2023-12-08,SAS23000702,2,H00009,320.01.0048,250,17.5484,250,YERLİ,2023-12-23,965,,0,2,29.1833,02,HM1,150.3291,KAPALI,2023,12,49
701303,2023-12-08,SAS23000703,1,D00010,320.01.0040,10000,264.308,10000,YERLİ,2024-03-07,965,,0,2,29.1833,03,DG1,90568.2359,KAPALI,2023,12,49
701304,2023-12-08,SAS23000703,2,H00003,320.01.0040,5000,31.3685,5000,YERLİ,2024-02-06,965,,0,2,29.1833,02,HM1,5374.3922,KAPALI,2023,12,49
701305,2023-12-11,SAS23000704,1,H00011,320.01.0018,10000,50.1327,10000,İTHAL,2023-12-26,962,,0,2,29.1833,02,HM1,17178.5576,KAPALI,2023,12,50
701306,2023-12-11,SAS23000704,2,H00008,320.01.0018,5000,21.1346,5000,İTHAL,2024-01-01,962,,0,2,29.1833,02,HM1,3621.0093,KAPALI,2023,12,50
701307,2023-12-11,SAS23000704,3,D00007,320.01.0018,10000,118.8183,10000,İTHAL,2023-12-26,962,,0,2,29.1833,03,DG1,40714.484,KAPALI,2023,12,50
701308,2023-12-11,SAS23000705,1,D00006,320.01.0007,2000,156.7625,2000,İTHAL,2023-12-26,962,,0,2,29.1833,03,DG1,10743.3018,KAPALI,2023,12,50
701309,2023-12-11,SAS23000705,2,D00001,320.01.0007,250,258.0561,250,İTHAL,2024-01-01,962,,0,2,29.1833,03,DG1,2210.6487,KAPALI,2023,12,50
701310,2023-12-11,SAS23000706,1,D00010,320.01.0001,10000,313.5269,10000,YERLİ,2024-03-10,962,,0,2,29.1833,03,DG1,107433.6693,KAPALI,2023,12,50
701311,2023-12-11,SAS23000706,2,H00016,320.01.0001,5000,38.1815,5000,YERLİ,2024-02-09,962,,0,2,29.1833,02,HM1,6541.6694,KAPALI,2023,12,50
701312,2023-12-11,SAS23000706,3,D00009,320.01.0001,2000,59.4379,2000,YERLİ,2024-01-01,962,,0,2,29.1833,03,DG1,4073.4187,KAPALI,2023,12,50
701313,2023-12-12,SAS23000707,1,H00014,320.01.0002,500,78.529,250,YERLİ,2024-01-26,961,-916,250,2,29.1833,02,HM1,1345.4441,ACIK,2023,12,50
701314,2023-12-12,SAS23000707,2,H00016,320.01.0002,500,36.0331,500,YERLİ,2023-12-22,961,,0,2,29.1833,02,HM1,617.3582,KAPALI,2023,12,50
701315,2023-12-12,SAS23000708,1,H00003,320.01.0005,250,30.5661,250,İTHAL,2024-01-26,961,,0,2,29.1833,02,HM1,261.8458,KAPALI,2023,12,50
701316,2023-12-12,SAS23000709,1,H00004,320.01.0003,5000,22.5222,5000,YERLİ,2024-01-02,961,,0,2,29.1833,02,HM1,3858.748,KAPALI,2023,12,50
701317,2023-12-12,SAS23000710,1,D00010,320.01.0021,10000,290.6775,10000,İTHAL,2023-12-22,961,,0,2,29.1833,03,DG1,99604.0544,KAPALI,2023,12,50
701318,2023-12-13,SAS23000711,1,H00010,320.01.0019,500,22.8216,250,YERLİ,2024-01-27,960,-915,250,2,29.1833,02,HM1,391.0044,ACIK,2023,12,50
701319,2023-12-13,SAS23000711,2,D00010,320.01.0019,10000,287.3207,10000,YERLİ,2024-01-03,960,,0,2,29.1833,03,DG1,98453.8075,KAPALI,2023,12,50
701320,2023-12-13,SAS23000711,3,D00009,320.01.0019,5000,68.7013,5000,YERLİ,2023-12-28,960,,0,2,29.1833,03,DG1,11770.6531,KAPALI,2023,12,50
701321,2023-12-13,SAS23000712,1,D00008,320.01.0023,2000,266.8542,2000,YERLİ,2024-01-27,960,,0,2,29.1833,03,DG1,18288.1442,KAPALI,2023,12,50
701322,2023-12-14,SAS23000713,1,H00004,320.01.0001,250,22.3905,250,YERLİ,2024-02-12,959,,0,2,29.1833,02,HM1,191.8092,KAPALI,2023,12,50
701323,2023-12-14,SAS23000713,2,D00011,320.01.0001,5000,63.5521,5000,YERLİ,2024-02-12,959,,0,2,29.1833,03,DG1,10888.4362,KAPALI,2023,12,50
701324,2023-12-15,SAS23000714,1,H00007,320.01.0003,10000,86.8119,10000,YERLİ,2024-03-14,958,,0,2,29.1833,02,HM1,29747.1156,KAPALI,2023,12,50
701325,2023-12-18,SAS23000715,1,H00014,320.01.0017,120,83.3312,120,YERLİ,2024-02-01,955,,0,2,29.1833,02,HM1,342.653,KAPALI,2023,12,51
701326,2023-12-18,SAS23000715,2,H00008,320.01.0017,5000,17.0598,5000,YERLİ,2024-02-01,955,,0,2,29.1833,02,HM1,2922.8703,KAPALI,2023,12,51
701327,2023-12-18,SAS23000715,3,H00012,320.01.0017,250,87.3419,250,YERLİ,2024-02-01,955,,0,2,29.1833,02,HM1,748.2182,KAPALI,2023,12,51
701328,2023-12-18,SAS23000716,1,H00016,320.01.0040,5000,44.7093,5000,YERLİ,2024-01-17,955,,0,2,29.1833,02,HM1,7660.083,KAPALI,2023,12,51
701329,2023-12-18,SAS23000716,2,H00006,320.01.0040,2000,90.986,2000,YERLİ,2024-02-01,955,,0,2,29.1833,02,HM1,6235.484,KAPALI,2023,12,51
701330,2023-12-18,SAS23000716,3,H00006,320.01.0040,5000,94.9156,5000,YERLİ,2024-01-02,955,,0,2,29.1833,02,HM1,16261.9717,KAPALI,2023,12,51
701331,2023-12-19,SAS23000717,1,H00011,320.01.0014,120,52.8431,120,YERLİ,2024-01-03,954,,0,2,29.1833,02,HM1,217.2877,KAPALI,2023,12,51
701332,2023-12-19,SAS23000717,2,D00009,320.01.0014,5000,54.8601,5000,YERLİ,2024-03-18,954,,0,2,29.1833,03,DG1,9399.2283,KAPALI,2023,12,51
701333,2023-12-19,SAS23000718,1,H00001,320.01.0012,120,47.9854,120,YERLİ,2024-01-03,954,,0,2,29.1833,02,HM1,197.3131,KAPALI,2023,12,51
701334,2023-12-19,SAS23000718,2,D00011,320.01.0012,500,65.2051,500,YERLİ,2024-01-03,954,,0,2,29.1833,03,DG1,1117.1646,KAPALI,2023,12,51
701335,2023-12-19,SAS23000719,1,D00009,320.01.0033,250,66.5373,250,YERLİ,2024-02-17,954,,0,2,29.1833,03,DG1,569.9947,KAPALI,2023,12,51
701336,2023-12-19,SAS23000719,2,H00016,320.01.0033,120,40.7995,120,YERLİ,2023-12-29,954,,0,2,29.1833,02,HM1,167.7651,KAPALI,2023,12,51
701337,2023-12-19,SAS23000720,1,D00009,320.01.0001,2000,57.0696,2000,YERLİ,2024-02-02,954,,0,2,29.1833,03,DG1,3911.1135,KAPALI,2023,12,51
701338,2023-12-21,SAS23000721,1,D00003,320.01.0039,500,258.9228,500,YERLİ,2024-02-19,952,,0,2,29.1833,03,DG1,4436.1467,KAPALI,2023,12,51
701339,2023-12-21,SAS23000722,1,H00012,320.01.0041,250,94.8043,250,YERLİ,2023-12-31,952,,0,2,29.1833,02,HM1,812.1451,KAPALI,2023,12,51
701340,2023-12-21,SAS23000723,1,H00011,320.01.0007,250,43.6795,250,İTHAL,2024-01-20,952,,0,2,29.1833,02,HM1,374.1823,KAPALI,2023,12,51
701341,2023-12-22,SAS23000724,1,D00008,320.01.0004,500,259.1835,500,YERLİ,2024-03-21,951,,0,2,29.1833,03,DG1,4440.6133,KAPALI,2023,12,51
701342,2023-12-22,SAS23000724,2,D00009,320.01.0004,10000,67.0775,10000,YERLİ,2024-01-01,951,,0,2,29.1833,03,DG1,22984.892,KAPALI,2023,12,51
701343,2023-12-22,SAS23000725,1,H00003,320.01.0049,120,28.9107,120,YERLİ,2024-03-21,951,,0,2,29.1833,02,HM1,118.8791,KAPALI,2023,12,51
701344,2023-12-22,SAS23000725,2,H00015,320.01.0049,120,25.7506,120,YERLİ,2024-02-05,951,,0,2,29.1833,02,HM1,105.8849,KAPALI,2023,12,51
701345,2023-12-22,SAS23000725,3,H00006,320.01.0049,5000,97.8716,5000,YERLİ,2024-01-06,951,,0,2,29.1833,02,HM1,16768.4258,KAPALI,2023,12,51
701346,2023-12-22,SAS23000726,1,H00010,320.01.0010,1000,20.481,1000,YERLİ,2024-02-20,951,,0,2,29.1833,02,HM1,701.8055,KAPALI,2023,12,51
701347,2023-12-22,SAS23000726,2,H00008,320.01.0010,2000,18.93,2000,YERLİ,2024-01-01,951,,0,2,29.1833,02,HM1,1297.3173,KAPALI,2023,12,51
701348,2023-12-22,SAS23000726,3,H00011,320.01.0010,1000,44.4285,1000,YERLİ,2024-01-01,951,,0,2,29.1833,02,HM1,1522.3947,KAPALI,2023,12,51
701349,2023-12-22,SAS23000727,1,H00002,320.01.0046,1000,77.7542,1000,YERLİ,2024-01-06,951,,0,2,29.1833,02,HM1,2664.3389,KAPALI,2023,12,51
701350,2023-12-22,SAS23000727,2,H00007,320.01.0046,10000,95.6069,10000,YERLİ,2024-02-05,951,,0,2,29.1833,02,HM1,32760.8255,KAPALI,2023,12,51
701351,2023-12-22,SAS23000727,3,D00006,320.01.0046,5000,148.3829,5000,YERLİ,2024-02-20,951,,0,2,29.1833,03,DG1,25422.5704,KAPALI,2023,12,51
701352,2023-12-22,SAS23000728,1,H00013,320.01.0013,2000,46.8311,0,YERLİ,2024-01-21,951,-921,2000,2,29.1833,02,HM1,3209.4451,ACIK,2023,12,51
701353,2023-12-22,SAS23000728,2,D00002,320.01.0013,120,127.4376,120,YERLİ,2024-01-01,951,,0,2,29.1833,03,DG1,524.0159,KAPALI,2023,12,51
701354,2023-12-22,SAS23000728,3,D00004,320.01.0013,2000,19.1938,2000,YERLİ,2024-01-06,951,,0,2,29.1833,03,DG1,1315.3961,KAPALI,2023,12,51
701355,2023-12-25,SAS23000729,1,D00009,320.01.0005,500,60.3205,500,İTHAL,2024-02-08,948,,0,2,29.1833,03,DG1,1033.4763,KAPALI,2023,12,52
701356,2023-12-25,SAS23000729,2,D00009,320.01.0005,120,62.5546,120,İTHAL,2024-02-23,948,,0,2,29.1833,03,DG1,257.2208,KAPALI,2023,12,52
701357,2023-12-25,SAS23000730,1,D00003,320.01.0010,250,278.3535,250,YERLİ,2024-01-04,948,,0,2,29.1833,03,DG1,2384.5273,KAPALI,2023,12,52
701358,2023-12-25,SAS23000730,2,H00010,320.01.0010,5000,23.1706,5000,YERLİ,2024-01-04,948,,0,2,29.1833,02,HM1,3969.8389,KAPALI,2023,12,52
701359,2023-12-25,SAS23000730,3,D00005,320.01.0010,2000,221.6314,2000,YERLİ,2024-01-09,948,,0,2,29.1833,03,DG1,15188.9197,KAPALI,2023,12,52
701360,2023-12-25,SAS23000731,1,D00012,320.01.0003,250,136.2915,250,YERLİ,2024-01-15,948,,0,2,29.1833,03,DG1,1167.547,KAPALI,2023,12,52
701361,2023-12-25,SAS23000731,2,D00005,320.01.0003,500,247.1147,500,YERLİ,2024-01-24,948,,0,2,29.1833,03,DG1,4233.8375,KAPALI,2023,12,52
701362,2023-12-26,SAS23000732,1,H00001,320.01.0001,1000,42.7242,1000,YERLİ,2024-01-10,947,,0,2,29.1833,02,HM1,1463.9948,KAPALI,2023,12,52
701363,2023-12-26,SAS23000732,2,D00006,320.01.0001,250,175.5281,250,YERLİ,2024-01-05,947,,0,2,29.1833,03,DG1,1503.6691,KAPALI,2023,12,52
701364,2023-12-26,SAS23000733,1,H00005,320.01.0010,120,45.9073,120,YERLİ,2024-03-25,947,,0,2,29.1833,02,HM1,188.7681,KAPALI,2023,12,52
701365,2023-12-26,SAS23000734,1,H00006,320.01.0002,250,93.8982,0,YERLİ,2024-03-25,947,-857,250,2,29.1833,02,HM1,804.383,ACIK,2023,12,52
701366,2023-12-26,SAS23000734,2,H00009,320.01.0002,120,19.5538,120,YERLİ,2024-02-24,947,,0,2,29.1833,02,HM1,80.4041,KAPALI,2023,12,52
701367,2023-12-27,SAS23000735,1,H00015,320.01.0036,250,21.7564,250,İTHAL,2024-02-10,946,,0,2,29.1833,02,HM1,186.3771,KAPALI,2023,12,52
701368,2023-12-27,SAS23000735,2,D00012,320.01.0036,10000,153.8993,5000,İTHAL,2024-01-06,946,-936,5000,2,29.1833,03,DG1,52735.4,ACIK,2023,12,52
701369,2023-12-27,SAS23000736,1,D00004,320.01.0005,500,21.3645,500,İTHAL,2024-01-06,946,,0,2,29.1833,03,DG1,366.0398,KAPALI,2023,12,52
701370,2023-12-27,SAS23000736,2,D00012,320.01.0005,500,138.381,0,İTHAL,2024-01-11,946,-931,500,2,29.1833,03,DG1,2370.8936,ACIK,2023,12,52
701371,2023-12-27,SAS23000737,1,D00010,320.01.0004,120,323.5174,120,YERLİ,2024-01-26,946,,0,2,29.1833,03,DG1,1330.2844,KAPALI,2023,12,52
701372,2023-12-28,SAS23000738,1,H00011,320.01.0007,120,51.075,120,İTHAL,2024-01-07,945,,0,2,29.1833,02,HM1,210.0174,KAPALI,2023,12,52
701373,2023-12-28,SAS23000739,1,H00008,320.01.0037,1000,17.8049,1000,YERLİ,2024-02-26,945,,0,2,29.1833,02,HM1,610.1058,KAPALI,2023,12,52
701374,2023-12-28,SAS23000739,2,H00006,320.01.0037,5000,90.4245,5000,YERLİ,2024-01-12,945,,0,2,29.1833,02,HM1,15492.5077,KAPALI,2023,12,52
