STOK_KODU,CARI_KOD,FISNO,TARIH,MIKTAR1,MIKTAR2,NET_FIYAT,STHAR_GCKOD,STHAR_HTUR,DOLAR_KURU,STHAR_ACIKLAMA,EKALAN,EKALAN1,TUTAR_USD,ODE_GUN,YIL,AY,HAFTA
D00012,320.01.0050,IRS23701162,2023-12-09,500,500,124.4906,1,YERLİ,29.1833,Kısmi teslim,H,,2132.9082,60,2023,12,49
H00005,320.01.0028,IRS24701163,2024-02-13,10000,10,51.1074,1,YERLİ,30.3167,İthalat dosyası,E,Kalite onaylı,16857.8374,0,2024,2,7
D00005,320.01.0028,IRS23701164,2023-11-24,500,500,266.218,1,YERLİ,28.5667,Mal kabul,E,Şartlı kabul,4659.5862,45,2023,11,47
D00003,320.01.0027,IRS24701165,2024-02-07,250,250,248.1014,1,YERLİ,30.3167,Mal kabul,H,Kalite onaylı,2045.9136,90,2024,2,6
H00015,320.01.0027,IRS23701166,2023-11-30,250,0.25,33.1489,1,YERLİ,28.5667,Sevk irsaliyesi,E,Kalite onaylı,290.1009,0,2023,11,48
H00004,320.01.0005,IRS24701167,2024-01-12,500,0.5,57.8768,1,YERLİ,29.8,Mal kabul,E,Kalite onaylı,971.0872,45,2024,1,2
H00002,320.01.0005,IRS23701168,2023-12-31,2000,2,19.0775,1,YERLİ,29.1833,Sevk irsaliyesi,H,Şartlı kabul,1307.4258,0,2023,12,52
D00004,320.01.0019,IRS23701169,2023-11-27,500,500,61.1887,1,YERLİ,28.5667,Sevk irsaliyesi,E,,1070.9795,30,2023,11,48
D00002,320.01.0019,IRS24701170,2024-01-16,1000,1000,51.9364,1,YERLİ,29.8,İthalat dosyası,H,Şartlı kabul,1742.8322,30,2024,1,3
H00007,320.01.0029,IRS23701171,2023-12-04,2000,2,37.7419,1,YERLİ,29.1833,Kısmi teslim,H,Şartlı kabul,2586.5409,30,2023,12,49
H00016,320.01.0029,IRS23701172,2023-12-13,2000,2000,71.8964,1,YERLİ,29.1833,Mal kabul,H,Şartlı kabul,4927.2289,90,2023,12,50
D00010,320.01.0002,IRS24701173,2024-01-02,2000,2000,180.409,1,YERLİ,29.8,İthalat dosyası,E,Kalite onaylı,12107.9866,90,2024,1,1
H00007,320.01.0002,IRS23701174,2023-11-14,10000,10,42.1568,1,YERLİ,28.5667,Sevk irsaliyesi,E,,14757.3223,45,2023,11,46
D00006,320.01.0002,IRS23701175,2023-12-09,10000,10000,241.9681,1,YERLİ,29.1833,Kısmi teslim,E,Kalite onaylı,82913.2072,0,2023,12,49
D00010,320.01.0005,IRS23701176,2023-12-09,1000,1000,180.8836,1,YERLİ,29.1833,İthalat dosyası,H,,6198.1887,90,2023,12,49
H00009,320.01.0001,IRS24701177,2024-01-07,1000,1,68.5494,1,YERLİ,29.8,Mal kabul,E,Kalite onaylı,2300.3154,60,2024,1,1
H00007,320.01.0001,IRS23701178,2023-12-02,500,0.5,37.5893,1,YERLİ,29.1833,Sevk irsaliyesi,H,,644.0207,30,2023,12,48
H00008,320.01.0019,IRS24701179,2024-02-14,1000,1,57.9389,1,YERLİ,30.3167,İthalat dosyası,E,Kalite onaylı,1911.1216,90,2024,2,7
H00013,320.01.0049,IRS24701180,2024-01-11,2000,2000,74.6485,1,YERLİ,29.8,Kısmi teslim,H,Kalite onaylı,5009.9664,60,2024,1,2
D00005,320.01.0049,IRS23701181,2023-12-31,10000,10000,246.8842,1,YERLİ,29.1833,Mal kabul,E,Kalite onaylı,84597.7665,90,2023,12,52
D00012,320.01.0026,IRS23701182,2023-12-26,120,120,101.6398,1,YERLİ,29.1833,Kısmi teslim,E,Şartlı kabul,417.9368,60,2023,12,52
H00005,320.01.0050,IRS23701183,2023-12-18,120,0.12,48.7274,1,YERLİ,29.1833,Sevk irsaliyesi,E,Kalite onaylı,200.3642,45,2023,12,51
H00012,320.01.0001,IRS23701185,2023-12-01,1000,1000,27.6859,1,YERLİ,29.1833,Kısmi teslim,H,Kalite onaylı,948.6898,90,2023,12,48
D00010,320.01.0031,IRS23701186,2023-11-30,500,500,197.7115,1,YERLİ,28.5667,İthalat dosyası,H,Şartlı kabul,3460.524,45,2023,11,48
D00003,320.01.0002,IRS24701187,2024-02-08,5000,5000,288.4171,1,YERLİ,30.3167,İthalat dosyası,E,Şartlı kabul,47567.3639,60,2024,2,6
H00003,320.01.0002,IRS23701189,2023-12-31,120,0.12,57.6353,1,YERLİ,29.1833,Kısmi teslim,E,Şartlı kabul,236.9929,30,2023,12,52
H00010,320.01.0008,IRS24701190,2024-02-13,250,0.25,21.3749,1,YERLİ,30.3167,Kısmi teslim,E,Şartlı kabul,176.2634,0,2024,2,7
D00011,320.01.0008,IRS23701191,2023-12-20,120,120,7.9046,1,YERLİ,29.1833,Kısmi teslim,E,,32.5032,45,2023,12,51
H00011,320.01.0008,IRS24701192,2024-01-03,2000,2,33.6379,1,YERLİ,29.8,Sevk irsaliyesi,E,,2257.5772,90,2024,1,1
H00016,320.01.0004,IRS23701193,2023-11-23,1000,1000,68.9549,1,YERLİ,28.5667,Mal kabul,H,Şartlı kabul,2413.821,0,2023,11,47
H00013,320.01.0007,IRS23701195,2023-12-24,10000,10000,85.1275,1,YERLİ,29.1833,Sevk irsaliyesi,H,Şartlı kabul,29169.9362,30,2023,12,51
D00010,320.01.0007,IRS24701196,2024-01-19,120,120,161.6133,1,YERLİ,29.8,Numune kabul,E,Kalite onaylı,650.7918,0,2024,1,3
H00014,320.01.0040,IRS23701197,2023-12-21,500,0.5,29.2884,1,YERLİ,29.1833,Kısmi teslim,H,Şartlı kabul,501.8007,60,2023,12,51
H00012,320.01.0040,IRS23701198,2023-12-29,1000,1000,28.2826,1,YERLİ,29.1833,İthalat dosyası,H,Şartlı kabul,969.1365,0,2023,12,52
H00012,320.01.0011,IRS23701199,2023-12-08,5000,5000,29.1054,1,YERLİ,29.1833,Sevk irsaliyesi,H,,4986.6533,90,2023,12,49
D00010,320.01.0054,IRS24701200,2024-01-21,10000,10000,190.5823,1,YERLİ,29.8,Mal kabul,E,Şartlı kabul,63953.7919,90,2024,1,3
D00003,320.01.0054,IRS23701201,2023-12-11,1000,1000,237.0341,1,YERLİ,29.1833,Sevk irsaliyesi,E,Şartlı kabul,8122.2514,30,2023,12,50
D00012,320.01.0001,IRS23701202,2023-12-23,120,120,115.9049,1,YERLİ,29.1833,Kısmi teslim,H,,476.5941,90,2023,12,51
D00004,320.01.0001,IRS24701203,2024-02-14,1000,1000,61.1433,1,YERLİ,30.3167,Numune kabul,E,Şartlı kabul,2016.8191,90,2024,2,7
D00010,320.01.0001,IRS23701204,2023-12-05,10000,10000,177.6213,1,YERLİ,29.1833,Kısmi teslim,H,Şartlı kabul,60864.0215,0,2023,12,49
H00016,320.01.0001,IRS23701205,2023-12-06,5000,5000,64.7084,1,YERLİ,29.1833,Mal kabul,H,Kalite onaylı,11086.5461,30,2023,12,49
D00001,320.01.0001,IRS23701206,2023-12-22,2000,2000,33.752,1,YERLİ,29.1833,Sevk irsaliyesi,E,Kalite onaylı,2313.1037,60,2023,12,51
H00010,320.01.0007,IRS23701208,2023-12-12,5000,5,17.5707,1,YERLİ,29.1833,Kısmi teslim,E,Şartlı kabul,3010.4032,30,2023,12,50
D00004,320.01.0007,IRS23701209,2023-12-21,5000,5000,65.8907,1,YERLİ,29.1833,Numune kabul,E,,11289.1106,60,2023,12,51
D00002,320.01.0004,IRS23701210,2023-11-28,500,500,50.8063,1,YERLİ,28.5667,Mal kabul,E,Şartlı kabul,889.2574,0,2023,11,48
D00002,320.01.0009,IRS23701211,2023-12-27,5000,5000,57.8295,1,YERLİ,29.1833,Numune kabul,H,Şartlı kabul,9907.9782,0,2023,12,52
D00011,320.01.0009,IRS23701212,2023-12-22,2000,2000,8.6388,1,YERLİ,29.1833,Numune kabul,H,,592.0372,0,2023,12,51
D00001,320.01.0023,IRS23701213,2023-12-24,10000,10000,29.1956,1,İTHAL,29.1833,Kısmi teslim,H,Şartlı kabul,10004.2147,30,2023,12,51
H00005,320.01.0012,IRS23701214,2023-12-14,5000,5,42.7549,1,YERLİ,29.1833,Mal kabul,E,Şartlı kabul,7325.234,90,2023,12,50
D00010,320.01.0047,IRS24701215,2024-01-16,5000,5000,185.3433,1,YERLİ,29.8,Numune kabul,H,Şartlı kabul,31097.8691,60,2024,1,3
D00007,320.01.0047,IRS23701216,2023-12-06,1000,1000,64.3756,1,YERLİ,29.1833,Mal kabul,H,Şartlı kabul,2205.9054,90,2023,12,49
D00002,320.01.0047,IRS24701217,2024-01-07,1000,1000,50.0976,1,YERLİ,29.8,Mal kabul,H,,1681.1275,90,2024,1,1
D00009,320.01.0002,IRS23701218,2023-11-23,5000,5000,221.8317,1,YERLİ,28.5667,Kısmi teslim,H,Kalite onaylı,38826.9734,45,2023,11,47
H00008,320.01.0002,IRS23701219,2023-12-10,2000,2,54.6332,1,YERLİ,29.1833,Numune kabul,H,,3744.1413,45,2023,12,49
D00002,320.01.0004,IRS23701220,2023-12-17,250,250,53.5552,1,YERLİ,29.1833,Kısmi teslim,H,Şartlı kabul,458.7829,60,2023,12,50
H00001,320.01.0004,IRS24701221,2024-02-25,5000,5,48.8916,1,YERLİ,30.3167,Sevk irsaliyesi,H,,8063.4766,60,2024,2,8
D00006,320.01.0011,IRS23701223,2023-12-14,120,120,247.106,1,YERLİ,29.1833,Sevk irsaliyesi,E,Şartlı kabul,1016.0852,60,2023,12,50
H00004,320.01.0005,IRS23701224,2023-11-27,2500,2.5,66.0657,1,YERLİ,28.5667,Numune kabul,E,,5781.7056,0,2023,11,48
H00016,320.01.0024,IRS23701225,2023-12-20,2000,2000,74.6074,1,YERLİ,29.1833,Mal kabul,E,Kalite onaylı,5113.0201,60,2023,12,51
H00012,320.01.0002,IRS23701226,2023-11-25,5000,5000,24.9057,1,YERLİ,28.5667,Kısmi teslim,H,Şartlı kabul,4359.219,30,2023,11,47
H00014,320.01.0002,IRS24701227,2024-01-18,250,0.25,27.1737,1,YERLİ,29.8,Mal kabul,E,Kalite onaylı,227.9673,45,2024,1,3
H00015,320.01.0007,IRS23701228,2023-11-30,10000,10,38.7146,1,YERLİ,28.5667,Mal kabul,E,Kalite onaylı,13552.3529,0,2023,11,48
D00008,320.01.0007,IRS23701229,2023-12-19,120,120,297.5476,1,YERLİ,29.1833,Mal kabul,H,Kalite onaylı,1223.4981,0,2023,12,51
H00015,320.01.0008,IRS24701230,2024-01-17,5000,5,35.474,1,YERLİ,29.8,İthalat dosyası,E,Kalite onaylı,5952.0134,90,2024,1,3
D00008,320.01.0004,IRS23701231,2023-12-01,5000,5000,251.1122,1,YERLİ,29.1833,Kısmi teslim,H,Kalite onaylı,43023.2702,90,2023,12,48
H00002,320.01.0004,IRS23701232,2023-12-20,5000,5,17.3621,1,YERLİ,29.1833,Sevk irsaliyesi,E,,2974.6636,30,2023,12,51
H00010,320.01.0006,IRS23701233,2023-12-02,5000,5,19.1113,1,YERLİ,29.1833,Numune kabul,H,Kalite onaylı,3274.3555,90,2023,12,48
D00009,320.01.0005,IRS23701234,2023-12-23,1000,1000,215.9165,1,YERLİ,29.1833,İthalat dosyası,H,Kalite onaylı,7398.6321,0,2023,12,51
H00015,320.01.0005,IRS23701235,2023-12-23,2000,2,33.1788,1,YERLİ,29.1833,İthalat dosyası,E,Kalite onaylı,2273.821,0,2023,12,51
H00005,320.01.0005,IRS23701236,2023-12-05,120,0.12,47.7009,1,YERLİ,29.1833,İthalat dosyası,E,,196.1433,90,2023,12,49
H00015,320.01.0005,IRS23701237,2023-12-19,5000,5,39.2305,1,YERLİ,29.1833,İthalat dosyası,E,,6721.3955,30,2023,12,51
H00012,320.01.0015,IRS23701238,2023-12-05,5000,5000,27.8326,1,YERLİ,29.1833,Mal kabul,E,Şartlı kabul,4768.5834,30,2023,12,49
D00008,320.01.0001,IRS24701239,2024-01-10,2000,2000,291.9222,1,YERLİ,29.8,Numune kabul,H,Kalite onaylı,19592.094,30,2024,1,2
D00006,320.01.0001,IRS23701240,2023-12-07,2000,2000,294.8505,1,YERLİ,29.1833,Sevk irsaliyesi,E,,20206.7964,90,2023,12,49
H00006,320.01.0001,IRS23701241,2023-12-17,250,0.25,89.767,1,YERLİ,29.1833,İthalat dosyası,E,Şartlı kabul,768.9929,45,2023,12,50
D00009,320.01.0016,IRS24701242,2024-01-14,120,120,200.3594,1,YERLİ,29.8,Numune kabul,H,Kalite onaylı,806.8164,0,2024,1,2
D00002,320.01.0016,IRS23701243,2023-12-11,5000,5000,52.1715,1,YERLİ,29.1833,Mal kabul,H,Şartlı kabul,8938.5882,30,2023,12,50
H00004,320.01.0016,IRS23701244,2023-12-19,10000,10,68.5839,1,YERLİ,29.1833,Numune kabul,H,,23501.0777,0,2023,12,51
H00005,320.01.0001,IRS23701245,2023-12-21,2000,2,45.6139,1,YERLİ,29.1833,İthalat dosyası,E,,3126.0276,30,2023,12,51
D00004,320.01.0002,IRS24701246,2024-02-22,500,500,68.0486,1,YERLİ,30.3167,Mal kabul,E,Şartlı kabul,1122.2956,0,2024,2,8
D00012,320.01.0002,IRS23701247,2023-12-24,1000,1000,122.9283,1,YERLİ,29.1833,İthalat dosyası,H,,4212.2824,0,2023,12,51
H00002,320.01.0012,IRS24701248,2024-01-04,1000,1,18.0748,1,YERLİ,29.8,Kısmi teslim,H,,606.5369,30,2024,1,1
D00003,320.01.0012,IRS24701249,2024-01-16,250,250,234.8914,1,YERLİ,29.8,Numune kabul,H,Şartlı kabul,1970.5654,30,2024,1,3
D00005,320.01.0010,IRS23701250,2023-12-24,120,120,262.4313,1,YERLİ,29.1833,Kısmi teslim,H,Şartlı kabul,1079.102,45,2023,12,51
H00004,320.01.0045,IRS23701251,2023-12-13,250,0.25,54.6362,1,YERLİ,29.1833,İthalat dosyası,E,,468.0434,0,2023,12,50
H00014,320.01.0045,IRS23701252,2023-12-25,120,0.12,33.5206,1,YERLİ,29.1833,Mal kabul,E,Şartlı kabul,137.8347,90,2023,12,52
H00005,320.01.0003,IRS24701253,2024-01-08,2000,2,44.2183,1,İTHAL,29.8,Numune kabul,H,,2967.6711,90,2024,1,2
D00002,320.01.0012,IRS24701254,2024-01-28,250,250,46.7834,1,YERLİ,29.8,Numune kabul,H,Kalite onaylı,392.4782,60,2024,1,4
D00010,320.01.0019,IRS23701255,2023-12-11,1000,1000,195.6485,1,YERLİ,29.1833,Numune kabul,E,Şartlı kabul,6704.1253,45,2023,12,50
H00006,320.01.0019,IRS23701257,2023-12-12,2000,2,101.0301,1,YERLİ,29.1833,Mal kabul,H,Şartlı kabul,6923.8297,0,2023,12,50
D00011,320.01.0051,IRS24701258,2024-02-26,1000,1000,8.1989,1,YERLİ,30.3167,Numune kabul,H,Şartlı kabul,270.4417,90,2024,2,9
D00008,320.01.0051,IRS24701259,2024-02-03,2000,2000,237.5772,1,YERLİ,30.3167,Numune kabul,E,Şartlı kabul,15673.0251,90,2024,2,5
D00011,320.01.0005,IRS23701261,2023-12-08,60,60,8.8336,1,YERLİ,29.1833,Mal kabul,H,Kalite onaylı,18.1616,30,2023,12,49
D00008,320.01.0055,IRS24701262,2024-01-14,10000,10000,270.5582,1,İTHAL,29.8,Sevk irsaliyesi,E,,90791.3423,45,2024,1,2
D00010,320.01.0055,IRS24701263,2024-03-03,10000,10000,183.8904,1,İTHAL,30.8333,Numune kabul,E,Kalite onaylı,59640.1942,45,2024,3,9
D00002,320.01.0055,IRS24701264,2024-01-11,1000,1000,54.0872,1,İTHAL,29.8,Sevk irsaliyesi,H,Kalite onaylı,1815.0067,90,2024,1,2
H00015,320.01.0003,IRS24701265,2024-01-08,5000,5,35.505,1,İTHAL,29.8,Numune kabul,H,Kalite onaylı,5957.2148,45,2024,1,2
H00016,320.01.0028,IRS24701266,2024-02-03,250,250,78.74,1,YERLİ,30.3167,Mal kabul,H,,649.3121,90,2024,2,5
H00015,320.01.0037,IRS24701267,2024-02-29,1000,1,31.4554,1,İTHAL,30.3167,Mal kabul,H,Şartlı kabul,1037.5602,90,2024,2,9
D00002,320.01.0001,IRS23701268,2023-12-29,500,500,53.2909,1,YERLİ,29.1833,Kısmi teslim,H,Şartlı kabul,913.0376,30,2023,12,52
H00015,320.01.0001,IRS24701269,2024-01-17,2000,2,37.9351,1,YERLİ,29.8,Mal kabul,H,Şartlı kabul,2545.9799,90,2024,1,3
H00013,320.01.0036,IRS24701270,2024-01-07,2000,2000,75.3522,1,YERLİ,29.8,Sevk irsaliyesi,H,Kalite onaylı,5057.1946,0,2024,1,1
H00011,320.01.0036,IRS24701271,2024-01-02,120,0.12,33.9839,1,YERLİ,29.8,Mal kabul,E,Şartlı kabul,136.8479,0,2024,1,1
H00014,320.01.0017,IRS23701272,2023-12-29,120,0.12,29.6727,1,YERLİ,29.1833,İthalat dosyası,H,,122.0124,60,2023,12,52
H00010,320.01.0017,IRS23701273,2023-12-08,2000,2,18.3656,1,YERLİ,29.1833,İthalat dosyası,H,Şartlı kabul,1258.6376,45,2023,12,49
H00003,320.01.0005,IRS24701274,2024-01-02,120,0.12,73.6675,1,YERLİ,29.8,Numune kabul,H,,296.6477,60,2024,1,1
H00006,320.01.0018,IRS24701275,2024-02-03,10000,10,97.8767,1,YERLİ,30.3167,Numune kabul,H,,32284.7474,45,2024,2,5
H00016,320.01.0012,IRS24701276,2024-03-15,2000,2000,82.6388,1,YERLİ,30.8333,Mal kabul,H,,5360.3604,0,2024,3,11
D00004,320.01.0012,IRS24701277,2024-03-01,2000,2000,64.0852,1,YERLİ,30.8333,Numune kabul,E,,4156.8823,60,2024,3,9
H00014,320.01.0001,IRS24701278,2024-02-02,120,0.12,30.6026,1,YERLİ,30.3167,İthalat dosyası,E,Kalite onaylı,121.1317,60,2024,2,5
D00009,320.01.0001,IRS24701279,2024-01-21,1000,1000,235.5103,1,YERLİ,29.8,İthalat dosyası,E,Kalite onaylı,7903.0302,45,2024,1,3
H00014,320.01.0001,IRS24701280,2024-02-15,500,0.5,33.1061,1,YERLİ,30.3167,Sevk irsaliyesi,E,Kalite onaylı,546.0043,60,2024,2,7
H00009,320.01.0009,IRS24701281,2024-02-03,500,0.5,74.2648,1,YERLİ,30.3167,İthalat dosyası,H,Kalite onaylı,1224.8167,90,2024,2,5
D00007,320.01.0009,IRS24701282,2024-02-06,250,250,63.4645,1,YERLİ,30.3167,İthalat dosyası,H,Şartlı kabul,523.346,45,2024,2,6
D00001,320.01.0014,IRS24701283,2024-02-08,500,500,28.4291,1,YERLİ,30.3167,Sevk irsaliyesi,E,,468.8686,90,2024,2,6
H00009,320.01.0014,IRS24701284,2024-01-31,2000,2,67.0308,1,YERLİ,29.8,Mal kabul,E,,4498.7114,0,2024,1,5
D00008,320.01.0019,IRS24701285,2024-01-03,500,500,263.5773,1,YERLİ,29.8,İthalat dosyası,E,Şartlı kabul,4422.4379,30,2024,1,1
D00011,320.01.0004,IRS24701286,2024-03-08,2000,2000,8.1221,1,YERLİ,30.8333,Kısmi teslim,H,Şartlı kabul,526.8395,45,2024,3,10
H00001,320.01.0021,IRS23701287,2023-12-29,250,0.25,50.7914,1,YERLİ,29.1833,Kısmi teslim,E,Şartlı kabul,435.1067,90,2023,12,52
D00006,320.01.0030,IRS24701288,2024-01-18,1000,1000,252.1473,1,YERLİ,29.8,Kısmi teslim,E,,8461.3188,45,2024,1,3
H00009,320.01.0030,IRS24701289,2024-01-07,5000,5,68.5676,1,YERLİ,29.8,Numune kabul,E,Şartlı kabul,11504.6309,30,2024,1,1
H00004,320.01.0049,IRS24701290,2024-02-10,120,0.12,59.9017,1,YERLİ,30.3167,Numune kabul,E,Şartlı kabul,237.1038,60,2024,2,6
D00011,320.01.0001,IRS24701291,2024-03-17,10000,10000,7.8187,1,YERLİ,30.8333,Mal kabul,E,,2535.7973,0,2024,3,11
H00009,320.01.0022,IRS24701292,2024-02-08,500,0.5,67.4451,1,YERLİ,30.3167,İthalat dosyası,E,,1112.3424,0,2024,2,6
H00013,320.01.0022,IRS23701293,2023-12-20,120,120,91.9403,1,YERLİ,29.1833,Mal kabul,E,Şartlı kabul,378.0531,30,2023,12,51
H00016,320.01.0022,IRS24701294,2024-02-17,500,500,73.3549,1,YERLİ,30.3167,Numune kabul,H,,1209.8101,30,2024,2,7
H00014,320.01.0003,IRS23701295,2023-12-30,10000,10,33.217,1,İTHAL,29.1833,Mal kabul,E,,11382.1946,90,2023,12,52
H00007,320.01.0003,IRS23701297,2023-12-28,120,0.12,38.7911,1,İTHAL,29.1833,Mal kabul,E,,159.5067,90,2023,12,52
D00007,320.01.0003,IRS24701298,2024-02-07,500,500,72.2795,1,İTHAL,30.3167,Mal kabul,E,Şartlı kabul,1192.074,30,2024,2,6
H00005,320.01.0003,IRS23701299,2023-12-31,10000,10,48.1213,1,İTHAL,29.1833,İthalat dosyası,E,,16489.3278,60,2023,12,52
D00011,320.01.0002,IRS24701300,2024-02-10,5000,5000,8.5964,1,YERLİ,30.3167,Numune kabul,H,Şartlı kabul,1417.7664,60,2024,2,6
D00009,320.01.0002,IRS24701301,2024-01-08,10000,10000,211.2054,1,YERLİ,29.8,İthalat dosyası,H,Kalite onaylı,70874.2953,30,2024,1,2
H00008,320.01.0018,IRS23701302,2023-12-26,1000,1,59.2091,1,YERLİ,29.1833,Kısmi teslim,H,,2028.8693,90,2023,12,52
H00013,320.01.0018,IRS24701303,2024-01-24,120,120,73.1202,1,YERLİ,29.8,Sevk irsaliyesi,H,Şartlı kabul,294.4438,45,2024,1,4
H00005,320.01.0023,IRS24701304,2024-01-12,250,0.25,44.5555,1,İTHAL,29.8,Mal kabul,E,Şartlı kabul,373.7878,60,2024,1,2
H00014,320.01.0023,IRS23701305,2023-12-28,5000,5,27.3342,1,İTHAL,29.1833,Mal kabul,E,,4683.1921,0,2023,12,52
D00011,320.01.0001,IRS24701306,2024-01-10,500,500,9.0507,1,YERLİ,29.8,İthalat dosyası,H,Şartlı kabul,151.8574,90,2024,1,2
H00012,320.01.0001,IRS24701307,2024-01-09,250,250,30.0576,1,YERLİ,29.8,Kısmi teslim,H,Kalite onaylı,252.1611,0,2024,1,2
H00015,320.01.0009,IRS23701308,2023-12-31,5000,5,33.1497,1,YERLİ,29.1833,Sevk irsaliyesi,H,,5679.5667,45,2023,12,52
H00001,320.01.0005,IRS24701309,2024-01-29,500,0.5,49.8802,1,YERLİ,29.8,Mal kabul,H,Kalite onaylı,836.9161,30,2024,1,5
D00011,320.01.0021,IRS23701310,2023-12-21,2000,2000,8.6773,1,YERLİ,29.1833,Kısmi teslim,E,Kalite onaylı,594.6757,0,2023,12,51
D00007,320.01.0010,IRS24701311,2024-01-01,500,500,64.5166,1,YERLİ,29.8,Mal kabul,E,,1082.4933,60,2024,1,1
H00003,320.01.0010,IRS24701312,2024-02-04,10000,10,63.8513,1,YERLİ,30.3167,İthalat dosyası,H,Kalite onaylı,21061.4282,90,2024,2,5
H00012,320.01.0001,IRS24701313,2024-01-07,10000,10000,27.5561,1,YERLİ,29.8,Mal kabul,E,Kalite onaylı,9247.0134,45,2024,1,1
H00015,320.01.0004,IRS24701315,2024-02-15,5000,5,35.5619,1,YERLİ,30.3167,Sevk irsaliyesi,E,Kalite onaylı,5865.0678,45,2024,2,7
H00005,320.01.0001,IRS24701316,2024-03-16,2000,2,48.4797,1,YERLİ,30.8333,Kısmi teslim,E,Şartlı kabul,3144.6326,60,2024,3,11
H00012,320.01.0001,IRS24701317,2024-03-22,120,120,28.7435,1,YERLİ,30.8333,Mal kabul,E,Şartlı kabul,111.8667,0,2024,3,12
D00010,320.01.0008,IRS24701318,2024-03-25,10000,10000,190.231,1,YERLİ,30.8333,Numune kabul,E,Şartlı kabul,61696.6072,30,2024,3,13
H00014,320.01.0008,IRS24701319,2024-01-06,1000,1,28.5801,1,YERLİ,29.8,Kısmi teslim,H,,959.0638,45,2024,1,1
H00008,320.01.0002,IRS24701320,2024-01-14,250,0.25,60.6371,1,YERLİ,29.8,Mal kabul,E,,508.7005,45,2024,1,2
H00008,320.01.0018,IRS24701321,2024-01-02,5000,5,57.2905,1,YERLİ,29.8,Kısmi teslim,E,Şartlı kabul,9612.5,45,2024,1,1
H00009,320.01.0002,IRS24701322,2024-01-12,120,0.12,65.5013,1,YERLİ,29.8,İthalat dosyası,H,,263.7636,60,2024,1,2
H00013,320.01.0002,IRS24701323,2024-02-11,5000,5000,84.2449,1,YERLİ,30.3167,Kısmi teslim,E,,13894.1409,0,2024,2,6
H00015,320.01.0011,IRS23701324,2023-12-29,5000,5,39.2715,1,YERLİ,29.1833,Mal kabul,E,Kalite onaylı,6728.42,30,2023,12,52
H00014,320.01.0006,IRS24701325,2024-01-02,5000,5,30.9275,1,YERLİ,29.8,Sevk irsaliyesi,E,Kalite onaylı,5189.1779,60,2024,1,1
H00005,320.01.0006,IRS24701326,2024-01-10,1000,1,51.1647,1,YERLİ,29.8,Sevk irsaliyesi,H,,1716.9362,30,2024,1,2
H00011,320.01.0001,IRS24701327,2024-01-05,500,0.5,29.3881,1,YERLİ,29.8,Numune kabul,H,Şartlı kabul,493.0889,60,2024,1,1
H00014,320.01.0024,IRS24701328,2024-02-22,1000,1,28.8443,1,YERLİ,30.3167,Kısmi teslim,H,Şartlı kabul,951.4327,45,2024,2,8
H00013,320.01.0024,IRS24701329,2024-01-21,10000,10000,92.2723,1,YERLİ,29.8,Numune kabul,H,Şartlı kabul,30963.8591,60,2024,1,3
D00012,320.01.0004,IRS24701330,2024-02-03,500,500,112.3238,1,YERLİ,30.3167,Mal kabul,E,Kalite onaylı,1852.507,30,2024,2,5
D00003,320.01.0016,IRS24701332,2024-01-12,250,250,263.3705,1,YERLİ,29.8,Numune kabul,H,Kalite onaylı,2209.4841,45,2024,1,2
H00006,320.01.0016,IRS24701333,2024-03-27,500,0.5,105.5992,1,YERLİ,30.8333,İthalat dosyası,E,Şartlı kabul,1712.4213,45,2024,3,13
H00015,320.01.0009,IRS24701334,2024-01-13,2000,2,38.6787,1,YERLİ,29.8,İthalat dosyası,E,,2595.8859,60,2024,1,2
D00003,320.01.0009,IRS24701335,2024-01-17,250,250,283.6407,1,YERLİ,29.8,Numune kabul,H,Kalite onaylı,2379.5361,45,2024,1,3
H00006,320.01.0002,IRS24701336,2024-02-12,2000,2,88.2563,1,YERLİ,30.3167,Numune kabul,H,Şartlı kabul,5822.2894,30,2024,2,7
H00013,320.01.0002,IRS24701337,2024-01-05,250,250,75.5826,1,YERLİ,29.8,Numune kabul,E,Kalite onaylı,634.0822,30,2024,1,1
D00012,320.01.0048,IRS24701338,2024-01-13,250,250,114.9237,1,YERLİ,29.8,Kısmi teslim,H,,964.125,0,2024,1,2
D00009,320.01.0048,IRS24701339,2024-01-24,500,500,240.6446,1,YERLİ,29.8,İthalat dosyası,H,Kalite onaylı,4037.6611,0,2024,1,4
H00008,320.01.0046,IRS24701340,2024-02-02,2500,2.5,54.5248,1,YERLİ,30.3167,Sevk irsaliyesi,E,Şartlı kabul,4496.2677,30,2024,2,5
H00009,320.01.0007,IRS24701342,2024-03-26,500,0.5,74.5039,1,YERLİ,30.8333,Numune kabul,H,Şartlı kabul,1208.1727,30,2024,3,13
D00007,320.01.0007,IRS24701343,2024-02-08,120,120,64.2268,1,YERLİ,30.3167,Numune kabul,H,,254.2234,45,2024,2,6
H00006,320.01.0019,IRS24701344,2024-01-16,250,0.25,100.9819,1,YERLİ,29.8,Mal kabul,E,,847.1636,0,2024,1,3
H00015,320.01.0034,IRS24701345,2024-03-24,10000,10,32.7245,1,YERLİ,30.8333,İthalat dosyası,H,,10613.3628,0,2024,3,12
H00007,320.01.0034,IRS24701346,2024-01-14,500,0.5,37.6646,1,YERLİ,29.8,Numune kabul,H,,631.9564,45,2024,1,2
