ID,YIL,HAFTA,GRUP,TOPLAM
903086,2025,49,MONTAJ,277.1
903087,2026,20,KESIM,617.9
903088,2026,20,MATBAA,326.4
903089,2026,21,MONTAJ,322.4
903090,2025,27,KESIM,541.6
903091,2025,27,MATBAA,180.1
903092,2025,27,MONTAJ,130
903093,2025,45,KESIM,247.9
903094,2025,45,DIJITAL,538.3
903095,2025,45,PRES,139.2
903096,2025,46,MONTAJ,255.7
903097,2025,28,KESIM,196.4
903098,2025,28,DIJITAL,393.8
903099,2025,28,PRES,302.7
903100,2025,28,MONTAJ,433.5
903101,2025,28,KESIM,254.9
903102,2025,28,DIJITAL,368.2
903103,2025,28,PRES,282.5
903104,2025,28,MONTAJ,480.8
903105,2026,15,KESIM,159.3
903106,2026,16,MATBAA,186.4
903107,2026,16,PRES,212
903108,2026,16,MONTAJ,167.2
903109,2025,34,KESIM,391.1
903110,2025,34,PRES,449.8
903111,2025,34,MONTAJ,390.3
903112,2025,28,KESIM,200.6
903113,2025,29,DIJITAL,201.3
903114,2025,29,PRES,177.2
903115,2025,29,MONTAJ,444.3
903116,2025,36,KESIM,373.6
903117,2025,36,MATBAA,305
903118,2025,36,MONTAJ,324.4
903119,2025,37,KESIM,517
903120,2025,37,MATBAA,383.2
903121,2025,37,PRES,480.5
903122,2025,37,MONTAJ,417
903123,2026,25,KESIM,333.1
903124,2026,25,DIJITAL,246.2
903125,2026,25,PRES,430.6
903126,2026,25,MONTAJ,553.3
903127,2025,49,KESIM,207
903128,2025,49,DIJITAL,545.6
903129,2025,50,PRES,487.1
903130,2025,50,MONTAJ,358.1
903131,2025,29,KESIM,600.1
903132,2025,29,PRES,559.1
903133,2025,29,MONTAJ,289.1
903134,2026,16,KESIM,473.5
903135,2026,16,MATBAA,452.1
903136,2026,16,MONTAJ,583.7
903137,2025,41,KESIM,357.7
903138,2025,41,MATBAA,196.5
903139,2025,41,PRES,245
903140,2025,41,MONTAJ,433.1
903141,2026,28,KESIM,358.2
903142,2026,29,PRES,606
903143,2026,29,MONTAJ,521.9
903144,2026,24,KESIM,578.3
903145,2026,24,MATBAA,329.7
903146,2026,24,MONTAJ,556.3
903147,2025,48,KESIM,526.7
903148,2025,48,MATBAA,210.3
903149,2025,49,PRES,226.5
903150,2025,49,MONTAJ,152.9
903151,2026,8,KESIM,563.8
903152,2026,8,DIJITAL,394.2
903153,2026,8,PRES,552.2
903154,2026,9,MONTAJ,390.3
903155,2026,11,KESIM,390.7
903156,2026,11,DIJITAL,129.6
903157,2026,11,PRES,528
903158,2026,11,MONTAJ,214.2
903159,2025,49,KESIM,308.2
903160,2025,49,MATBAA,180.5
903161,2025,49,MONTAJ,217.7
903162,2026,9,KESIM,251.4
903163,2026,9,MATBAA,473.5
903164,2026,9,PRES,211.3
903165,2026,9,MONTAJ,242.7
903166,2025,44,KESIM,361.1
903167,2025,44,PRES,547.9
903168,2025,44,MONTAJ,192
903169,2026,4,KESIM,622.9
903170,2026,4,MATBAA,483.1
903171,2026,4,MONTAJ,127.2
903172,2026,3,KESIM,510.9
903173,2026,4,DIJITAL,413.6
903174,2026,4,PRES,263.3
903175,2026,4,MONTAJ,380.5
903176,2025,27,KESIM,302.7
903177,2025,27,PRES,401.8
903178,2025,27,MONTAJ,504
903179,2026,18,KESIM,292.2
903180,2026,18,DIJITAL,346.9
903181,2026,19,PRES,300.9
903182,2026,19,MONTAJ,452
903183,2025,42,KESIM,352.9
903184,2025,42,MATBAA,423.5
903185,2025,42,MONTAJ,133.4
903186,2025,28,KESIM,139.4
903187,2025,29,DIJITAL,379.2
903188,2025,29,PRES,226.2
903189,2025,29,MONTAJ,209.6
903190,2026,22,KESIM,197.3
903191,2026,22,PRES,434.4
903192,2026,22,MONTAJ,509.1
903193,2025,35,KESIM,422.3
903194,2025,35,PRES,461.2
903195,2025,36,MONTAJ,193.4
903196,2025,28,KESIM,214.1
903197,2025,28,DIJITAL,267.9
903198,2025,29,PRES,547.6
903199,2025,29,MONTAJ,505
903200,2026,16,KESIM,128.3
903201,2026,17,PRES,468.6
903202,2026,17,MONTAJ,239.8
903203,2025,46,KESIM,366.2
903204,2025,46,MATBAA,468.2
903205,2025,46,PRES,326.7
903206,2025,46,MONTAJ,484.7
903207,2025,29,KESIM,242.6
903208,2025,29,MATBAA,183.4
903209,2025,29,PRES,206.4
903210,2025,29,MONTAJ,546.2
903211,2025,43,KESIM,188.4
903212,2025,43,DIJITAL,155.9
903213,2025,43,PRES,587.1
903214,2025,43,MONTAJ,340.4
903215,2025,49,KESIM,210.7
903216,2025,49,PRES,322.7
903217,2025,49,MONTAJ,516.8
903218,2025,1,KESIM,639.5
903219,2026,1,MATBAA,432.6
903220,2026,1,MONTAJ,407.2
903221,2025,31,KESIM,177.2
903222,2025,31,MATBAA,371.7
903223,2025,31,PRES,217.6
903224,2025,31,MONTAJ,625.9
903228,2026,20,KESIM,259.9
903229,2026,20,DIJITAL,544.7
903230,2026,21,PRES,448.8
903231,2026,21,MONTAJ,213.7
903236,2025,36,KESIM,421.9
903237,2025,36,MATBAA,196.8
903238,2025,37,PRES,515.7
903239,2025,37,MONTAJ,470.6
903240,2025,43,KESIM,563.8
903241,2025,43,MATBAA,323.3
903242,2025,43,MONTAJ,338.1
903243,2025,1,KESIM,381.7
903244,2025,1,DIJITAL,161
903245,2026,1,PRES,413.9
903246,2026,1,MONTAJ,445.6
903247,2025,26,KESIM,245.6
903248,2025,27,MATBAA,143.4
903249,2025,27,PRES,271.2
903250,2025,27,MONTAJ,380.4
903251,2025,32,KESIM,497.1
903252,2025,32,DIJITAL,610.1
903253,2025,33,PRES,250
903254,2025,33,MONTAJ,484.5
903255,2025,26,KESIM,356.1
903256,2025,26,DIJITAL,231.8
903257,2025,27,PRES,151.4
903258,2025,27,MONTAJ,163.4
903263,2026,26,KESIM,260.5
903264,2026,26,PRES,570
903265,2026,26,MONTAJ,206.2
903266,2026,13,KESIM,507.5
903267,2026,14,MATBAA,504.8
903268,2026,14,PRES,504.8
903269,2026,14,MONTAJ,557.3
903270,2025,47,KESIM,222.7
903271,2025,47,MATBAA,380.6
903272,2025,47,MONTAJ,130.6
903273,2025,27,KESIM,589.9
903274,2025,27,MATBAA,584.4
903275,2025,27,MONTAJ,314.4
903276,2026,19,KESIM,397.6
903277,2026,19,MATBAA,474.9
903278,2026,20,MONTAJ,230.2
903279,2025,48,KESIM,479.5
903280,2025,49,MATBAA,416.5
903281,2025,49,MONTAJ,591.5
903282,2026,13,KESIM,412.6
903283,2026,13,MATBAA,463.4
903284,2026,13,MONTAJ,426.7
903285,2026,7,KESIM,167.3
903286,2026,7,MATBAA,509.1
903287,2026,7,MONTAJ,470.9
903288,2025,28,KESIM,605.1
903289,2025,28,MATBAA,209.8
903290,2025,29,MONTAJ,133.8
903291,2025,42,KESIM,227
903292,2025,42,DIJITAL,563.6
903293,2025,42,PRES,309.5
903294,2025,42,MONTAJ,541.7
903295,2025,29,KESIM,426.5
903296,2025,29,PRES,431.1
903297,2025,30,MONTAJ,281.3
903298,2026,10,KESIM,588
903299,2026,11,MATBAA,526.5
903300,2026,11,PRES,307.1
903301,2026,11,MONTAJ,260
903302,2026,30,KESIM,603.6
903303,2026,31,PRES,569.5
903304,2026,31,MONTAJ,354.3
903305,2026,15,KESIM,613
903306,2026,15,MATBAA,265.9
903307,2026,15,PRES,425.7
903308,2026,15,MONTAJ,477.3
903309,2026,9,KESIM,608.1
903310,2026,10,PRES,174
903311,2026,10,MONTAJ,286.5
903312,2026,22,KESIM,375.4
903313,2026,23,DIJITAL,151.1
903314,2026,23,PRES,247.9
903315,2026,23,MONTAJ,152.8
903316,2026,10,KESIM,499
903317,2026,10,PRES,601
903318,2026,10,MONTAJ,268.6
903319,2025,27,KESIM,607.5
903320,2025,27,PRES,441.9
903321,2025,27,MONTAJ,178.4
903322,2026,10,KESIM,172
903323,2026,10,MATBAA,121.1
903324,2026,10,PRES,569.8
903325,2026,10,MONTAJ,448.2
903326,2025,40,KESIM,536.7
903327,2025,40,PRES,220.3
903328,2025,40,MONTAJ,510.7
903329,2025,48,KESIM,552.7
903330,2025,48,MATBAA,600.1
903331,2025,48,MONTAJ,533.1
903332,2025,29,KESIM,454.6
903333,2025,29,MATBAA,542.7
903334,2025,30,PRES,362.1
903335,2025,30,MONTAJ,304.4
903336,2026,7,KESIM,398.7
903337,2026,8,MATBAA,599.7
903338,2026,8,PRES,482
903339,2026,8,MONTAJ,307
903340,2026,4,KESIM,565
903341,2026,4,PRES,580
903342,2026,4,MONTAJ,544.3
903343,2026,15,KESIM,358.6
903344,2026,16,MATBAA,220.9
903345,2026,16,MONTAJ,171.2
903346,2025,39,KESIM,628.7
903347,2025,39,MATBAA,167.5
903348,2025,39,MONTAJ,491.1
903349,2026,2,KESIM,329
903350,2026,2,MATBAA,242.5
903351,2026,3,PRES,296.1
903352,2026,3,MONTAJ,271.7
903353,2026,22,KESIM,168.6
903354,2026,22,MATBAA,364.8
903355,2026,22,PRES,578.8
903356,2026,22,MONTAJ,403.7
903357,2026,10,KESIM,616.1
903358,2026,10,PRES,501.2
903359,2026,10,MONTAJ,376.4
903360,2025,30,KESIM,305.3
903361,2025,30,PRES,339.3
903362,2025,30,MONTAJ,227.9
903363,2025,27,KESIM,408
903364,2025,28,MATBAA,511.6
903365,2025,28,MONTAJ,614.8
903366,2025,46,KESIM,468
903367,2025,46,MATBAA,391.3
903368,2025,46,PRES,299.1
903369,2025,46,MONTAJ,408
903370,2026,16,KESIM,391.7
903371,2026,16,MATBAA,419.8
903372,2026,16,PRES,493.1
903373,2026,16,MONTAJ,301.8
903374,2026,26,KESIM,277.8
903375,2026,26,MATBAA,466
903376,2026,26,MONTAJ,558.7
903377,2025,50,KESIM,298.3
903378,2025,50,MATBAA,480.4
903379,2025,50,PRES,361.8
903380,2025,51,MONTAJ,160.8
903381,2026,29,KESIM,519.1
903382,2026,29,MATBAA,431.3
903383,2026,29,MONTAJ,400.8
903384,2026,17,KESIM,604.2
903385,2026,17,MATBAA,522
903386,2026,18,PRES,472
903387,2026,18,MONTAJ,530.4
903388,2025,28,KESIM,549.8
903389,2025,28,PRES,230.3
903390,2025,29,MONTAJ,604.1
903391,2025,27,KESIM,249.9
903392,2025,28,MATBAA,402.4
903393,2025,28,PRES,236
903394,2025,28,MONTAJ,558.5
903395,2026,28,KESIM,415
903396,2026,28,MATBAA,139.9
903397,2026,28,PRES,496.2
903398,2026,28,MONTAJ,258.2
903399,2025,37,KESIM,564.2
903400,2025,38,MATBAA,122.4
903401,2025,38,MONTAJ,240.7
903402,2025,26,KESIM,194.8
903403,2025,26,MATBAA,578.8
903404,2025,26,MONTAJ,327.9
903405,2026,30,KESIM,594.2
903406,2026,30,DIJITAL,582.5
903407,2026,31,PRES,123
903408,2026,31,MONTAJ,479
903409,2026,19,KESIM,206.1
903410,2026,19,MATBAA,472.2
903411,2026,19,MONTAJ,265.6
903412,2025,52,KESIM,154.8
903413,2025,52,PRES,273.1
903414,2025,52,MONTAJ,141.8
903415,2026,25,KESIM,411.5
903416,2026,25,DIJITAL,293.1
903417,2026,25,PRES,126.8
903418,2026,25,MONTAJ,380.5
903419,2025,27,KESIM,280.4
903420,2025,28,DIJITAL,145.8
903421,2025,28,PRES,427.4
903422,2025,28,MONTAJ,630.6
903423,2026,23,KESIM,261.7
903424,2026,23,DIJITAL,258.9
903425,2026,23,PRES,621.2
903426,2026,24,MONTAJ,244.4
903427,2025,46,KESIM,261.7
903428,2025,46,DIJITAL,335.1
903429,2025,47,PRES,281
903430,2025,47,MONTAJ,142.9
903431,2025,44,KESIM,448
903432,2025,44,DIJITAL,255.5
903433,2025,44,PRES,341.6
903434,2025,45,MONTAJ,195.9
903435,2025,1,KESIM,374.4
903436,2025,1,MATBAA,281.9
903437,2025,1,PRES,623.5
903438,2026,1,MONTAJ,544.9
903439,2026,18,KESIM,512.2
903440,2026,18,PRES,505.9
903441,2026,18,MONTAJ,515.7
903442,2025,45,KESIM,492.5
903443,2025,45,MATBAA,388.4
903444,2025,45,PRES,565.3
903445,2025,45,MONTAJ,326.9
903446,2025,50,KESIM,490.9
903447,2025,51,MATBAA,538.4
903448,2025,51,PRES,526.2
903449,2025,51,MONTAJ,197.3
903450,2025,40,KESIM,218.8
903451,2025,40,DIJITAL,586.3
903452,2025,40,PRES,512.4
903453,2025,41,MONTAJ,292.6
903454,2025,27,KESIM,174.1
903455,2025,27,MATBAA,599.1
903456,2025,28,MONTAJ,499.1
903457,2026,28,KESIM,232.6
903458,2026,28,MATBAA,445
903459,2026,28,PRES,295.8
903460,2026,28,MONTAJ,533.3
903461,2026,25,KESIM,444.6
903462,2026,25,PRES,604.1
903463,2026,25,MONTAJ,397.7
903464,2026,28,KESIM,198
903465,2026,28,DIJITAL,619.8
903466,2026,29,PRES,238.6
903467,2026,29,MONTAJ,632.4
903468,2025,49,KESIM,468.6
903469,2025,49,MATBAA,488.5
903470,2025,49,PRES,620.2
903471,2025,49,MONTAJ,377.7
903472,2025,46,KESIM,495.1
903473,2025,46,DIJITAL,230.8
903474,2025,46,PRES,593.5
903475,2025,46,MONTAJ,306.3
903476,2026,7,KESIM,197.7
903477,2026,8,MATBAA,252.4
903478,2026,8,PRES,593
903479,2026,8,MONTAJ,599.1
903480,2025,47,KESIM,484.9
903481,2025,47,MATBAA,608.4
903482,2025,47,PRES,477.5
903483,2025,47,MONTAJ,618.5
903484,2025,34,KESIM,350.7
903485,2025,34,MATBAA,395.9
903486,2025,35,PRES,192
903487,2025,35,MONTAJ,448.3
903488,2025,42,KESIM,263.1
903489,2025,42,MATBAA,542.4
903490,2025,42,MONTAJ,445.4
903491,2026,2,KESIM,515.1
903492,2026,2,PRES,375.2
903493,2026,2,MONTAJ,560.3
903494,2025,27,KESIM,468.6
903495,2025,27,MATBAA,610.5
903496,2025,27,PRES,191.7
903497,2025,27,MONTAJ,156.9
903498,2026,5,KESIM,471.6
903499,2026,5,DIJITAL,508.9
903500,2026,5,PRES,285.2
903501,2026,5,MONTAJ,398.8
903502,2025,28,KESIM,459.6
903503,2025,28,DIJITAL,487.6
903504,2025,28,PRES,625.7
903505,2025,28,MONTAJ,501.3
903506,2025,29,KESIM,273.7
903507,2025,29,MATBAA,364.7
903508,2025,29,MONTAJ,245.6
903509,2026,3,KESIM,223.1
903510,2026,3,DIJITAL,371
903511,2026,4,PRES,520.9
903512,2026,4,MONTAJ,591
903513,2026,28,KESIM,556.8
903514,2026,28,DIJITAL,526.2
903515,2026,28,PRES,275.3
903516,2026,28,MONTAJ,292.9
903517,2025,47,KESIM,147.1
903518,2025,47,PRES,290.1
903519,2025,47,MONTAJ,188.5
903520,2025,52,KESIM,521.1
903521,2025,52,DIJITAL,368.1
903522,2025,52,PRES,259.9
903523,2025,52,MONTAJ,616.5
903524,2026,5,KESIM,588.5
903525,2026,5,MATBAA,395.3
903526,2026,6,PRES,279.6
903527,2026,6,MONTAJ,609
903528,2025,47,KESIM,260.9
903529,2025,47,DIJITAL,387.4
903530,2025,47,PRES,174.6
903531,2025,48,MONTAJ,529
903532,2026,30,KESIM,595.9
903533,2026,30,PRES,369.1
903534,2026,30,MONTAJ,483.6
903535,2025,31,KESIM,347.9
903536,2025,31,MATBAA,611.8
903537,2025,32,PRES,148.1
903538,2025,32,MONTAJ,128.5
903539,2025,28,KESIM,575.5
903540,2025,28,MATBAA,558
903541,2025,29,MONTAJ,556.4
903542,2025,46,KESIM,296.7
903543,2025,46,PRES,411.7
903544,2025,46,MONTAJ,253.3
903549,2025,33,KESIM,541.2
903550,2025,33,MATBAA,321.3
903551,2025,33,MONTAJ,394.1
903552,2025,40,KESIM,152.1
903553,2025,40,DIJITAL,310.9
903554,2025,40,PRES,399.5
903555,2025,40,MONTAJ,262.8
903556,2026,22,KESIM,187
903557,2026,22,MATBAA,184.3
903558,2026,22,MONTAJ,499.3
903559,2025,33,KESIM,468.8
903560,2025,33,DIJITAL,189.7
903561,2025,33,PRES,283.2
903562,2025,33,MONTAJ,474.3
903563,2025,29,KESIM,442.8
903564,2025,29,MATBAA,586.4
903565,2025,29,MONTAJ,572.2
903566,2025,39,KESIM,516.5
903567,2025,39,DIJITAL,205.3
903568,2025,39,PRES,231.2
903569,2025,39,MONTAJ,368.8
903570,2025,50,KESIM,453.8
903571,2025,50,MATBAA,466.9
903572,2025,50,PRES,213.4
903573,2025,50,MONTAJ,122.3
903574,2026,30,KESIM,601.4
903575,2026,30,MATBAA,560.7
903576,2026,30,PRES,335.8
903577,2026,30,MONTAJ,487.7
903578,2026,16,KESIM,538.5
903579,2026,16,MATBAA,220
903580,2026,17,MONTAJ,421.8
903581,2025,41,KESIM,473.3
903582,2025,41,MATBAA,214.2
903583,2025,41,MONTAJ,349.1
903584,2025,48,KESIM,546.1
903585,2025,48,MATBAA,618.3
903586,2025,48,PRES,239.5
903587,2025,48,MONTAJ,577.3
903588,2026,13,KESIM,285.1
903589,2026,13,DIJITAL,472.8
903590,2026,13,PRES,359.1
903591,2026,13,MONTAJ,253.9
903592,2026,29,KESIM,438.9
903593,2026,29,PRES,635.8
903594,2026,29,MONTAJ,486.4
903595,2026,9,KESIM,553.8
903596,2026,9,DIJITAL,374.4
903597,2026,10,PRES,254.7
903598,2026,10,MONTAJ,564.6
903599,2026,8,KESIM,630.1
903600,2026,8,MATBAA,128.1
903601,2026,8,PRES,473.2
903602,2026,8,MONTAJ,141.1
903603,2025,37,KESIM,250.2
903604,2025,38,MATBAA,494.8
903605,2025,38,MONTAJ,266.5
903606,2025,45,KESIM,506.6
903607,2025,45,PRES,376.1
903608,2025,45,MONTAJ,464.3
903609,2025,26,KESIM,248.6
903610,2025,26,PRES,170.9
903611,2025,26,MONTAJ,532.5
903612,2026,5,KESIM,454.8
903613,2026,6,PRES,500.5
903614,2026,6,MONTAJ,324.3
903615,2026,15,KESIM,434.4
903616,2026,15,DIJITAL,334.5
903617,2026,15,PRES,170
903618,2026,15,MONTAJ,579.3
903619,2026,28,KESIM,308.7
903620,2026,28,PRES,589.6
903621,2026,28,MONTAJ,411.8
903622,2026,27,KESIM,321.6
903623,2026,27,MATBAA,132.6
903624,2026,27,PRES,165
903625,2026,27,MONTAJ,373.5
903626,2025,39,KESIM,270.7
903627,2025,39,PRES,472.3
903628,2025,39,MONTAJ,354.8
903629,2025,46,KESIM,437.7
903630,2025,46,MATBAA,570.5
903631,2025,46,PRES,537.7
903632,2025,46,MONTAJ,544.6
903633,2026,1,KESIM,598.1
903634,2026,1,MATBAA,286.9
903635,2026,1,PRES,129.9
903636,2026,1,MONTAJ,357.3
903637,2026,25,KESIM,161
903638,2026,25,MATBAA,266.1
903639,2026,25,MONTAJ,227.8
903640,2025,50,KESIM,374
903641,2025,50,PRES,232
903642,2025,50,MONTAJ,498.8
903643,2025,42,KESIM,638.2
903644,2025,42,MATBAA,573.3
903645,2025,42,MONTAJ,525.4
903646,2025,31,KESIM,634.3
903647,2025,31,MATBAA,405.9
903648,2025,31,MONTAJ,168.8
903649,2026,28,KESIM,202.5
903650,2026,28,MATBAA,403
903651,2026,29,MONTAJ,318.3
903652,2025,43,KESIM,210.5
903653,2025,43,MATBAA,302.5
903654,2025,43,PRES,199.4
903655,2025,43,MONTAJ,212.8
903656,2025,50,KESIM,587.3
903657,2025,51,MATBAA,254.2
903658,2025,51,PRES,175.8
903659,2025,51,MONTAJ,287.4
903660,2026,1,KESIM,307.6
903661,2026,2,MATBAA,440.4
903662,2026,2,PRES,190.2
903663,2026,2,MONTAJ,311.1
903664,2025,39,KESIM,435.7
903665,2025,39,MATBAA,143.4
903666,2025,40,PRES,445.6
903667,2025,40,MONTAJ,278.2
903672,2026,13,KESIM,529.7
903673,2026,13,MATBAA,584.9
903674,2026,13,MONTAJ,519.3
903675,2026,6,KESIM,235.9
903676,2026,6,MATBAA,141
903677,2026,7,MONTAJ,280.9
903678,2026,7,KESIM,624.2
903679,2026,7,MATBAA,637.9
903680,2026,7,MONTAJ,424.4
903681,2025,27,KESIM,256.2
903682,2025,27,DIJITAL,442.6
903683,2025,27,PRES,347.8
903684,2025,27,MONTAJ,522.7
903685,2026,22,KESIM,218.2
903686,2026,22,MATBAA,520.4
903687,2026,22,MONTAJ,443.5
903688,2025,42,KESIM,431.5
903689,2025,42,MATBAA,234
903690,2025,42,MONTAJ,632.2
903691,2025,42,KESIM,341.5
903692,2025,42,DIJITAL,503.3
903693,2025,42,PRES,524.5
903694,2025,42,MONTAJ,242.9
903695,2025,45,KESIM,278
903696,2025,45,DIJITAL,470.8
903697,2025,45,PRES,355.5
903698,2025,45,MONTAJ,360.5
903699,2025,45,KESIM,449.9
903700,2025,46,MATBAA,345.3
903701,2025,46,PRES,588.9
903702,2025,46,MONTAJ,197.3
903703,2025,32,KESIM,485.3
903704,2025,32,MATBAA,570.3
903705,2025,32,MONTAJ,565
903706,2026,10,KESIM,348.4
903707,2026,11,MATBAA,545
903708,2026,11,MONTAJ,335.6
903709,2025,48,KESIM,274.8
903710,2025,48,MATBAA,599
903711,2025,49,MONTAJ,535.1
903712,2025,42,KESIM,280
903713,2025,42,MATBAA,591.1
903714,2025,42,MONTAJ,184.9
903715,2025,26,KESIM,225.2
903716,2025,26,PRES,421.4
903717,2025,26,MONTAJ,583.4
903718,2026,17,KESIM,558.6
903719,2026,17,PRES,623.1
903720,2026,17,MONTAJ,376.3
903721,2026,13,KESIM,590.4
903722,2026,13,MATBAA,333.7
903723,2026,13,MONTAJ,239.1
903724,2026,10,KESIM,353.1
903725,2026,10,MATBAA,393.1
903726,2026,10,MONTAJ,349.6
903727,2025,27,KESIM,445.1
903728,2025,27,MATBAA,194.5
903729,2025,27,MONTAJ,502.8
903730,2025,32,KESIM,270.9
903731,2025,32,DIJITAL,157.5
903732,2025,32,PRES,306
903733,2025,33,MONTAJ,123.1
903734,2025,49,KESIM,406.1
903735,2025,49,MATBAA,341.9
903736,2025,49,MONTAJ,353.8
903737,2026,2,KESIM,269.3
903738,2026,2,PRES,442.8
903739,2026,2,MONTAJ,126
903740,2025,50,KESIM,616.9
903741,2025,51,MATBAA,393.1
903742,2025,51,PRES,356.5
903743,2025,51,MONTAJ,377.2
903744,2026,30,KESIM,272
903745,2026,30,MATBAA,237.2
903746,2026,31,MONTAJ,547.4
903747,2026,23,KESIM,128.9
903748,2026,23,DIJITAL,415.4
903749,2026,23,PRES,363.8
903750,2026,24,MONTAJ,542.5
903751,2026,16,KESIM,472.3
903752,2026,16,DIJITAL,202.2
903753,2026,16,PRES,507.9
903754,2026,17,MONTAJ,585.9
903755,2025,35,KESIM,315.7
903756,2025,35,PRES,389.1
903757,2025,35,MONTAJ,353
903758,2025,43,KESIM,521.6
903759,2025,43,PRES,608.1
903760,2025,43,MONTAJ,229.7
903761,2026,23,KESIM,210.4
903762,2026,23,MATBAA,516.9
903763,2026,24,PRES,504.6
903764,2026,24,MONTAJ,331.3
903765,2025,29,KESIM,189.8
903766,2025,29,MATBAA,369.1
903767,2025,30,PRES,345.6
903768,2025,30,MONTAJ,558.8
903772,2026,15,KESIM,352.2
903773,2026,15,MATBAA,422.4
903774,2026,15,MONTAJ,283.5
903775,2025,38,KESIM,602.1
903776,2025,38,PRES,600
903777,2025,38,MONTAJ,260.1
903778,2026,28,KESIM,397.6
903779,2026,28,PRES,577.1
903780,2026,29,MONTAJ,233.2
903781,2025,26,KESIM,495.9
903782,2025,26,MATBAA,604.1
903783,2025,27,MONTAJ,459.1
903784,2026,11,KESIM,161.2
903785,2026,11,MATBAA,202.5
903786,2026,11,MONTAJ,137.7
903787,2026,3,KESIM,429
903788,2026,3,PRES,132.7
903789,2026,3,MONTAJ,585.9
903790,2025,34,KESIM,249.7
903791,2025,34,MATBAA,376.5
903792,2025,34,PRES,388.4
903793,2025,35,MONTAJ,494.7
903794,2025,37,KESIM,322.9
903795,2025,38,MATBAA,335.8
903796,2025,38,MONTAJ,130.5
903797,2026,17,KESIM,390.7
903798,2026,18,PRES,307.3
903799,2026,18,MONTAJ,480.2
903800,2025,51,KESIM,198.3
903801,2025,51,MATBAA,206.1
903802,2025,51,PRES,358.7
903803,2025,51,MONTAJ,396.4
903804,2026,28,KESIM,168.8
903805,2026,28,DIJITAL,162.9
903806,2026,28,PRES,318.4
903807,2026,28,MONTAJ,615.8
903808,2025,44,KESIM,128.6
903809,2025,44,DIJITAL,480.4
903810,2025,44,PRES,306.6
903811,2025,44,MONTAJ,167.8
903812,2026,21,KESIM,546.5
903813,2026,22,DIJITAL,343
903814,2026,22,PRES,601.1
903815,2026,22,MONTAJ,165.7
903816,2025,41,KESIM,282.1
903817,2025,41,PRES,320.2
903818,2025,41,MONTAJ,496.3
903819,2025,36,KESIM,266.2
903820,2025,36,MATBAA,503.9
903821,2025,36,MONTAJ,248.5
903822,2025,30,KESIM,375
903823,2025,30,MATBAA,585.4
903824,2025,30,MONTAJ,127.8
903825,2025,41,KESIM,189.6
903826,2025,41,MATBAA,189
903827,2025,41,MONTAJ,157.2
903828,2025,34,KESIM,367.4
903829,2025,34,MATBAA,563
903830,2025,34,MONTAJ,299.7
903831,2025,38,KESIM,483
903832,2025,38,MATBAA,570.6
903833,2025,39,PRES,238.6
903834,2025,39,MONTAJ,514.4
903835,2025,42,KESIM,400.2
903836,2025,42,MATBAA,284.6
903837,2025,42,PRES,306.4
903838,2025,42,MONTAJ,136.7
903839,2026,17,KESIM,434.9
903840,2026,17,DIJITAL,314.9
903841,2026,17,PRES,248.7
903842,2026,17,MONTAJ,350.6
903843,2025,26,KESIM,601.2
903844,2025,27,DIJITAL,541.8
903845,2025,27,PRES,174.7
903846,2025,27,MONTAJ,242.3
903847,2025,31,KESIM,126
903848,2025,31,PRES,373.5
903849,2025,31,MONTAJ,343.9
903850,2025,31,KESIM,450.8
903851,2025,32,MATBAA,575.7
903852,2025,32,MONTAJ,631.4
903857,2025,26,KESIM,431
903858,2025,26,MATBAA,566.5
903859,2025,26,MONTAJ,293
903860,2025,46,KESIM,316.7
903861,2025,46,PRES,347.1
903862,2025,46,MONTAJ,307.6
903863,2026,17,KESIM,504.7
903864,2026,17,PRES,245.6
903865,2026,17,MONTAJ,210
903866,2026,16,KESIM,258.8
903867,2026,16,MATBAA,311.3
903868,2026,17,PRES,369.6
903869,2026,17,MONTAJ,400.4
903870,2026,10,KESIM,256.1
903871,2026,10,MATBAA,297.9
903872,2026,10,MONTAJ,414.5
903873,2026,4,KESIM,488.9
903874,2026,4,DIJITAL,304.5
903875,2026,4,PRES,146.7
903876,2026,4,MONTAJ,483.4
903877,2026,26,KESIM,307.7
903878,2026,26,MATBAA,440.9
903879,2026,26,MONTAJ,292.1
903880,2026,6,KESIM,439.9
903881,2026,6,MATBAA,476
903882,2026,6,MONTAJ,567.9
903883,2026,24,KESIM,135
903884,2026,24,MATBAA,244
903885,2026,24,PRES,367.8
903886,2026,24,MONTAJ,421.9
903887,2026,9,KESIM,403.5
903888,2026,9,DIJITAL,529.2
903889,2026,9,PRES,553.8
903890,2026,9,MONTAJ,190.2
903891,2026,12,KESIM,294.3
903892,2026,12,DIJITAL,261.4
903893,2026,12,PRES,500.9
903894,2026,12,MONTAJ,231.2
903895,2025,26,KESIM,326.3
903896,2025,26,MATBAA,189
903897,2025,27,MONTAJ,313.4
903898,2025,32,KESIM,188.1
903899,2025,32,PRES,312.1
903900,2025,32,MONTAJ,311.5
903901,2025,28,KESIM,169.7
903902,2025,28,MATBAA,478.5
903903,2025,28,PRES,524
903904,2025,29,MONTAJ,231.7
903905,2025,33,KESIM,562.4
903906,2025,33,DIJITAL,570.2
903907,2025,33,PRES,131.8
903908,2025,33,MONTAJ,176.6
903909,2025,27,KESIM,344.6
903910,2025,27,DIJITAL,245.6
903911,2025,27,PRES,601.1
